road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,signals,transport,pois,width,betweenness,closeness_global,closeness_400,straightness,green,industrial,commercial
1869393835_5451394130_0,60.0,60.0,50.0,5,3211.822501713134,714.8433740172671,458.188490055932,235.92860421094028,0.0,3311.936681795478,0.0,0.0,0.0,50.0,0.0002713412651217,0.0001235633007704,1.0295686507354426e-05,0.8032037221438457,44.61316321113071,0.0,0.0
1869393835_267403667_0,60.0,60.0,50.0,5,3128.099110792016,661.2037840048511,391.4904951837707,235.92860421094028,0.0,3319.6451799473816,0.0,0.011699138546692,0.0,50.0,0.0015337941212232,0.0001234370136086,9.35881658368116e-06,0.7969140662947767,48.95499857172904,0.0,0.0
1869393836_2370504754_0,60.0,60.0,50.0,5,3230.412716952151,717.1344312304542,475.9571477567092,237.6809717613081,0.0,3294.8353040235056,0.0,0.0,0.0,50.0,0.0002190233737675,0.0001233968399435,9.875166532639955e-06,0.8038636907085135,31.13713908439749,0.0,0.0
1869393836_2791241971_0,65.0,65.0,55.0,5,3165.817769140893,522.8936621590716,484.4161937189632,251.41709379657496,0.0,2987.399991748137,0.0,0.0,0.0,33.08468172049008,0.0001637911488832,0.0001207962554944,5.883944054898191e-06,0.7928592127893326,25.76966557646294,14.290822956968585,0.0
1877665483_249660174_0,65.0,65.0,55.0,1,0.0,159.70108544287737,425.1196054395252,301.8255143302126,32.543519427613504,2523.286893336064,0.0,0.0,0.0,40.97484123344353,9.807853226541317e-08,3.2461406295873426e-07,2.0460091987482094e-07,0.9372589841707056,9.44297450384746,0.0,0.0
1885423982_243910462_0,60.0,60.0,50.0,4,982.4620467686308,63.08695560652228,1081.0084043618654,0.0,0.0,3818.3023311802176,0.0,0.0642080169248199,0.0,29.418309897389143,0.0018953115911535,0.0001695129766898,1.5706897267816817e-05,0.8372188364891694,32.08560601768878,0.0,0.0
1885423987_21226003_0,65.0,65.0,55.0,2,749.1373021855727,0.0,624.9707548351328,313.67248557181955,0.0,3474.797875218113,0.1392119070429248,0.0,0.0,50.0,0.0354335599349083,0.0001781118269176,1.4354466204538836e-05,0.842668826706106,22.135375247902143,0.0,15.247044143634849
1885423987_21226187_0,65.0,65.0,55.0,2,754.3313831626695,0.0,615.7384639949827,319.867349800468,0.0,3475.4869632184414,0.1184207952077422,0.0,0.0236841590415484,47.68602206872916,0.0165118011312602,0.0001781661573301,1.4147324539814778e-05,0.8417065977287319,25.337360500785323,0.0,10.050797447676487
1890336267_27551158_0,65.0,65.0,55.0,4,2781.1778124780767,469.32301080315005,2108.6881913413463,0.0,34.18632752057034,2006.786838799969,0.0,0.0052462510833804,0.0026231255416902,34.56554340941532,0.0095358114004748,0.0001125049178001,4.864812039901678e-06,0.799990641135401,2.607386190775952,30.77759741992116,0.0
1890336267_1864652782_0,65.0,65.0,55.0,4,2781.1778124780767,584.2974320003748,2090.969870404844,0.0,19.52670268116816,1987.4474182599472,0.0,0.0,0.0,50.0,0.0087332347709469,0.0001133344056565,8.508341406941879e-06,0.7830187586864097,8.848737656984277,17.532584403003273,0.0
1890336284_1575660483_0,65.0,65.0,55.0,4,2792.0697387762184,615.9414692991564,2034.3537952302115,0.0,8.881050286744166,1943.8033002203745,0.0,0.0502625829677072,0.0,38.54744288674857,0.0023504520257406,0.0001136169165047,8.96235285347e-06,0.7812008010187039,6.916084143207282,31.392352434136832,0.0
1890336284_4364183492_0,65.0,65.0,55.0,4,2826.8819979233226,626.039978688819,1955.461266119436,0.0,47.38267254710689,1913.7841340688333,0.0,0.0240713748735572,0.0,50.0,0.011260396289392,0.0001140327562222,7.1933526585035285e-06,0.7834596856456693,8.711314675017661,33.086300559757944,0.0
1890385235_310575740_0,65.0,65.0,55.0,5,2106.097450347841,16.53677485866329,1118.075617442831,144.30373292768311,0.0,848.5571294402074,0.0626667299731756,0.0897201713594633,0.0250666919892702,30.2187642728312,0.0006532450585443,0.0001279034874892,9.242967991065912e-06,0.7835492939911436,2.653108050668568,0.0,0.0
1890388670_1585759519_0,65.0,65.0,55.0,5,2208.722198329647,0.0,646.8031859627431,102.8351649515377,0.0,410.9724730571085,0.1392119070429248,0.0361829608405682,0.0723659216811364,50.0,0.0064252087160205,0.0001561690663302,2.364922072011704e-05,0.7980598827476864,32.80684117301698,0.0,0.0
1890388670_289639552_0,65.0,65.0,55.0,5,2176.289228079046,22.37473522588872,668.6564325812402,102.8351649515377,0.0,287.9042537699908,0.0310554800180395,0.0077638700045098,0.0155277400090197,36.7594568916967,0.0058062070764557,0.0001547185926668,1.995114578676397e-05,0.7951181359004551,22.53868277711536,0.0,0.0
1893394002_315280002_0,60.0,60.0,50.0,5,1847.759978420495,318.580674517056,619.2281209398526,619.2538209815098,0.0,1587.3789274404742,0.0,0.0,0.0345180102325319,18.15287057361683,0.0016043406083598,0.0001626852440394,1.107349617552335e-05,0.8089399412271768,0.6386798837731186,0.0,0.0
1893394002_250228409_0,60.0,60.0,50.0,5,1892.385605217073,318.580674517056,639.3195539547795,601.2464220643034,0.0,1620.118387936299,0.0,0.0,0.0919479123931498,19.727718114786096,0.055389318670574,0.000162789623219,1.0541606571867026e-05,0.8085805774731663,0.7855109783742542,0.0,0.0
1893394051_1893394060_0,65.0,65.0,55.0,5,1992.484258215941,281.8518761038548,585.1055182254784,495.50030965224886,0.0,1709.2867776516323,0.0,0.050651770466004,0.0,44.22583597386543,0.0001540113180944,0.0001614699947773,8.101708548662975e-06,0.7939056158789919,0.0,0.0,0.0
1893394051_21294863_0,65.0,65.0,55.0,5,2008.7436531596657,0.0,350.9359128149828,493.2167321599107,0.0,1724.7491889479911,0.0140446258508171,0.0035111564627042,0.0070223129254085,35.86671405492956,0.0005341356867174,0.0001644566983311,8.455578652644365e-06,0.7949654161458142,0.8817574635421629,9.087459591328576,0.0
1893394060_250228529_0,65.0,65.0,55.0,5,1926.9517990791949,293.0029410788442,601.0096458429726,507.415229865233,0.0,1659.5308163768284,0.0,0.0104357322511715,0.0208714645023431,27.680093496074107,0.0002063292094486,0.0001624731641433,9.563399564275482e-06,0.8019070203480454,0.500738759930048,0.0,0.0
1893394060_1893394085_0,65.0,65.0,55.0,5,1990.5334845668613,293.0029410788442,595.3720631751725,496.8316990110832,0.0,1705.995753344747,0.0,0.0716905655038082,0.0,36.804612209616046,0.0001132947159854,0.0001613072400867,8.021481674751695e-06,0.7942185009071581,0.0,0.0,0.0
