street_id,noise_day,noise_evening,noise_night,road_length,road_category,distance_to_road
13074,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),69.46355296400372,residential,0.0
13075,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),50.98315768139768,tertiary,0.0
13076,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),57.109744988844504,residential,0.021728992035766292
13077,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),89.64070587256282,residential,0.0
13078,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),34.0703971251181,trunk,0.0
13079,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),40.16486963283286,residential,0.036572198445237625
13080,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),66.14968651521542,residential,0.0
13081,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),60.48826661107049,tertiary,0.0
13082,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),73.59343861139538,residential,0.0
13083,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),399.0703690657622,residential,0.0
13084,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),66.65590909603992,living_street,0.0
13085,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),28.92447406078998,trunk,0.7998895475587813
13086,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),155.73437046388224,residential,0.0
13087,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),135.42915417152855,secondary,0.0
13088,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),61.16943586842487,primary,0.0
13089,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),175.82193440666447,tertiary,0.0
13090,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),89.01007399148796,residential,111.02541473779857
13091,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),110.27423335202793,residential,0.0
13092,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),37.70910059967457,living_street,0.0
13093,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),120.1235711370317,residential,0.0
13094,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),130.85207568519724,living_street,0.0
13095,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.57799894343336,tertiary,0.5977233954784984
13096,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),61.472424502643946,residential,0.0
13097,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),138.99808141961273,tertiary,0.0
13098,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),68.34543857435303,tertiary,2.4362540975909566
13099,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),53.185558040289564,residential,0.0
13100,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),65.78725749664237,residential,0.0
13101,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),134.86667251114793,residential,1.0079917170792225
13102,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),133.25046961216407,secondary,0.0
13103,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),163.04261074252375,residential,0.0
13104,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),56.45309179522977,residential,0.0
13105,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),35.04642958539665,residential,0.704924374214648
13106,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A),10.267035233266402,residential,170.06206585872212
13107,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),352.4214169930416,residential,0.0
13108,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),10.237053704562257,living_street,109.62007675391736
13109,45 - 50 dB(A),45 - 50 dB(A),55 - 60 dB(A),342.2384801481567,residential,2.3417197763420363
13110,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),74.86736820565639,living_street,0.0
13111,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),263.7257187981663,living_street,0.0
13112,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),64.71990669820254,living_street,0.0
13113,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),31.341010073258552,residential,0.0
13114,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),113.15379384043769,residential,0.0
13115,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),44.77541147906564,primary,0.0
13116,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),60.557612910395754,residential,0.5784180673048416
13117,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),17.89059794069866,residential,0.0
13118,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),80.00642725093482,tertiary,0.0
13119,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),46.35182457825384,tertiary,0.0
13120,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),199.08773023554477,tertiary,0.0
13121,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),65.44421249702228,trunk,0.0
13122,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),215.76985811526313,residential,0.0
13123,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),87.17206848769735,residential,37.42909417352806
13124,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),62.95622262732433,living_street,0.0
13125,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),68.07768883463841,residential,0.23771452254541467
13126,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),68.6300929301975,living_street,0.0
13127,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),89.6903246289548,tertiary,0.10467563467464075
13128,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),71.99521874264413,residential,0.0
13129,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),428.1021046155785,secondary,0.0
13130,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),79.84825971008759,residential,0.0
13131,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),230.026180207781,living_street,0.0
13132,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),36.31308469804628,residential,0.0
13133,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),75.49757122482448,residential,0.0
13134,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),34.840297989774335,residential,0.0
13135,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),131.67915788603702,tertiary,0.0
13136,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.26167040425867,secondary,0.0
13137,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A),49.79967699449021,residential,1.5788544590820992
13138,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),32.46213768361382,living_street,0.7323265621433804
13139,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),26.03701062601961,living_street,39.79243975151489
13140,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),35.068796919353744,tertiary,26.755792110887203
13141,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),29.824924541731534,residential,0.0
13142,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),138.5806066405145,tertiary,0.0
13143,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),68.94150327180026,tertiary,1.2974958327731207
13144,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),65.04496819366636,residential,0.2950900488072279
13145,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),87.90148555361947,residential,0.0
13146,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),95.94237717036654,tertiary,0.0
13147,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),51.50904760898109,residential,0.0
13148,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),35.67303423983809,residential,23.78695323578501
13149,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),32.89013039384287,residential,94.32986474809799
13150,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),137.2455679507259,tertiary,0.0
13151,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),165.93973980029676,residential,0.0
13152,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),409.48581300646265,trunk,0.0
13153,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),135.5748622660911,tertiary,0.0
13154,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),313.5240516220506,trunk,0.0
13155,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),36.78315023602622,tertiary,18.74443752738456
13156,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),423.200550713434,trunk,0.0
13157,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),184.05372391942444,secondary,0.0
13158,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A),68.02676001359681,residential,0.0
13159,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),124.30307351846513,residential,0.0
13160,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),29.4248383814346,living_street,0.0
13161,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),77.67617806748507,residential,0.0
13162,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),77.13836656312807,living_street,2.735994132514807
13163,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),42.84229828232959,living_street,0.02048019214458364
13164,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),149.3327522210059,living_street,0.0
13165,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),74.4848419207766,living_street,0.0
13166,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),661.254054070391,residential,0.0
13167,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),64.2618866847664,residential,0.0
13168,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),81.1344349751067,living_street,0.0
13169,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),37.06913827203604,residential,53.33316702673761
13170,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),60.03393784880514,tertiary,0.0
13171,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),134.55139443950026,residential,0.0
13172,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),59.02909905411874,residential,0.0
13173,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),49.652921419472946,residential,0.0
13174,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),149.2630779853832,tertiary,0.0
13175,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),131.34610445905005,secondary,0.0
13176,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),262.813262189901,residential,0.0
13177,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),66.8635588916578,living_street,0.0
13178,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),10.029288931252717,living_street,3.1164104724646378
13179,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),120.76349393122916,residential,0.18517508082791084
13180,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),65.49599535865491,residential,0.0
13181,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),69.00576627431323,living_street,0.0
13182,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),61.40455791067666,secondary,182.23757795032574
13183,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),118.79020137565011,residential,0.0
13184,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),343.78326465474277,residential,0.0
13185,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),31.85496331551745,living_street,0.6734534484256901
13186,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),44.308162343174736,living_street,0.0
13187,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),36.792649807372406,residential,0.5274394438321386
13188,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),151.3885273978568,secondary,0.0
13189,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),100.8014328811447,tertiary,0.0
13190,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),77.20467960907078,residential,0.0
13191,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),12.236789036209156,living_street,0.0
13192,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A),32.9120590142216,living_street,0.28447571607634936
13193,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),59.49178739838568,residential,0.0
13194,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),200.67890886707107,tertiary,0.0
13195,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),193.99639877826394,tertiary,0.0
13196,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),94.65275915756965,residential,0.0
13197,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),183.60241383009483,living_street,0.5070578473837785
13198,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),74.74843178638446,residential,0.0
13199,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),43.702173199879915,residential,5.8091774808735295
13200,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),112.25985977548571,residential,0.0
13201,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),112.8122434489333,residential,0.0
13202,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),107.60889185767022,residential,0.0
13203,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.05781374011735,residential,0.0
13204,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),115.25481757641937,residential,0.0
13205,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),91.46901468402407,trunk,0.0
13206,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),62.85199743518622,residential,0.0
13207,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),74.11289503996395,residential,0.0
13208,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),129.1630679520711,residential,0.0
13209,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),136.2555918538901,residential,0.0
13210,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),73.83435960597048,residential,0.0
13211,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),212.5933692011069,residential,10.752443991427917
13212,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),138.28899706853153,trunk,3.4798234682948066
13213,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),80.70384880322156,residential,0.0
13214,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),112.38278587251554,residential,0.0
13215,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),78.09379178106975,residential,0.0
13216,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),60.15214948850153,living_street,0.37830834152631665
13217,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),119.77462641614767,residential,0.0
13218,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),51.0855360240599,living_street,0.0
13219,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),81.14916843864545,residential,0.0
13220,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),37.00239336267613,residential,0.0
13221,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),17.566834915825744,tertiary,54.40816999629007
13222,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),51.504484874679356,primary,0.0
13223,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),90.87095073825768,secondary,0.5665692282894162
13224,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),24.412334299008776,secondary,0.0
13225,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),153.0756409177406,residential,0.0
13226,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),98.43037552100837,tertiary,0.0
13227,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),89.17853842285757,living_street,1.0896677326669282
13228,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),47.8406733400768,residential,0.0
13229,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),50.057735959063365,living_street,0.0
13230,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),133.41888721425403,residential,0.0
13231,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),152.29452561399108,living_street,0.0
13232,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),461.0389048273372,motorway,0.0
13233,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),557.4459501959125,residential,0.0
13234,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),146.3666755529452,tertiary,0.0
13235,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),349.93723231917676,unclassified,0.0
13236,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),240.9826089920557,residential,0.0
13237,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),18.058493443513065,tertiary,0.0
13238,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),66.0695251241823,primary,0.0
13239,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),26.797086224190334,living_street,0.1600893102847396
13240,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),23.019454425640873,living_street,0.03235285805487914
13241,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),105.15854319452889,tertiary,0.0
13242,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),37.37741610668475,residential,0.0
13243,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),22.434949661090414,residential,72.03793991451045
13244,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),105.56383835566983,secondary,0.0
13245,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),135.78327642394262,living_street,0.0
13246,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),36.81512446228785,residential,0.18815432239819402
13247,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),21.99657174116399,residential,0.7173344647228737
13248,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),97.31799696377927,tertiary,0.0
13249,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),134.95654248134463,tertiary,0.0
13250,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),83.66850969693472,trunk,2.0747262256850934
13251,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),73.15704480248193,tertiary,0.0
13252,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),133.6307342450969,residential,0.9476896933067179
13253,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),14.640816366836551,living_street,0.02889141790851404
13254,60 - 65 dB(A),60 - 65 dB(A),40 - 45 dB(A),37.1434847723214,living_street,0.32785393573767047
13255,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),111.383956990188,tertiary,0.0
13256,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),88.28023102360908,residential,0.0
13257,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),163.2385038772182,living_street,0.0
13258,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),44.68347826431327,secondary,0.4509554641403275
13259,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),64.32390182895139,residential,0.0
13260,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),60.294537225635054,residential,0.0
13261,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),74.96090711013869,secondary,6.012621912627081
13262,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),68.07911890869579,living_street,0.20180403055408
13263,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),66.5951696022933,residential,0.0
13264,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),63.71130927470664,residential,0.0
13265,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),62.61200423628898,residential,0.0
13266,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),75.15082848679673,tertiary,10.722256680131718
13267,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),198.49864185171987,residential,0.0
13268,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),72.8620744985621,trunk,1.2831083517891644
13269,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),61.62078697161893,residential,0.0
13270,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),48.37164174805727,residential,0.0
13271,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.13996974311993,tertiary,0.0
13272,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),76.4831359916125,secondary,0.0
13273,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),98.62025336064004,residential,0.6133449854484506
13274,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),69.85967047550335,residential,0.7075010947481203
13275,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),79.31742666359983,tertiary,0.0
13276,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),122.91260099234931,residential,0.0
13277,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),25.917679744848485,residential,0.7671870394531616
13278,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),179.14222265260878,primary,0.0
13279,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),69.97726274702643,residential,0.0
13280,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),13.528021870279657,primary,1.0240390520265599
13281,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),31.661999329062294,residential,0.06989388901308707
13282,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),135.16127860121742,secondary,0.0
13283,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),86.17484660273507,residential,0.0
13284,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),45.81264189779274,living_street,0.0
13285,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),130.77895159014136,residential,0.0
13286,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),257.3449543933898,secondary,0.0
13287,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),94.97353079574216,tertiary,0.4622673282550972
13288,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),43.30812010720048,trunk,0.4907817582808219
13289,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),94.72778823904302,residential,0.0
13290,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),77.73980202487108,residential,0.0
13291,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),66.82155871528636,residential,0.0
13292,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),98.90297847251175,residential,0.0
13293,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),164.66400843620488,residential,0.0
13294,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),42.91141520068747,secondary,13.905617182884303
13295,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),14.25243197344871,living_street,15.784806699921813
13296,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),102.57128186970904,tertiary,0.0
13297,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),74.13674271371994,residential,0.0
13298,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),66.57221262102699,residential,0.024416244778809208
13299,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),120.11652382444025,residential,0.0
13300,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),146.69671232234066,residential,0.0
13301,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),31.002078032219643,living_street,0.0
13302,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),21.35572554100903,living_street,0.3361250390520553
13303,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),52.00843117202533,residential,0.0
13304,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),60.1091418285913,residential,0.0
13305,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),287.08858683237224,trunk,0.0
13306,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),54.383946437193494,residential,0.0
13307,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.4271655060814,residential,0.0
13308,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),118.256691851757,primary,2.4824982677791847
13309,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),82.28404929296836,living_street,0.0
13310,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),187.36148466204733,residential,0.0
13311,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),85.2628252433951,secondary,0.0
13312,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),159.6768706368502,residential,0.0
13313,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),35.15110165281671,living_street,0.14340369611005957
13314,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),155.91052601360104,residential,0.0
13315,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),131.8363468220004,tertiary,1.281963964989495
13316,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),76.946414456418,secondary,71.76991528631173
13317,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),45.16814238092015,residential,0.0
13318,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A),134.58748028001918,tertiary,0.0
13319,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),50.649014440221656,living_street,0.0
13320,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),222.41726806347634,residential,0.0
13321,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),51.537765382739096,residential,0.0
13322,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A),130.48347035823693,secondary,253.9973429626733
13323,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),25.302944932444486,residential,0.5216746159210761
13324,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),50.36770183677018,residential,0.0
13325,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),40.60087322668678,living_street,1.3351825899818814
13326,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),141.5265014643287,secondary,0.3692577156743875
13327,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),76.42837732489139,residential,0.7570770628495833
13328,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),98.2670246234592,residential,0.0
13329,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),103.74313079648961,living_street,0.0
13330,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),45.74803453390196,residential,0.34949177844909085
13331,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),124.3342219517049,residential,0.0
13332,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),132.84739249716637,secondary,0.0
13333,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),153.94408263826276,residential,0.0
