road_id,width,openness,betweenness,closeness_global,closeness_400,straightness
30575306_510129652_0,45.47951407980155,0.9583333333333334,0.053135143348217985,0.00018592707654977873,2.0691734327593072e-05,0.8302715422783065
30575307_942069523_0,35.17184479641298,0.5178571428571429,0.003902629811084635,0.0001833217518043273,1.655475686211966e-05,0.816421268623408
30575309_259474521_0,37.43601605620533,0.75,0.0017909910600452542,0.00018681724996566564,1.947786169695481e-05,0.8292561580657083
30575311_263689609_0,37.49128001137255,0.7,0.0005262044224120308,0.00018575587678718155,1.9413323249904256e-05,0.821987306132125
30575313_30575306_0,50.0,1.0,0.0040017375208754105,0.00018636464437808215,2.07201004903603e-05,0.8293883026690112
30575327_939079559_0,50.0,1.0,0.0015292472805569894,0.0001853786819864885,2.1274133765399832e-05,0.8216218208128749
30575327_30575349_0,45.15212039886779,0.7777777777777778,0.002645328999300292,0.00018495307561768146,1.9415919454378465e-05,0.8199315800445972
30575332_939079558_0,50.0,1.0,0.002708481622774437,0.00018557875575931756,2.1799433007430746e-05,0.8214623317533141
30575332_30575336_0,41.15935034897157,0.7,0.009127851864813153,0.00018570620383124474,2.191681390590479e-05,0.8201538179296486
30575336_3874380537_0,39.71753070028559,0.6818181818181818,0.009144066337018643,0.0001860034127185867,2.3322014429517414e-05,0.8167356816542193
30575340_939079558_0,41.574210017658764,0.8,0.0025624357617150067,0.00018552343352962663,2.167546705141175e-05,0.8195429682658978
30575349_259476135_0,45.49447845548403,0.7297297297297297,0.0025587073001918192,0.00018201769996616741,1.849818193946799e-05,0.819450026254854
30575353_939079559_0,50.0,1.0,0.015965069922671417,0.00018513625909309428,1.9847304724444105e-05,0.8210010640591775
30575358_30389389_0,50.0,1.0,0.0014454869588965441,0.0001821615499726309,1.2491062014892024e-05,0.8110143687706857
30575358_942069536_0,50.0,1.0,0.0013326793207182426,0.00018216390140498017,1.2444630176686123e-05,0.8105370057661059
30575361_30575380_0,45.88033620183948,0.9047619047619048,0.0005884321562060054,0.00017697717841964157,1.0589151089219023e-05,0.7953443695351826
30575361_30575358_0,31.855493337043974,0.5,0.0020034266584594267,0.00017984502320618674,1.0997558995686613e-05,0.8041085108878874
30575363_30575361_0,32.15013152485329,0.6290322580645161,0.0013638076390164826,0.00017573576382398065,8.845113561059278e-06,0.8005349170676443
30575363_5373960823_0,40.424880926083574,0.9230769230769231,0.0003642909227771743,0.00017218980678036983,6.233635005106246e-06,0.7939701253390172
