road_id,lden_db
16541468_79808381_0,68.8000031
16541469_29272977_0,47.5999985
16541469_26904542_0,47.5999985
16541471_26745972_0,79.3000031
16541471_26745971_0,79.3000031
16541474_16541469_0,69.0999985
16541478_282763131_0,70.0
16541478_26904555_0,71.3000031
16541483_29030467_0,61.5
16541483_267046789_0,72.6999969
16541486_156869073_0,70.3000031
16541486_29030467_0,62.2000008
16541488_26745957_0,70.3000031
16541488_487727796_0,72.1999969
16541593_27197225_0,70.5
16541593_3805490087_0,70.5
16541594_16541593_0,71.4000015
16541594_16541596_0,53.78333251666667
16541595_16541596_0,70.3000031
16541595_16541593_0,60.88333320833333
16541595_27197219_0,49.910000625
16541596_16541595_0,70.3000031
16541596_27197239_0,47.70322553548387
16541596_27197255_0,54.87142807857144
16541696_5024937412_0,71.6999969
16541696_29122654_0,53.27777735
16541698_335839627_0,66.9000015
16541698_29420153_0,59.87999952
16541698_29420140_0,45.6999995
16541699_16541700_0,65.9000015
16541699_29419169_0,49.25428576
16541699_1839747262_0,53.90909125454546
16541700_16541699_0,65.9000015
16541700_29420144_0,44.0999985
16541700_16541698_0,59.66666720952381
16541701_16541702_0,71.0
16541701_652987765_0,61.0999985
16541702_12615161_0,70.3000031
16541702_16541703_0,71.0
16541703_12615173_0,71.0
16541703_16541700_0,55.05714197142857
16541704_16541705_0,67.9000015
16541704_29420511_0,56.72000008
16541704_287650997_0,57.037499425
16541705_16541704_0,67.9000015
16541705_5896652502_0,59.781818390909095
16541705_29269503_0,55.299999850000006
16541707_29421128_0,67.5999985
16541707_1545906826_0,64.72777726111111
16541708_16541707_0,67.5999985
16541708_1580751985_0,48.73000031
16541709_16541708_0,56.15000155
16541709_29779115_0,45.93043500434783
16541710_10604197463_0,45.2999992
16541710_29779120_0,39.400000266666666
16541710_29779115_0,42.10909063636364
16541711_6833848288_0,50.2500002
16541711_29779120_0,55.1000004
16541711_51573654_0,51.20000076666667
16541711_29421136_0,51.391892
16541712_29779127_0,48.58500005
16541712_51573654_0,56.34285735
16541712_29779124_0,57.391666575
16541712_29779129_0,44.9800003
16541713_29779138_0,53.57999954
16541713_2927118729_0,50.31000023
16541713_2522309272_0,58.62222248888889
16541713_29779132_0,62.87999952
17777144_26736187_0,67.6999969
17777144_26662395_0,56.05000051666667
17777144_27409001_0,46.7285712
17777145_26736188_0,70.5999985
17777145_102918588_0,71.4000015
17777145_27409541_0,46.63846177692308
18244390_18244392_0,51.6800003
18244391_11512176676_0,39.2999992
18244391_18244394_0,42.42352923529411
18244391_11512176675_0,39.2999992
18244392_18244400_0,49.900000677777776
18244392_18244393_0,48.76363651818181
18244392_18244390_0,52.48000030000001
18244393_18244394_0,46.15714264285714
18244393_18244392_0,49.027272672727264
18244393_18244399_0,42.89090936363636
18244394_18244391_0,42.452941
18244394_18244393_0,46.4250002
18244394_18244398_0,43.033333255555554
18244395_26565046_0,65.5
18244395_18244400_0,50.0
18244395_18244419_0,66.8000031
18244396_18244397_0,46.642857142857146
18244397_18244396_0,46.37142834285714
18244397_18244398_0,44.875000975
18244397_13504523094_0,45.000000336363634
18244398_18244399_0,44.86666616666667
18244398_18244397_0,45.7666677
18244398_18244394_0,42.95499993
18244399_18244398_0,44.44999885
18244399_18244400_0,44.5999985
18244399_18244393_0,42.55
18244400_18244392_0,49.07692336923078
18244400_18244395_0,50.0
18244400_18244399_0,44.5999985
18244401_1356241848_0,43.7999992
18244401_29808742_0,45.925000175
18244402_18244423_0,40.16000035333333
18244402_13504523152_0,41.96666716666667
18244402_13504523153_0,47.0
18244403_18244422_0,43.214999955
18244403_13504523118_0,47.0
18244403_13504523123_0,47.5999985
18244404_18244413_0,45.10000001
18244404_13504523123_0,44.14999965
18244404_13504523112_0,45.0
18244405_18244414_0,42.475000375
18244405_13504523153_0,43.95999986
18244405_13504523118_0,47.2999992
18244406_18244412_0,42.144444766666666
18244406_13504523113_0,50.30000115
18244406_13504523103_0,51.0
18244407_11512176675_0,49.7999992
18244407_18244411_0,45.00999985
18244407_13504523102_0,49.8999996
18244408_18244410_0,42.73636315454546
18244408_11512176676_0,42.225000375
18244408_13504523093_0,38.0999985
18244410_18244408_0,42.53076876923077
18244411_18244407_0,44.6999998125
18244412_18244406_0,42.18750045
18244413_18244404_0,44.358333275
18244414_18244405_0,41.96666716666667
18244415_18244422_0,52.26666766666667
18244416_18244423_0,43.1125001875
18244417_26602511_0,67.6999969
18244417_26602506_0,64.17142921428571
18244419_626481090_0,66.8000031
18244419_27483027_0,51.4000015
18244422_18244403_0,42.73500003
18244422_18244415_0,52.26666766666667
18244422_18244423_0,43.22777789444444
18244423_18244422_0,43.016666827777776
18244423_18244416_0,42.81428581428572
18244423_18244402_0,39.2555559
20246072_249068814_0,64.8000031
