road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,dist_to_main
29421139_1924297683_0,1,1,0,5,12901.082672337268,282.18334552082405,408.80296029429076,0.0,0.0,420.41051887566533,282.18334552082405
29421139_29421138_0,1,1,0,5,12858.78513751426,238.64230454816132,318.5189236805299,102.94896458782306,0.0,516.8996627987393,238.64230454816132
29421140_1924297685_0,1,1,0,5,12768.763845713582,153.88316459604908,379.5123677079108,0.0,0.0,382.49258014789604,153.88316459604908
29421140_29421137_0,1,1,0,5,12721.83263743704,101.725951003107,273.1019679972655,102.55376216032089,0.0,484.8148130655442,101.725951003107
29421140_1380016717_0,2,2,1,5,12616.031809327531,0.0,379.4361164035892,100.42545641432903,0.0,483.766323368026,0.0
29421140_29421139_0,1,1,0,5,12768.763845713582,153.88316459604908,379.5123677079108,102.4430899738574,0.0,484.8148130655442,153.88316459604908
29421143_1924297685_0,1,1,0,5,12813.987141988979,197.81708157371946,482.05054413203493,0.0,0.0,168.42230498689463,197.81708157371946
29421143_29421145_0,1,1,0,5,12880.719677087043,286.9405985337975,697.941102400421,163.0683858789374,0.0,164.1726012491462,286.9405985337975
29421143_29421146_0,1,1,0,5,12913.16732326765,311.77614729313683,697.7133129157471,127.60040159372872,0.0,168.42230498689463,311.77614729313683
29421143_51377467_0,1,1,0,5,12913.16732326765,311.77614729313683,697.941102400421,141.6702057026538,0.0,147.66292839895166,311.77614729313683
29421145_51378408_0,1,1,0,5,12851.080640795832,263.5829483741009,699.7888273237674,164.11315859646768,0.0,164.17231790791078,263.5829483741009
29421145_29421143_0,1,1,0,5,12880.719677087043,286.9405985337975,697.941102400421,163.0683858789374,0.0,164.1726012491462,286.9405985337975
29421145_51376380_0,1,1,0,5,12653.47508605573,46.31762757313529,540.8691697157416,45.70700821946058,0.0,164.1726012491462,46.31762757313529
29421146_1545906825_0,1,1,0,5,13032.543193010262,416.45233873412366,707.8207879266114,0.0,0.0,239.9360640291759,416.45233873412366
29421146_29421128_0,1,1,0,5,13032.543193010262,416.45233873412366,707.8207879266114,0.0,0.0,169.4732655737318,416.45233873412366
29421146_29421143_0,1,1,0,5,12913.16732326765,311.77614729313683,697.7133129157471,127.60040159372872,0.0,168.42230498689463,311.77614729313683
29421146_1924297683_0,1,1,0,5,12943.402181133084,328.025566310669,504.59691494948856,0.0,0.0,239.9360640291759,328.025566310669
29421147_29421135_0,1,1,0,5,12694.128640823763,137.21085845267342,727.8209737176712,0.0,0.0,178.93014236455113,137.21085845267342
29421147_29421150_0,1,1,0,5,12627.54918576462,80.76242960602528,727.8209737176712,170.17983696860574,0.0,270.0300337382204,80.76242960602528
29421147_51378408_0,1,1,0,5,12694.128640823763,137.21085845267342,702.9360282804378,165.26409839468184,0.0,167.602854975647,137.21085845267342
29421150_29421136_0,1,1,0,5,12627.54918576462,80.76242960602528,689.7601065305613,0.0,0.0,131.6779713024296,80.76242960602528
29421150_29421147_0,1,1,0,5,12627.54918576462,80.76242960602528,727.8209737176712,170.17983696860574,0.0,270.0300337382204,80.76242960602528
29421150_49497943_0,2,2,1,5,12549.548070247547,0.0,685.2988455268135,172.3284242675076,0.0,303.8554898387786,0.0
29421277_27195297_0,2,2,1,3,11675.708790202561,773.8996615870907,0.0,0.0,159.52516143982575,615.5375479542218,0.0
29421277_258117328_0,3,3,2,3,11149.75481282262,511.6516016269807,0.0,0.0,167.040147394458,289.6336929451364,0.0
29421277_29421278_0,2,2,1,3,11675.708790202561,773.8996615870907,0.0,0.0,0.0,615.5375479542218,0.0
29421278_27195338_0,2,2,1,5,11725.957722054862,862.5741242908251,0.0,298.8164925160751,0.0,858.88522234329,0.0
29421278_29795072_0,2,2,1,5,11604.069675332708,873.7097663442576,0.0,298.83659556030796,0.0,800.6570722856706,0.0
29421278_343275432_0,2,2,1,3,11725.957722054862,848.1275962606553,0.0,298.83659556030796,0.0,845.0483133121494,0.0
29421303_249220803_0,3,3,2,3,14101.205426826406,0.0,0.0,309.12904014871754,0.0,145.552773531831,0.0
29421303_250164853_0,2,2,1,2,14338.362920047219,0.0,0.0,460.0709948035918,700.2451115697669,604.8156724857181,0.0
29421303_165736680_0,3,3,2,2,14447.550564975412,0.0,0.0,577.8838970716573,630.8125920676592,667.9421926833023,0.0
29421354_29422185_0,3,3,2,5,15072.498534200966,0.0,582.3000529015335,308.0524782770381,0.0,398.84984095669034,0.0
29421354_29422190_0,2,2,1,2,15003.475478611468,0.0,556.3362997807797,266.86777476594466,0.0,325.5820503036439,0.0
29421407_1380795058_0,1,1,0,5,15377.581217634704,215.38953272080113,0.0,345.0885144051753,0.0,800.1164103077089,0.0
29421407_178918657_0,3,3,2,5,15474.067296025309,192.93633279882548,0.0,343.5222825717044,0.0,883.6887687524461,0.0
29421407_1380900826_0,2,2,1,3,15474.067296025309,215.38953272080113,0.0,152.78449820210147,0.0,872.459945906781,0.0
29421414_29488407_0,1,1,1,5,16121.94466371909,302.0812756266232,0.0,242.15106052695432,0.0,747.3771278061378,0.0
29421414_1717543012_0,2,2,2,3,15971.490762442869,469.10713051880447,0.0,100.88831921285554,0.0,898.0001568740618,0.0
29421414_588159381_0,3,3,2,3,16121.94466371909,473.39715532168464,0.0,258.4970274159683,0.0,925.014078316192,0.0
29421416_29421417_0,3,3,3,3,15777.342771767178,385.44651132904784,0.0,0.0,100.93359038139238,854.4239559767175,0.0
29421416_1717804602_0,3,3,3,4,15878.795463827993,437.11077081999156,0.0,0.0,100.88831921285554,873.4986947252688,0.0
29421416_29488401_0,2,2,1,4,15885.963277188166,306.5967783509639,0.0,0.0,0.0,743.313407483517,0.0
29421417_822502381_0,3,3,3,3,15768.930435430537,385.44651132904784,0.0,79.0355924180894,89.44353972944621,854.4239559767175,0.0
29421417_178918657_0,2,2,2,3,15486.764064922974,192.93633279882548,0.0,92.98623158873572,0.0,850.2886767790583,0.0
29421421_1380846742_0,3,3,2,5,15300.469034977128,117.78796629408541,0.0,134.70481266053943,0.0,866.6106098902579,0.0
29421421_1400418199_0,2,2,2,3,15300.469034977128,140.88077902087318,0.0,134.70481266053943,0.0,866.6106098902579,0.0
29421723_13867419105_0,3,3,2,2,15582.848115535393,0.0,199.41212996742277,0.0,0.0,456.1615659130034,0.0
29421723_29428743_0,3,3,2,4,15955.486688738596,0.0,394.23531983200655,0.0,0.0,306.6840541192485,0.0
29421723_29488409_0,2,2,1,2,15955.486688738596,0.0,241.0282688004525,0.0,0.0,428.8122934340851,0.0
29421723_1919294187_0,2,2,1,4,15930.221871068492,0.0,283.13127359381417,0.0,0.0,456.1615659130034,0.0
29421726_588159381_0,2,2,1,3,16281.248385365288,264.8779245062349,0.0,358.21578899428573,48.47331306344545,755.7057724940504,0.0
29421730_588159381_0,4,4,3,3,16281.248385365288,471.5162745123043,0.0,358.21578899428573,46.08399755388514,950.3158567564979,0.0
29421730_1910161161_0,1,1,0,3,16306.955235098816,458.7935568657445,0.0,361.2880904494718,45.64501217967492,945.9345072890527,0.0
29421731_268124832_0,2,2,1,3,16219.910670223835,608.6860617993116,0.0,58.35958076245459,0.0,1019.2872796495636,0.0
29421731_30431663_0,2,2,1,3,16258.84789640392,517.9830872504386,0.0,222.99429347080283,0.0,998.5911964909587,0.0
29421731_30431655_0,1,1,0,5,16258.84789640392,608.6860617993116,0.0,222.8721376143481,0.0,869.6120479869886,0.0
29422045_29422046_0,1,1,1,5,14902.054761806652,135.0970459536088,398.08627343789465,478.50361215302183,0.0,813.3487624720515,135.0970459536088
29422045_29422073_0,1,1,0,5,14902.054761806652,135.0970459536088,277.9810287206224,385.02062274375066,0.0,813.3487624720515,135.0970459536088
29422045_29122654_0,1,1,1,5,14810.39386465858,0.0,398.08627343789465,347.63445374252007,0.0,699.3297436225716,0.0
29422046_29122653_0,2,2,1,5,14927.376957682123,0.0,469.5203369087888,342.30646765561914,0.0,801.3074252463524,0.0
29422046_29422045_0,1,1,1,5,14902.054761806652,135.0970459536088,398.08627343789465,478.50361215302183,0.0,813.3487624720515,135.0970459536088
29422046_29422047_0,1,1,0,5,15015.527527127351,135.31398348519045,469.5203369087888,477.2074575408976,0.0,900.5351944688766,135.31398348519045
29422046_29422073_0,1,1,0,5,14990.568057207698,136.15150852141517,277.9810287206224,385.02062274375066,0.0,900.5351944688766,136.15150852141517
29422047_29422100_0,1,1,1,5,14989.701223016149,0.0,523.7445687235651,342.0512130316645,0.0,834.5578966152531,0.0
29422047_29422048_0,1,1,0,5,15079.598445118223,134.22882515722537,523.7445687235651,473.1643543301288,0.0,907.3203459706442,134.22882515722537
29422047_29422046_0,1,1,0,5,15015.527527127351,135.31398348519045,469.5203369087888,477.2074575408976,0.0,900.5351944688766,135.31398348519045
29422048_29422047_0,1,1,0,5,15079.598445118223,134.22882515722537,523.7445687235651,473.1643543301288,0.0,907.3203459706442,134.22882515722537
29422048_29422059_0,2,2,1,5,15137.404199222334,132.9387970043537,577.5286725280267,467.44054033339313,0.0,869.7308015551345,132.9387970043537
29422048_29122652_0,1,1,0,5,15048.724077082084,0.0,577.5286725280267,338.97213850756674,0.0,789.9783549521354,0.0
29422059_29422099_0,1,1,0,5,15114.429563328637,0.0,642.6586668466958,334.555066367049,0.0,747.7709388899026,0.0
29422059_29422048_0,2,2,1,5,15137.404199222334,132.9387970043537,577.5286725280267,467.44054033339313,0.0,869.7308015551345,132.9387970043537
29422059_29422060_0,1,1,1,5,15201.495489279854,130.58654593706757,642.6586668466958,465.4797100087889,0.0,839.1654848059737,130.58654593706757
29422060_29422059_0,2,2,1,5,15201.495489279854,130.58654593706757,642.6586668466958,465.47971000878886,0.0,839.1654848059737,130.58654593706757
29422060_29422098_0,1,1,0,5,15179.092531582655,0.0,712.0265807177434,336.16209602821476,0.0,714.8775945993318,0.0
29422073_29422046_0,1,1,0,5,14990.568057207698,136.15150852141517,277.9810287206224,385.02062274375066,0.0,900.5351944688766,136.15150852141517
29422073_10597843044_0,1,1,1,5,14958.66386317716,67.16798897857757,124.25175430179522,246.03376330732104,0.0,911.1079201878795,67.16798897857757
29422073_29422045_0,1,1,0,5,14902.054761806652,135.0970459536088,277.9810287206224,385.02062274375066,0.0,813.3487624720515,135.0970459536088
29422081_29422107_0,2,2,1,5,15499.152917826292,388.3316741331204,671.6578390561774,676.5945089695149,0.0,615.9558943724824,388.3316741331204
29422081_1594450187_0,1,1,1,5,15192.548047533537,278.37152615911225,288.02070968175116,341.63681890469803,0.0,702.6870836150912,278.37152615911225
29422081_29422083_0,2,2,2,5,15499.152917826292,387.9353599146547,682.5817607219326,664.2955413433972,0.0,501.5789021435595,387.9353599146547
29422083_29422084_0,2,2,1,5,15701.05111039025,522.7122615810381,690.8730098120525,568.4700756587011,0.0,447.28580414677344,522.7122615810381
29422083_29422081_0,2,2,2,5,15499.152917826292,387.9353599146547,682.5817607219326,664.2955413433972,0.0,501.5789021435595,387.9353599146547
29422083_1594434403_0,1,1,1,5,15617.078516291467,548.7428408597269,667.6784798613833,664.2955413433972,0.0,501.5789021435595,548.7428408597269
29422084_29422108_0,1,1,1,5,15688.21892572967,503.7479522539558,660.5519228057723,568.4700756587011,0.0,447.28580414677344,503.7479522539558
29422084_29422083_0,2,2,1,5,15701.05111039025,522.7122615810381,690.8730098120525,568.4700756587011,0.0,447.28580414677344,522.7122615810381
29422084_29422085_0,2,2,1,5,15711.365954187484,477.66535298340915,658.973642016256,532.1741618127272,0.0,433.4785457312278,477.66535298340915
29422085_29422108_0,2,2,1,5,15688.21892572967,477.66535298340915,658.973642016256,532.1741618127272,0.0,433.4785457312278,477.66535298340915
29422085_29422086_0,2,2,1,5,15716.035484233596,379.9329741687551,586.2113284280724,454.69017592473574,0.0,419.54700494043897,379.9329741687551
29422085_29422084_0,2,2,2,5,15711.365954187484,477.66535298340915,658.973642016256,532.1741618127272,0.0,433.4785457312278,477.66535298340915
29422086_29428744_0,3,3,3,5,15725.418839781605,378.1683503993671,586.2113284280724,369.28011532029706,0.0,292.10791267490663,378.1683503993671
29422086_29422089_0,2,2,1,5,15576.208013031754,228.84829409371045,386.9919815879846,421.4998808117621,0.0,420.09192069149543,228.84829409371045
29422086_29422087_0,1,1,1,5,15725.414701002674,151.866130473447,405.3613031083792,289.47165585360233,0.0,420.09192069149543,151.866130473447
29422086_29422085_0,2,2,1,5,15716.035484233596,379.9329741687551,586.2113284280724,454.69017592473574,0.0,419.54700494043897,379.9329741687551
29422087_9509292681_0,2,2,1,5,15729.184665957619,41.68935997378858,318.9121084399204,232.49469516312286,0.0,491.56798662743324,41.68935997378858
29422087_29422086_0,1,1,1,5,15725.414701002674,151.866130473447,405.3613031083792,289.47165585360233,0.0,420.09192069149543,151.866130473447
29422087_29422089_0,1,1,1,5,15576.208013031754,151.866130473447,370.42602955714017,289.47165585360233,0.0,491.56798662743324,151.866130473447
29422089_29422090_0,1,1,1,5,15506.494799841807,228.84829409371045,386.9919815879846,404.1527720083744,0.0,593.3486604971607,228.84829409371045
29422089_29422087_0,1,1,1,5,15576.208013031754,151.866130473447,370.42602955714017,289.47165585360233,0.0,491.56798662743324,151.866130473447
29422089_1594460701_0,1,1,0,5,15404.355015221314,0.0,130.26666260395842,196.25757947481162,0.0,593.3486604971607,0.0
29422089_29422086_0,2,2,1,5,15576.208013031754,228.84829409371045,386.9919815879846,421.4998808117621,0.0,420.09192069149543,228.84829409371045
29422090_1594459680_0,1,1,0,5,15437.22835554336,277.08061364435315,398.6274913191068,403.39838508718543,0.0,645.8395151460148,277.08061364435315
29422090_29422089_0,1,1,0,5,15506.494799841807,228.84829409371045,386.9919815879846,404.1527720083744,0.0,593.3486604971607,228.84829409371045
29422090_29422095_0,1,1,1,5,15304.241681614803,0.0,91.48754825318136,104.39017081046127,0.0,645.8395151460148,0.0
29422090_29422108_0,1,1,0,5,15506.494799841807,277.08061364435315,398.6274913191068,404.1527720083744,0.0,465.2317882211393,277.08061364435315
29422095_29422090_0,1,1,0,5,15304.241681614803,0.0,91.48754825318136,104.39017081046127,0.0,645.8395151460148,0.0
29422095_1821890325_0,2,2,1,2,15189.365400884317,0.0,45.031020873209826,59.207655856532625,0.0,905.2218550384252,0.0
29422095_1594460701_0,2,2,1,2,15304.241681614803,0.0,91.48754825318136,104.39017081046127,0.0,825.7982061974288,0.0
29422098_29422060_0,1,1,0,5,15179.092531582655,0.0,712.0265807177434,336.16209602821476,0.0,714.8775945993318,0.0
29422098_972501397_0,3,3,2,2,15179.092531582655,0.0,795.4925512797357,336.16209602821476,0.0,690.9901204064081,0.0
29422099_29422059_0,1,1,0,5,15114.429563328637,0.0,642.6586668466958,334.555066367049,0.0,747.7709388899026,0.0
29422099_29422098_0,2,2,1,2,15114.429563328637,0.0,735.6660652299635,333.55663342317627,0.0,714.8775945993318,0.0
29422100_29422047_0,1,1,1,5,14989.701223016149,0.0,523.7445687235651,342.0512130316645,0.0,834.5578966152531,0.0
29422100_29122652_0,3,3,2,2,14989.701223016149,0.0,630.4043142984596,338.97213850756674,0.0,789.9783549521354,0.0
29422107_1594434403_0,2,2,1,5,15565.561088968629,482.42585186131095,667.6784798613833,666.8905920159748,0.0,551.0056999909472,482.42585186131095
29422107_29422081_0,2,2,1,5,15499.152917826292,388.3316741331204,671.6578390561774,676.5945089695149,0.0,615.9558943724824,388.3316741331204
29422107_1594437530_0,1,1,0,5,15386.013236778892,358.30532688996584,414.0597712475066,425.00420512547004,0.0,615.9558943724824,358.30532688996584
29422108_29422084_0,1,1,1,5,15688.21892572967,503.7479522539558,660.5519228057723,568.4700756587011,0.0,447.28580414677344,503.7479522539558
29422108_29422085_0,2,2,1,5,15688.21892572967,477.66535298340915,658.973642016256,532.1741618127272,0.0,433.4785457312278,477.66535298340915
29422108_1594434403_0,1,1,1,5,15617.078516291467,503.7479522539558,660.5519228057723,569.0416397272554,0.0,465.2317882211393,503.7479522539558
29422108_29422090_0,1,1,0,5,15506.494799841807,277.08061364435315,398.6274913191068,404.1527720083744,0.0,465.2317882211393,277.08061364435315
29422150_29422159_0,2,2,2,5,15078.48131275531,381.3649252596675,567.8147403917167,0.0,0.0,449.75065692157034,381.3649252596675
29422150_1380795051_0,2,2,1,4,15078.48131275531,381.3649252596675,576.5632899483031,0.0,0.0,449.75065692157034,381.3649252596675
29422154_1380795054_0,1,1,0,5,14762.449648917129,133.4312493185761,551.1088540078662,149.00540512893048,0.0,128.351762012785,133.4312493185761
29422154_677225961_0,2,2,1,5,14888.256635695998,22.952227583824172,524.8211164129915,128.25032810158393,0.0,220.15259621704993,22.952227583824172
29422157_29422150_0,2,2,2,4,15057.573947643537,381.3649252596675,584.8391096847974,0.0,0.0,429.06649265049555,381.3649252596675
29422157_1380795100_0,2,2,1,5,15000.969791310985,263.472148825396,585.8405972416253,0.0,0.0,367.3875501083282,263.472148825396
29422158_29422157_0,2,2,1,5,15057.573947643537,381.45332519443383,569.9754015997837,0.0,0.0,429.06649265049555,381.45332519443383
29422158_29422192_0,2,2,2,4,14945.50377108423,395.2746285587749,569.9754015997837,0.0,0.0,330.3065655970356,395.2746285587749
29422159_29422158_0,2,2,1,4,15065.307933114962,397.33528765234473,567.8147403917167,0.0,0.0,437.447480224466,397.33528765234473
29422159_29422160_0,1,1,1,5,15086.711164732847,398.43841134729144,330.5608449081451,0.0,0.0,458.27930716112525,330.5608449081451
29422160_29422161_0,1,1,0,5,15185.987466801802,480.37009443308915,330.5608449081451,237.77470956395027,0.0,603.3414777832755,330.5608449081451
29422160_29422162_0,1,1,0,5,15205.163321387061,348.81785709487843,183.6186260000371,237.77470956395027,0.0,616.8919389828901,183.6186260000371
29422161_29422160_0,1,1,0,5,15185.987466801802,480.37009443308915,330.5608449081451,237.77470956395027,0.0,603.3414777832755,330.5608449081451
29422161_29422164_0,1,1,0,5,15086.508025009836,422.58385578130026,330.7559327051813,151.7120944394152,0.0,543.841856927228,330.7559327051813
29422161_1656478307_0,1,1,0,5,15136.548384417432,480.37009443308915,330.92067485266654,143.28730599959246,0.0,529.5931509198048,330.92067485266654
29422162_29422163_0,1,1,0,5,15264.606892755059,341.0975479618442,183.6186260000371,236.9935295331507,0.0,727.6901036451018,183.6186260000371
29422162_1380795058_0,1,1,0,5,15285.394733651125,348.81785709487843,182.0867124776797,261.4264258391694,0.0,739.9506551144458,182.0867124776797
29422163_256764937_0,1,1,0,5,15066.523833375586,230.41529868103598,183.77388497333328,0.0,0.0,651.1443527768639,183.77388497333328
29422163_29422162_0,1,1,0,5,15264.606892755059,341.0975479618442,183.6186260000371,236.9935295331507,0.0,727.6901036451018,183.6186260000371
29422163_29422161_0,1,1,0,5,15185.987466801802,341.0975479618442,183.8846201296171,236.9935295331507,0.0,603.3414777832755,183.8846201296171
