road_id,width,openness,betweenness,closeness_global,closeness_400,straightness
530202_530205_0,44.97779055630676,0.7410714285714286,0.007107163842593311,6.895585101791946e-05,2.457733974186814e-06,0.8596112130863685
530202_21441718_0,30.74051748502022,0.5,0.047333801957028035,6.935963397799717e-05,2.878725520528919e-06,0.8634254305038174
530205_29492981_0,50.0,1.0,0.007184509700538491,6.836697546547108e-05,2.3148164227105123e-06,0.855565608366962
530215_530311_0,50.0,1.0,0.0071407691248163525,6.742189512947617e-05,3.2872087538207118e-06,0.85011147599742
530215_530283_0,30.816205183981886,0.9,0.0007123821289971896,6.721282506300383e-05,3.174330958999427e-06,0.8502141498813476
530225_602926406_0,50.0,1.0,0.020611566128140028,7.154484260696726e-05,4.390318706735023e-06,0.8521482472404585
530225_602926393_0,41.95738023415269,0.6875,0.0004792266919080703,7.149529242557307e-05,4.398577686053398e-06,0.8513548784772951
530247_29690661_0,50.0,1.0,0.000346023648492212,6.603320230324547e-05,4.159346485501115e-06,0.8466276194191381
530247_29691244_0,30.986160355601523,0.5333333333333333,0.01889866297978405,6.59721864084277e-05,4.238161178953319e-06,0.8478213021371621
530247_530380_0,24.43562950518485,0.17307692307692307,0.0003578729989801258,6.590662819121784e-05,3.5992392312640014e-06,0.8418356813884231
530256_29690659_0,50.0,1.0,0.0001413672998678431,6.707679691970043e-05,3.0310984220452295e-06,0.8449796626791194
530256_6019010074_0,44.31649220331961,0.625,0.01927174662841457,6.700614046359228e-05,2.846303557569929e-06,0.8444083251055949
530256_530376_0,37.94081467862091,0.75,0.0007517643229306701,6.671881497264453e-05,2.1745010076808663e-06,0.8391696442718439
530262_172564_0,50.0,1.0,0.00016731457635373888,6.916101202996777e-05,6.8086177364749215e-06,0.8582224028091088
530262_270790605_0,33.90897296438075,0.36666666666666664,0.00785116222816235,6.845137668406011e-05,4.20633277899965e-06,0.8539510193061379
530283_530309_0,50.0,1.0,4.2445396228339145e-05,6.69705575598808e-05,3.0676148863159417e-06,0.850140877591679
530283_35233783_0,33.66311972223935,0.7,0.037159683910724994,6.701753043816981e-05,3.0503352678612474e-06,0.8496103150935916
530283_530293_0,41.98894233962925,0.9583333333333334,0.03724346197952926,6.662294614419893e-05,2.485630702979872e-06,0.848127318275288
530284_35233764_0,36.30653405818385,0.9166666666666666,0.03721818285119493,6.709323264370168e-05,2.7608002426663343e-06,0.8481026650164896
530284_35233783_0,30.836291531365017,0.6428571428571429,0.037188650702895835,6.706193740963151e-05,2.903894696039317e-06,0.8486314074160481
530284_35233777_0,36.47158852095607,0.4230769230769231,7.097018269891883e-05,6.686461194219855e-05,2.1853370811731236e-06,0.8463051968367177
530287_9723845507_0,50.0,1.0,4.3686609909896805e-08,6.803819922053643e-05,3.0933363759364e-06,0.8525991698859728
530287_9723845504_0,33.45490744026364,0.4090909090909091,0.00013080541947197983,6.813376777975712e-05,2.790925457401161e-06,0.8530676622592746
530293_330031810_0,33.538624300888785,0.9705882352941176,7.097018269891883e-05,6.597566501395955e-05,1.3591372728223427e-06,0.840756826438945
530293_74416800_0,50.0,1.0,0.037118795813649914,6.617855041835471e-05,1.7992383190572762e-06,0.8457330311199037
530309_530283_0,50.0,1.0,4.2445396228339145e-05,6.69705575598808e-05,3.0676148863159417e-06,0.850140877591679
530309_530311_0,35.49110689081328,0.8478260869565217,0.0001649580692191874,6.717962762635313e-05,3.1804926811372264e-06,0.8500382037077514
530311_186962583_0,50.0,1.0,0.0001956003713701056,6.742851074476414e-05,3.2937265887631756e-06,0.8500093993138866
530311_172586_0,36.71500634004454,0.90625,0.007185758623621798,6.720191203254338e-05,2.772629665948791e-06,0.848169450568838
530312_28345850_0,50.0,1.0,0.0003368905772204607,6.96547490396314e-05,4.076611577757285e-06,0.8456236173209714
530312_172546_0,33.102287607294286,0.5,0.000288645141076437,6.96618229603047e-05,3.917014369997202e-06,0.8453207741858046
530313_29492953_0,21.62157012408991,0.4583333333333333,0.00010854837662317888,6.978994176011507e-05,3.247141041482797e-06,0.8448106863420639
530313_530323_0,28.43584100980906,0.39473684210526316,0.0010030548427335624,6.961659619549837e-05,2.9160361900373075e-06,0.84501291542751
