street_id,bldg_h_mean_50m,bldg_h_max_50m,bldg_h_mean_100m,bldg_h_max_100m
T18112S,23.4,30.0,21.0,30.0
T12606L,4.0,12.0,6.529411764705882,21.0
T15944M,35.333333333333336,42.0,27.0,48.0
T09417F,10.92,12.0,10.425,12.0
T17007O,11.333333333333334,12.0,11.647058823529411,12.0
T01643H,17.25,27.0,17.4,27.0
T06054M,16.5,33.0,12.923076923076923,33.0
T08250W,12.14516129032258,21.0,13.178571428571429,30.0
T06893R,14.6,33.0,16.375,33.0
T20558R,7.961538461538462,24.0,10.805309734513274,36.0
T19447Q,13.0,15.0,12.972972972972974,24.0
T06085T,12.3,30.0,10.767441860465116,33.0
T21360J,19.5,42.0,23.608695652173914,57.0
T15750E,15.571428571428571,21.0,14.876288659793815,30.0
T00107K,13.3,22.0,16.441176470588236,22.0
T19357P,11.758064516129032,18.0,11.9375,24.0
T07469J,12.056603773584905,15.0,12.189473684210526,27.0
T11803K,4.5,6.0,3.75,6.0
T10369J,21.6,33.0,17.84375,33.0
T12277O,12.063829787234043,18.0,12.048,18.0
T00227R,15.0,27.0,14.676470588235293,35.0
T00166V,18.647058823529413,22.0,17.258064516129032,22.0
T19826X,28.25,93.0,23.884615384615383,93.0
T19927B,16.166666666666668,27.0,12.829787234042554,27.0
T06945M,11.877551020408163,24.0,12.506024096385541,24.0
T19406H,32.666666666666664,51.0,28.0,51.0
T09679Z,25.5,30.0,26.511627906976745,30.0
T00552B,18.073170731707318,45.0,17.228571428571428,45.0
T19226F,12.0,12.0,12.15,36.0
T04061D,14.5,27.0,18.5,33.0
T05375W,11.911764705882353,15.0,10.98876404494382,15.0
T06976T,14.5,27.0,14.49056603773585,27.0
T17614F,13.8,33.0,12.066666666666666,33.0
T19852Z,15.214285714285714,24.0,13.139240506329115,24.0
T12664V,24.0,45.0,23.1,45.0
T08421X,9.0,18.0,9.31578947368421,18.0
T00422S,15.375,24.0,16.5,24.0
T03630K,14.25,30.0,15.80952380952381,30.0
T15708C,18.442622950819672,30.0,18.627450980392158,33.0
T03590T,13.5,30.0,13.839622641509434,30.0
T05206G,12.391304347826088,24.0,12.176470588235293,24.0
T08678U,9.954545454545455,12.0,10.125,12.0
T05700P,16.166666666666668,27.0,14.225806451612904,27.0
T09559S,32.76923076923077,51.0,28.153846153846153,51.0
T10982Y,10.125,12.0,11.073529411764707,12.0
T15212J,5.0,6.0,6.0,12.0
T02320V,12.714285714285714,21.0,13.304347826086957,24.0
T05783I,19.0,27.0,15.767441860465116,27.0
T00010C,19.625,22.0,19.641025641025642,22.0
T06239T,10.725,27.0,11.98477157360406,30.0
T00161Q,19.571428571428573,22.0,18.86046511627907,22.0
T00785Q,16.928571428571427,24.0,16.21153846153846,30.0
T02075B,18.1875,33.0,18.956521739130434,33.0
T05573A,17.347826086956523,33.0,16.27659574468085,33.0
T01189G,14.8,21.0,15.711864406779661,24.0
T01908N,14.153846153846153,20.0,14.64935064935065,20.0
T04890G,12.362068965517242,33.0,11.727272727272727,33.0
T05741Y,14.361702127659575,24.0,14.575471698113208,30.0
T03815R,20.666666666666668,36.0,15.347826086956522,57.0
T11790W,6.225,12.0,6.243243243243243,12.0
T16552E,17.454545454545453,36.0,14.433962264150944,36.0
T02707K,15.75,24.0,16.06451612903226,24.0
T12197P,13.578947368421053,24.0,14.340659340659341,27.0
T01971U,22.90909090909091,33.0,22.56,33.0
T10762O,7.0588235294117645,12.0,7.342105263157895,21.0
T02256E,9.069444444444445,24.0,11.635593220338983,33.0
T09728R,29.307692307692307,51.0,22.9811320754717,51.0
T19667A,20.52173913043478,27.0,18.03030303030303,30.0
T12365N,12.08,18.0,12.037735849056604,18.0
T07109O,27.857142857142858,30.0,27.72,33.0
T15504S,4.5,6.0,4.6,12.0
RD0038L,12.0,12.0,9.0,12.0
T21524L,11.714285714285714,24.0,11.148148148148149,24.0
T10524C,14.1,30.0,13.357142857142858,30.0
T09824Q,12.857142857142858,21.0,11.0,21.0
T10542E,12.0,12.0,14.90625,33.0
T02239D,14.5,30.0,14.511627906976743,30.0
T08088E,14.657142857142857,27.0,15.59433962264151,33.0
T19036B,25.166666666666668,30.0,22.271186440677965,33.0
T02138Z,18.25,30.0,18.0,36.0
T12290L,11.88888888888889,18.0,12.0,18.0
T13030X,26.181818181818183,45.0,22.5,45.0
T01912J,12.0,12.0,12.63,21.0
T15467E,12.0,12.0,12.346153846153847,18.0
T02111O,21.571428571428573,36.0,18.671641791044777,36.0
T09852U,14.0,21.0,13.714285714285714,21.0
T16421U,21.918367346938776,33.0,17.908396946564885,33.0
T01541C,16.764705882352942,21.0,17.73267326732673,24.0
T16688T,18.75,24.0,19.8,24.0
T10919R,12.0,12.0,12.0,12.0
T09068E,21.39344262295082,45.0,18.6796875,45.0
T11518I,10.615384615384615,15.0,10.241379310344827,15.0
T01597S,16.93421052631579,24.0,17.18918918918919,24.0
T18017U,0.0,0.0,33.0,33.0
T17749T,12.0,12.0,12.109756097560975,27.0
T12531J,9.428571428571429,12.0,7.186046511627907,12.0
T11475O,12.0,12.0,12.0,12.0
T04586B,5.454545454545454,12.0,5.5,12.0
T06019J,12.970588235294118,27.0,11.02247191011236,27.0
T11674T,6.857142857142857,15.0,6.507042253521127,24.0
T00233P,14.928571428571429,22.0,15.36,22.0
T07154T,10.5,12.0,10.857142857142858,18.0
T15712Y,18.0,36.0,18.269662921348313,36.0
T20916T,12.0,12.0,12.69767441860465,18.0
T16865S,7.114285714285714,15.0,7.683673469387755,15.0
T12052Z,12.0,12.0,12.022222222222222,15.0
T05290S,6.0,12.0,6.3,15.0
T02236A,25.4,33.0,22.5974025974026,33.0
T05090M,12.0,12.0,12.0,12.0
T05021Z,12.75,21.0,11.64,30.0
T06383A,18.0,33.0,17.8,36.0
T05357U,10.75,15.0,10.463414634146341,15.0
T03141Y,16.862068965517242,33.0,13.515463917525773,33.0
T20091D,12.833333333333334,30.0,14.225806451612904,30.0
T07289H,12.357142857142858,27.0,12.16,27.0
T04737Y,9.197802197802197,24.0,8.98314606741573,24.0
T12020R,18.75,24.0,15.6,24.0
T08654M,15.666666666666666,24.0,12.46875,24.0
T10541D,13.636363636363637,30.0,13.133333333333333,30.0
T03715O,16.384615384615383,33.0,15.923076923076923,33.0
T01501U,15.833333333333334,24.0,16.180851063829788,24.0
T13611M,12.283018867924529,24.0,13.006535947712418,33.0
T15054N,11.777777777777779,12.0,11.93918918918919,18.0
T19982I,13.342105263157896,18.0,11.136,24.0
T06196Z,9.520408163265307,36.0,10.371428571428572,36.0
T01025N,11.90625,15.0,12.870967741935484,24.0
T12960A,4.0,6.0,4.0,6.0
T05208I,11.55,27.0,10.661870503597122,27.0
T16646J,21.352941176470587,33.0,16.607142857142858,33.0
RL0004D,12.0,12.0,17.75,30.0
T19027A,12.0,12.0,12.0,12.0
T15805C,16.5,33.0,16.8,33.0
T02896E,11.808510638297872,12.0,12.069767441860465,24.0
T06123I,9.068965517241379,24.0,9.608294930875577,33.0
T21554R,6.0,24.0,6.7894736842105265,24.0
T18388S,10.125,12.0,8.222222222222221,12.0
T11410X,13.636363636363637,30.0,14.173913043478262,30.0
T08231T,18.585365853658537,33.0,18.102564102564102,36.0
T13976M,13.135135135135135,24.0,12.93939393939394,27.0
T04190L,16.166666666666668,33.0,17.7,33.0
T12954C,12.333333333333334,15.0,9.0,15.0
T16478L,10.615384615384615,12.0,10.5,12.0
T18386Q,7.0,18.0,4.846153846153846,18.0
T04730R,12.214285714285714,27.0,9.914285714285715,27.0
T07340T,13.6,21.0,12.717391304347826,21.0
T17728O,10.0,12.0,11.0,12.0
T11515F,11.666666666666666,15.0,9.931034482758621,15.0
T20610E,12.0,21.0,10.97872340425532,21.0
T15326S,8.625,15.0,9.957446808510639,30.0
T09339I,28.25,69.0,22.153846153846153,69.0
T07826K,14.470588235294118,27.0,13.56441717791411,30.0
T16173X,12.0,12.0,12.016216216216216,15.0
T20732N,8.307692307692308,15.0,10.0,18.0
T20714L,16.135135135135137,33.0,14.042016806722689,33.0
T02922P,12.0,12.0,12.0,12.0
T19364O,15.91304347826087,30.0,10.89873417721519,33.0
T09752R,16.071428571428573,30.0,21.545454545454547,51.0
T10299M,22.444444444444443,30.0,22.333333333333332,30.0
T12206Z,12.0,12.0,12.28,18.0
T18180E,9.548780487804878,36.0,9.481132075471699,36.0
T01683P,12.0,12.0,12.127118644067796,27.0
T03724P,19.428571428571427,30.0,19.05263157894737,30.0
T01879Z,12.0,12.0,12.053097345132743,18.0
T01308V,17.272727272727273,21.0,17.097560975609756,33.0
T09545M,19.615384615384617,36.0,20.612903225806452,51.0
T19320C,13.384615384615385,24.0,12.46875,24.0
T03088K,13.828125,33.0,12.262886597938145,33.0
T16353Z,7.421052631578948,12.0,9.352941176470589,21.0
T17922O,12.0,12.0,12.333333333333334,18.0
T05401H,5.454545454545454,12.0,7.2,12.0
T06808E,20.571428571428573,24.0,18.681818181818183,24.0
T01856S,12.0,12.0,12.0,12.0
T05847H,10.03448275862069,24.0,11.2734375,30.0
T18977H,10.0,12.0,11.0,12.0
T07419Z,14.166666666666666,27.0,13.653061224489797,27.0
P13080,16.914893617021278,24.0,17.464285714285715,24.0
T16794U,7.666666666666667,15.0,7.3125,15.0
T12196O,17.25,24.0,15.352941176470589,24.0
T08928T,12.5,15.0,16.08,33.0
RD0094P,10.5,12.0,11.55,12.0
T02181C,13.02,24.0,12.042857142857143,27.0
T11412Z,12.0,21.0,12.976744186046512,30.0
T14987T,3.0,3.0,6.0,12.0
T04556V,16.227272727272727,27.0,14.24,27.0
T18841S,13.344827586206897,24.0,12.905172413793103,30.0
T21311A,12.0,12.0,12.0,12.0
T16955T,7.125,12.0,6.72,12.0
T16200J,11.4,12.0,10.909090909090908,18.0
T17482L,15.9375,36.0,14.460674157303371,36.0
T15073Q,12.0,12.0,12.0,12.0
T11784Y,4.434782608695652,12.0,5.507462686567164,12.0
T21447P,12.0,12.0,12.0,12.0
T06155Q,8.702970297029703,33.0,9.336322869955158,33.0
T19636T,21.1,39.0,18.90909090909091,39.0
T17707J,17.32075471698113,24.0,18.147540983606557,27.0
T09730L,15.545454545454545,27.0,21.333333333333332,27.0
T07934N,12.197368421052632,30.0,12.783251231527094,33.0
T17518G,13.363636363636363,24.0,12.394736842105264,24.0
T10475K,12.26086956521739,18.0,12.26086956521739,18.0
T08157A,13.223684210526315,24.0,13.421800947867299,33.0
T04335K,13.25,24.0,12.127659574468085,24.0
T03258K,14.210526315789474,33.0,14.596153846153847,60.0
T19706Q,11.911764705882353,24.0,10.392857142857142,30.0
T02372H,13.333333333333334,27.0,15.469135802469136,30.0
T20616K,14.0,21.0,12.789473684210526,21.0
T00868S,19.64516129032258,33.0,18.71875,39.0
T19910S,12.444444444444445,18.0,12.070588235294117,18.0
T19546S,22.875,36.0,26.142857142857142,39.0
T03921S,10.95,21.0,11.733333333333333,21.0
T02389Q,18.685714285714287,33.0,18.09090909090909,33.0
T18368O,12.0,21.0,11.807692307692308,30.0
T13162I,9.6,12.0,12.0,27.0
T20683V,6.0,12.0,7.5,15.0
T04824W,11.790697674418604,12.0,11.116279069767442,15.0
T19918A,8.142857142857142,12.0,7.857142857142857,12.0
T20940T,11.4,12.0,11.73913043478261,12.0
T08018Q,10.676470588235293,27.0,11.67032967032967,27.0
T09974D,10.935483870967742,27.0,11.05813953488372,27.0
T10081W,13.5,18.0,15.3,36.0
T08379M,15.083333333333334,24.0,15.25609756097561,24.0
T07075V,30.0,36.0,29.22222222222222,36.0
T12779F,16.015384615384615,21.0,14.17766497461929,21.0
T06562B,12.0,12.0,12.0,12.0
T02364H,17.22222222222222,30.0,15.956043956043956,30.0
T11374K,16.666666666666668,36.0,14.029411764705882,36.0
T01993A,21.0,36.0,18.59259259259259,36.0
T20303W,17.181818181818183,24.0,17.696202531645568,24.0
T20172D,15.666666666666666,22.0,16.185185185185187,22.0
T05814Y,22.5,33.0,18.141509433962263,33.0
T02331Y,18.81081081081081,33.0,16.43617021276596,36.0
T02358J,21.416666666666668,33.0,18.86111111111111,33.0
T03664U,14.80188679245283,24.0,15.28996282527881,27.0
T09489V,11.842105263157896,12.0,11.928571428571429,12.0
T14207I,20.0625,33.0,22.27906976744186,33.0
T00490E,16.95,27.0,17.61764705882353,27.0
T18316C,10.714285714285714,21.0,9.193548387096774,21.0
T19161F,6.0,6.0,14.0,35.0
T08704F,12.2,21.0,10.885714285714286,21.0
T02061V,13.392857142857142,30.0,13.840909090909092,36.0
T05084O,12.0,12.0,12.0,12.0
T02008Q,12.0,12.0,12.0,12.0
T08177E,15.6,33.0,14.172413793103448,63.0
T18506G,11.0,18.0,10.919117647058824,18.0
T20808Q,23.727272727272727,33.0,22.5,33.0
T10258D,17.90909090909091,30.0,17.426470588235293,33.0
T08731I,15.75,30.0,11.872340425531915,30.0
T03636Q,9.75,12.0,11.307692307692308,12.0
T07097B,21.272727272727273,45.0,27.964285714285715,48.0
T16896Z,12.0,12.0,12.0,12.0
T20718P,7.0,12.0,8.357142857142858,15.0
T08138X,12.926829268292684,33.0,12.84341637010676,33.0
T14851E,38.27272727272727,109.0,38.15625,110.0
T06253R,9.1875,24.0,9.0,27.0
T14681E,12.065934065934066,18.0,12.03061224489796,18.0
T17697Y,12.0,12.0,12.0,12.0
T07198F,10.5,15.0,9.72,21.0
T08633H,11.823529411764707,12.0,11.666666666666666,15.0
T08715I,9.535714285714286,21.0,11.14864864864865,30.0
T05640U,17.454545454545453,45.0,17.666666666666668,45.0
LRD0025,12.0,18.0,10.894146341463415,50.32
P20440,15.5,30.0,15.714285714285714,33.0
T21253H,10.2,12.0,11.4375,12.0
T06963O,16.846153846153847,27.0,11.482758620689655,27.0
T21537Q,11.571428571428571,27.0,9.45,33.0
T01121M,14.714285714285714,18.0,15.204545454545455,27.0
T07053P,17.1,24.0,15.545454545454545,24.0
T19463Q,8.341463414634147,15.0,7.390243902439025,18.0
T21260G,11.555555555555555,12.0,11.583333333333334,12.0
T04230C,19.3125,36.0,19.147058823529413,36.0
T08414Y,15.0,24.0,16.112903225806452,33.0
T18939B,19.35,27.0,17.649350649350648,27.0
T01990X,20.372093023255815,30.0,20.608695652173914,36.0
T11922Q,12.0,12.0,11.92356687898089,12.0
T09940T,10.5,18.0,9.389312977099237,39.0
T19192M,9.0,12.0,7.375,12.0
T20711I,12.0,12.0,12.0,12.0
T00445Z,15.545454545454545,24.0,17.04,24.0
T05764F,15.681818181818182,33.0,14.890243902439025,33.0
T18786C,25.928571428571427,39.0,20.77777777777778,39.0
T18580Q,21.818181818181817,33.0,20.75,74.0
T06384B,17.5,36.0,15.16,36.0
T00182V,14.818181818181818,18.0,16.192307692307693,22.0
T00491F,17.192307692307693,24.0,17.76923076923077,27.0
T15744G,17.815384615384616,27.0,17.365714285714287,27.0
T10751L,12.868421052631579,21.0,12.36,27.0
T19102U,12.0,12.0,11.2,24.0
T02100L,19.135135135135137,30.0,20.344827586206897,36.0
T10474J,12.24,18.0,12.130434782608695,18.0
T02268I,16.058823529411764,24.0,14.821428571428571,36.0
T13657A,21.857142857142858,33.0,17.8125,36.0
T21287R,12.0,12.0,12.0,12.0
T07996B,11.64935064935065,24.0,12.054545454545455,24.0
T16732G,10.285714285714286,24.0,8.7,24.0
T02900J,11.793103448275861,12.0,11.770700636942674,18.0
T03279P,14.178082191780822,30.0,13.594936708860759,30.0
T11640J,0.0,0.0,15.0,15.0
T18806P,6.636363636363637,15.0,6.096774193548387,15.0
T11834R,12.0,12.0,9.0,12.0
T06459D,24.818181818181817,36.0,13.267605633802816,36.0
T14861G,16.666666666666668,30.0,17.328358208955223,45.0
T05696K,17.90909090909091,30.0,18.14814814814815,33.0
T18278N,17.0625,21.0,16.936708860759495,33.0
T10285G,8.4,27.0,7.615384615384615,30.0
T12349N,12.0,12.0,12.0,12.0
T03143A,19.06451612903226,33.0,18.12676056338028,33.0
T15616Z,19.91304347826087,22.0,19.027027027027028,22.0
T02559Q,12.0,12.0,12.975903614457831,27.0
T00593K,17.693877551020407,45.0,17.4,45.0
T10209U,12.1875,30.0,13.674418604651162,30.0
T16601W,17.181818181818183,27.0,17.676923076923078,27.0
T04629V,7.869565217391305,21.0,6.668478260869565,21.0
T16398M,13.0,21.0,12.6,21.0
T09416E,10.3125,12.0,10.453125,42.0
T03368P,14.28,30.0,12.821428571428571,30.0
T16539H,4.0,6.0,3.6,6.0
T20829V,9.0,15.0,8.526315789473685,15.0
T14618X,12.5,15.0,12.3,15.0
T20480M,12.138461538461538,36.0,13.0,36.0
T18094H,21.214285714285715,36.0,17.5,36.0
T11824P,10.8,12.0,10.621621621621621,12.0
T02206U,15.96774193548387,33.0,16.860759493670887,33.0
T06041H,10.788461538461538,27.0,9.96774193548387,30.0
T18317D,6.0,12.0,10.097560975609756,21.0
T04195Q,22.153846153846153,33.0,19.102040816326532,33.0
T10661K,12.0,12.0,11.94915254237288,12.0
T07110H,30.75,36.0,29.0,36.0
T18831Q,14.5,27.0,12.9375,27.0
T16193B,10.5,12.0,9.6,12.0
T14967P,12.272727272727273,15.0,12.125,15.0
T11064Z,12.319148936170214,27.0,12.89516129032258,30.0
T12129D,16.235294117647058,33.0,13.947368421052632,36.0
T21446O,12.0,12.0,12.0,12.0
T17931P,6.75,12.0,6.195652173913044,15.0
T13270L,11.25,12.0,11.75,12.0
T01578P,17.333333333333332,24.0,17.727272727272727,24.0
T21240C,19.09090909090909,36.0,17.41025641025641,100.0
T04459V,15.567567567567568,33.0,16.523076923076925,33.0
T03503E,15.9375,27.0,16.48148148148148,30.0
T06010A,11.82857142857143,24.0,12.0,27.0
T19926A,22.75,36.0,18.91304347826087,36.0
T13401E,18.705882352941178,33.0,18.941176470588236,36.0
T10743L,13.074074074074074,27.0,13.803571428571429,27.0
T16294F,12.5,21.0,13.2,21.0
T08886A,12.352941176470589,24.0,11.461538461538462,24.0
T11263E,12.882352941176471,24.0,12.84375,24.0
T00551A,16.53488372093023,24.0,17.136,45.0
T08328B,11.689655172413794,12.0,11.957142857142857,18.0
T04430I,14.238095238095237,24.0,13.984962406015038,24.0
T09497V,15.0,36.0,14.914285714285715,36.0
T00345W,18.629032258064516,30.0,18.697674418604652,30.0
T05856I,10.625,24.0,10.61320754716981,33.0
T04923Y,12.051724137931034,15.0,11.342465753424657,15.0
T01577O,18.574468085106382,24.0,17.694267515923567,27.0
T18238F,13.8,21.0,13.038461538461538,21.0
T02948Z,12.0,12.0,12.080357142857142,21.0
T05027F,12.0,12.0,9.72,18.0
T05059N,16.434782608695652,27.0,16.953488372093023,30.0
RL0008H,18.0,30.0,12.5,30.0
T08712F,13.875,24.0,12.130434782608695,30.0
T19432J,14.842105263157896,24.0,13.746268656716419,24.0
T09038Y,14.363636363636363,33.0,13.870967741935484,36.0
T18744S,16.0,30.0,17.2875,30.0
T08777W,19.42105263157895,30.0,21.166666666666668,30.0
T16784S,5.5,12.0,5.625,12.0
T08214S,16.357142857142858,33.0,15.408,36.0
T09273H,14.608695652173912,42.0,11.158536585365853,42.0
T20944X,12.72,21.0,12.423076923076923,21.0
T08284G,15.0,27.0,15.32876712328767,33.0
T03445L,12.0,12.0,12.114285714285714,24.0
T15866P,14.727272727272727,33.0,12.31578947368421,33.0
T12046B,12.078947368421053,15.0,11.946428571428571,15.0
T09949C,9.72972972972973,24.0,9.314285714285715,24.0
T21215B,6.75,12.0,5.71875,12.0
T05150H,7.230769230769231,21.0,7.073394495412844,21.0
T17341Z,12.0,12.0,12.0,12.0
T00183W,16.166666666666668,18.0,16.105263157894736,22.0
T08599W,6.136363636363637,12.0,7.702702702702703,24.0
T19555T,11.0,12.0,12.031578947368422,21.0
T04782D,16.25,30.0,14.318181818181818,30.0
T05745C,12.666666666666666,21.0,13.411764705882353,27.0
T02997I,12.346153846153847,18.0,12.245901639344263,18.0
T21547S,12.0,12.0,12.0,12.0
T15711X,19.02857142857143,36.0,18.71590909090909,36.0
T12261G,12.0,12.0,11.94,36.0
LRD0003,5.25,12.0,5.612903225806452,12.0
T16788W,4.875,18.0,4.875,18.0
T20418G,13.2,24.0,12.46039603960396,24.0
T08308X,12.0,12.0,11.78048780487805,18.0
T12313B,12.0,12.0,15.5,24.0
T17511Z,11.217391304347826,27.0,13.104,33.0
T03091F,9.975,21.0,10.816901408450704,33.0
T06863L,16.666666666666668,36.0,15.153846153846153,36.0
T00935M,16.609756097560975,33.0,16.884955752212388,45.0
T05488E,12.0,12.0,11.555555555555555,12.0
T14192S,34.2,45.0,24.6,45.0
T00591I,18.365853658536587,33.0,18.169811320754718,45.0
T07550B,8.266666666666667,12.0,7.608,15.0
T20254E,45.0,57.0,32.666666666666664,57.0
T09804M,10.846153846153847,21.0,9.076923076923077,30.0
T03054A,15.825,33.0,14.45,33.0
T17182C,11.208791208791208,33.0,13.5,33.0
T18710I,12.0,12.0,12.0,12.0
T16952Q,7.173913043478261,12.0,6.514285714285714,12.0
T07776R,12.918367346938776,24.0,12.62,24.0
T21395U,13.2,15.0,7.108695652173913,18.0
T12645S,6.6,21.0,6.365853658536586,36.0
T20493R,12.23076923076923,18.0,12.068181818181818,18.0
T21489Z,36.0,51.0,29.25,51.0
T02367K,21.29032258064516,39.0,19.70149253731343,39.0
T17938W,15.166666666666666,21.0,17.586206896551722,24.0
T10590M,12.0,12.0,12.0,12.0
T11671Q,5.514705882352941,15.0,5.59375,15.0
T11210R,12.0,12.0,11.95,15.0
T07953Q,12.428571428571429,24.0,11.839805825242719,24.0
T09434G,12.0,12.0,11.930232558139535,12.0
T03581S,14.232558139534884,24.0,15.635593220338983,30.0
T07648K,21.428571428571427,36.0,14.8875,36.0
RD0066N,0.0,0.0,12.352941176470589,18.0
T10411U,14.142857142857142,30.0,14.588235294117647,30.0
T10658P,12.5,24.0,13.470588235294118,36.0
T03230Y,12.0,21.0,12.547297297297296,27.0
T17409C,4.269230769230769,9.0,5.109375,12.0
T19145F,21.0,27.0,14.487804878048781,51.0
T13683C,14.045454545454545,48.0,12.685714285714285,48.0
T00276A,17.5,27.0,15.6875,35.0
T00460Y,16.8,24.0,17.13157894736842,24.0
T11637O,12.75,15.0,11.076923076923077,15.0
T18294N,18.75,27.0,17.653846153846153,27.0
T09223X,11.526315789473685,27.0,11.21359223300971,27.0
T02481L,16.25,54.0,15.777777777777779,54.0
T19404F,30.272727272727273,51.0,24.5625,51.0
T15292Z,22.263157894736842,33.0,19.640625,33.0
T16657M,12.0,12.0,12.0,12.0
T13473U,9.0,12.0,9.416666666666666,15.0
T08532D,6.642857142857143,12.0,8.777777777777779,18.0
T15580E,16.11111111111111,18.0,15.36,22.0
T05513O,11.447368421052632,18.0,12.123711340206185,18.0
T18106U,10.714285714285714,12.0,13.2,57.0
T10513Z,12.0,12.0,12.0,12.0
T08003J,14.555555555555555,27.0,12.97752808988764,30.0
T08191C,19.875,33.0,17.0561797752809,33.0
T12154E,14.142857142857142,33.0,14.693877551020408,36.0
T03596Z,12.0,12.0,12.057142857142857,27.0
T01157Y,15.868421052631579,24.0,15.3984375,24.0
T08370D,12.0,12.0,12.0,12.0
T18336G,9.571428571428571,30.0,10.913793103448276,30.0
T02967C,11.625,12.0,11.670731707317072,18.0
T11770S,8.25,12.0,8.55,12.0
T13639Y,11.953846153846154,18.0,12.176470588235293,21.0
T10039U,16.25,36.0,18.0,36.0
T14220F,12.0,12.0,12.0,12.0
T01769U,13.028571428571428,27.0,12.363636363636363,27.0
T20675V,10.5,12.0,13.2,21.0
T13717V,11.6,12.0,10.883720930232558,12.0
T04112X,6.75,12.0,8.7,27.0
T19157J,12.0,12.0,11.323529411764707,24.0
T11786A,6.285714285714286,12.0,6.126760563380282,15.0
T06669L,12.0,12.0,11.8,21.0
RL0049W,7.5,12.0,9.4,30.0
T18728S,3.0,3.0,6.0,12.0
T05987S,10.546875,24.0,11.757225433526012,27.0
T11760Q,7.235294117647059,15.0,9.288461538461538,21.0
T18503D,8.870689655172415,18.0,9.886120996441282,24.0
T20796D,10.875,12.0,11.357142857142858,12.0
T17724K,12.0,12.0,12.0,12.0
T05524R,10.125,15.0,15.288461538461538,39.0
T06690I,13.064516129032258,24.0,12.03225806451613,24.0
T02103O,15.23076923076923,33.0,16.517241379310345,33.0
T00716D,17.35135135135135,30.0,17.0625,30.0
T02165C,21.714285714285715,63.0,17.448275862068964,63.0
T19802P,15.714285714285714,24.0,16.774193548387096,24.0
