street_id,osm_commercial_pct_50m,osm_green_pct_50m,osm_industrial_pct_50m,osm_other_pct_50m,osm_residential_pct_50m,osm_commercial_pct_100m,osm_green_pct_100m,osm_industrial_pct_100m,osm_other_pct_100m,osm_residential_pct_100m
T06706Z,0.0,0.0,0.0,0.0,0.0,0.12031657455875834,0.0,1.5141228849260457,0.0,0.0
T15645E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T12413E,0.0,0.4930294755114565,0.0,0.0,0.0,0.0,5.454081459490984,0.0,0.0,0.0
T10830J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T11390K,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.0,0.0,0.0,99.98709804591861
T14250L,0.0,0.3177873130535168,99.99999999999999,0.0,0.0,0.0,0.5540711183160894,97.49032542931583,0.0,2.5096745706846497
T01503W,0.0,0.0,0.0,0.0,99.99999999999996,0.0,0.0,0.0,0.0,99.99999999999997
T16305R,0.0,0.0,0.0,0.0,0.0,0.0,1.7551383723523777,0.0,0.0,0.0
T01546H,0.0,0.0,0.0,0.0,100.00000000000003,0.0,0.0,0.0,0.0,100.00000000000003
T12390O,0.0,0.11223775300794642,0.0,0.0,0.0,0.0,5.618887446234373,0.0,0.0,0.0
T19516M,0.0,45.41347122095483,0.0,0.0,54.5865287790478,0.0,37.58163477679305,0.0,0.0,62.41836522321228
T02939Y,0.0,1.9306321261320318,0.0,0.0,0.0,0.0,1.0292222334577388,0.0,0.0,0.0
T19332G,0.0,1.2595800429598545,0.0,0.0,0.0,0.0,1.2235700302258048,0.0,0.0,0.0
T05918F,0.0,5.136316689305879,0.0,0.0,62.92781654463319,0.0,7.855144796971563,0.0,0.0,51.81397688156745
T19505J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T14748G,0.0,38.69861490145372,0.0,0.0,0.0,0.0,39.68973634572514,0.0,0.0,0.0
T03598B,0.0,92.31410575536427,0.0,0.0,7.685894244631747,0.0,75.13108699314908,0.0,0.0,24.86892227767537
T11866Z,0.0,31.340709625575425,0.0,0.0,0.0,0.0,53.04604176861272,0.0,0.0,0.0
T07543C,0.0,0.0,0.0,0.0,0.0,0.0,2.2230654141842576,0.0,0.0,0.0
T01995C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T05907C,0.0,6.099831426937246,0.0,0.0,59.72198421385304,0.0,14.267783329846706,0.0,0.0,48.331664127787946
T03436K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T00057R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T08946V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T00137Q,0.0,0.6909162473354932,0.0,0.0,0.0,0.0,1.4928565273616932,0.0,0.0,0.0
T18904Q,0.0,1.6956207221909756,0.0,0.0,0.0,0.0,4.025866872420045,0.0,0.0,0.0
T11281G,0.0,14.215998964185603,0.0,0.0,0.0,0.0,17.222822104618295,0.0,0.0,0.0
T02969E,0.0,13.946332957603103,0.0,0.0,0.0,0.0,4.906438546385441,0.0,0.0,0.0
T05171M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T21464Q,0.0,13.934160661013333,0.0,0.0,100.00027123543964,0.0,9.404059445885459,0.0,0.0,99.99854178472104
T00511S,0.0,0.0,0.0,0.0,99.32905409951223,0.0,0.0,0.0,0.0,98.57201713473633
T05011X,0.0,0.9082276899865835,0.0,0.0,0.0,0.0,0.3129427550770843,0.0,0.0,0.0
T01943Q,0.0,0.14590760819969173,0.0,0.0,0.0,0.0,2.1077915047942395,0.0,0.0,0.0
T10185D,6.798120550955283,0.0,0.0,0.0,60.754323490015935,11.952532377380287,1.527757522141588,0.0,0.0,57.649084398332164
T07897Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T21193M,0.0,24.795701587822236,0.0,0.0,0.0,0.0,9.608571261945267,0.0,0.0,0.0
T00911E,0.0,0.0,0.0,0.0,100.00000000000003,0.0,0.17491970699872691,0.0,0.0,97.41153570958238
T05685H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T16866T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T21507K,0.0,8.769107441470886,0.0,0.0,21.174648031619345,0.0,7.594769049001594,0.0,0.0,39.93882156544574
T19156I,0.0,6.03355564584975,0.0,0.0,100.0000000000034,0.0,2.4929812253923047,0.0,0.0,99.72450390786489
T02277J,0.0,0.0,0.0,0.0,19.485352871821142,0.0,0.0,0.0,0.0,34.92362078428165
T05748F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T07935O,0.0,0.0,0.0,0.0,0.0,0.0,0.055437534844441465,0.0,0.0,0.0
T06917I,0.0,0.0,0.0,0.0,0.0,0.0,0.06475258694299216,0.0,0.0,0.0
T07747M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T18032T,0.0,35.805034181395015,0.0,0.0,0.0,0.0,45.335537364263004,0.0,0.0,0.0
T04603L,0.0,0.0,0.0,0.0,0.2338241760717878,0.0,0.0,0.0,0.0,7.271202586294001
T14837G,4.622300673844534,128.92207726425283,0.0,0.0,26.800015995537223,10.917422911853162,128.9765058685201,0.0,0.0,30.957747453803247
T18463M,0.0,14.463182372904035,0.0,0.0,0.0,0.0,28.12311246585024,0.0,0.0,0.0
T07456E,0.0,2.3357182065645685,0.0,0.0,0.0,0.0,6.825520358770213,0.0,0.0,0.0
T21099P,0.0,0.0,0.0,0.0,0.0,0.0,1.855572040051145,0.0,0.0,0.0
T16040L,0.0,28.263988272909074,0.0,0.0,71.7360117270912,0.0,60.558698151206826,0.0,0.0,39.44130184879533
T13936E,0.0,0.0,0.0,0.0,100.00000000000007,0.0,0.0,0.0,0.0,98.84237557403814
T13196S,0.0,56.12492913493165,0.0,0.0,0.0,0.0,38.3666318003944,0.0,0.0,0.0
T20012O,0.0,18.881395340059527,0.0,0.0,81.11860465997621,0.0,32.875698016750874,0.0,0.0,70.96269343296774
T11144Y,0.0,0.0,0.0,0.0,19.32580295999693,0.0,0.0,0.0,0.0,19.547355862728427
T16343X,0.0,0.0,0.0,0.0,44.41653083688414,0.0,1.448830872339309,0.0,0.0,46.69943026422526
T16484J,0.0,8.724333333067937,0.0,0.0,93.62591429017544,0.0,6.448770316350089,0.0,0.0,84.64241499954574
T00892S,0.0,0.0,0.0,0.0,49.60900938190447,0.0,0.0,0.0,0.0,66.00092005508489
T01725I,0.0,1.6263435992955062,0.0,0.0,0.0,0.0,3.6969381043972662,0.0,0.0,0.0
T08721G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T10023M,0.0,0.0,0.0,0.0,0.0,0.0,1.5303602543784944,0.0,0.0,0.0
T20624K,0.0,0.0,73.43905520086994,0.0,3.00683730593585,0.0,0.29080044344474015,78.05298241745659,0.0,8.398996206805846
T18414D,0.0,0.0,0.0,0.0,0.0,0.0,2.120655352842458,0.0,0.0,0.0
T02257F,5.271511674994312,0.0,0.0,0.0,55.28672267151059,10.515831720374722,3.1466070959429833,0.0,0.0,49.420088805909415
T04501G,0.0,0.0,0.0,0.0,0.0,0.0,0.3322324317725653,0.0,0.0,0.0
T10082X,0.0,17.991606837952652,0.0,0.0,0.0,0.0,9.134632264659148,0.0,0.0,0.0
T20471L,0.8498835938903918,13.045270352609705,0.0,0.0,62.79297532178527,0.8052800967896959,11.16383091084787,0.0,0.0,68.41491639752135
T05238O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T10186E,0.0,2.715203157121405,0.0,0.0,30.570568980396907,0.0,2.58566795792102,0.0,0.0,36.78801096750565
T02106R,0.0,0.0,0.0,0.0,42.72862134233299,0.0,0.8216564711629505,0.0,0.0,46.38433505252982
T21259N,0.0,4.473302430252431,0.0,0.0,0.0,0.0,18.46532258779697,0.0,0.0,0.0
T06880M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T01307U,0.0,0.0,0.0,0.0,100.00000000000003,0.0,0.0,0.0,0.0,99.99999999999997
T09862W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T03936Z,4.5946360787940375,5.30136352924715,100.00000000002174,0.0,0.0,9.65566783651601,2.4184771422401226,99.99999999998637,0.0,0.0
T16720C,79.65983471343193,0.0,100.00000000000624,0.0,0.0,68.71157346660908,0.0,99.99999999999733,0.0,0.0
T11570M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T03544N,0.0,3.179091567248623,0.0,0.0,99.99999999999993,0.0,2.183850565905874,0.0,0.0,100.00000000000003
T19291O,0.0,165.041634877829,0.0,0.0,0.0,0.0,156.29783115486774,0.0,0.0,0.0
T12233C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T06287B,0.0,0.0,0.0,0.0,0.0,0.0,1.1623889554562945,0.0,0.0,0.0
T11452H,0.0,0.0,0.0,0.0,0.0,0.0,1.4058902364124812,0.0,0.0,0.0
T00050K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T09069F,0.0,3.15994655587057,0.0,0.0,68.63549045679265,0.0,2.52361162652892,0.0,0.0,67.09540730381184
T15915H,0.0,3.3687700784533634,0.0,0.0,0.0,0.0,14.402143891952557,0.0,0.0,0.0
T12451K,0.0,0.0,0.0,0.0,0.0,0.0,6.887046326537123,0.0,0.0,0.0
T18160A,0.0,0.0,0.0,0.0,44.04126096707267,0.0,0.0,0.0,0.0,40.85946687044506
T10283E,0.0,0.0,34.13605322530696,0.0,0.0,0.0,0.7516494314536887,49.18361283275227,0.0,0.03361409361795106
T12506I,0.0,0.0,0.0,0.0,0.0,0.00438678666185111,0.0,0.0,0.0,0.0
T16419A,0.0,7.2702108973223405,0.0,0.0,0.0,0.0,12.040783030672596,0.0,0.0,2.724742299743736
T00158V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T05706V,0.0,0.0,0.0,0.0,30.732325380475512,0.0,0.0,0.0,0.0,29.964590168822582
T12246H,0.0,0.0,0.0,0.0,0.0,0.0,0.041497814634093855,0.0,0.0,0.0
T08014M,0.0,0.0,0.0,0.0,0.0,0.0,0.5575469001453062,0.0,0.0,0.0
T05045H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T00012E,0.0,0.0,0.0,0.0,0.0,0.0,0.008527996128414385,0.0,0.0,0.0
T18208Z,0.0,34.62169273891412,0.0,0.0,71.75805305246766,0.0,17.53254726538277,0.0,0.0,44.38670423124007
T07821F,0.0,0.0,0.0,0.0,0.0,0.0,2.4362273741396456,0.0,0.0,0.0
T08676S,0.0,25.436157311772124,0.0,0.0,23.27493610728802,0.0,42.10902610277309,0.0,0.0,18.745486240770784
T02208W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T18738U,0.0,0.0,0.0,0.0,100.00000000001089,0.3588485888162705,0.0,0.0,0.0,100.00981452358168
T08947W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T06888U,0.0,0.5127702517355355,0.0,0.0,23.5882587107678,0.0,2.0074341839255534,0.0,0.0,42.512013536988135
T04035B,34.94912314274639,31.03050465343746,36.941619315170534,0.0,0.0,41.226911203452694,31.76266040549052,43.17671419836188,0.0,0.0
T04646W,0.0,2.7309410890336996,0.0,0.0,0.0,0.0,3.400351738169323,0.0,0.0,0.0
T12739X,0.0,0.0,0.0,0.0,0.0,0.37323908347468326,0.0,0.0,0.0,0.0
T20581Q,0.0,4.2611221899053735,0.0,0.0,30.24619697130205,0.0,3.29766497411547,0.0,0.0,22.976517787368536
T04966J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T19639W,0.0,9.630224493292081,0.0,0.0,100.00027471627708,0.0,9.8549462192703,0.0,0.0,99.7915564423576
RL0003C,0.0,50.51909792564783,0.0,0.0,0.0,0.0,51.873891062176405,0.0,0.0,0.0
T09052W,0.0,0.0,0.0,0.0,60.38290873735139,0.0,0.0,0.0,0.0,38.83138262802605
T01010G,0.0,0.0,0.0,0.0,99.99999999999994,0.0,0.0886931078905776,0.0,0.0,91.11225397487077
T07247X,0.0,0.0,0.0,0.0,0.0,0.0,6.680482805333885,0.0,0.0,0.0
T02626K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T03528N,0.0,0.2928451638608968,0.0,0.0,95.09354405534441,0.0,0.23899243833062184,0.0,0.0,82.28420991867634
T20188L,99.99999999999997,0.0,99.99999999999997,0.0,0.0,79.26263941774515,0.07540597243160956,100.0,0.0,0.0
T00792P,0.0,0.0,0.0,0.0,95.85696148032311,0.0,0.0,0.0,0.0,97.87044250036591
T21142B,0.0,0.0,0.0,0.0,38.787006099686096,0.0,0.4469780875091202,0.0,0.0,42.39427981555979
T11590Q,0.0,0.0,0.0,0.0,63.23262624395415,0.0,2.6284720469518112,0.0,0.0,41.02729000776581
T06012C,0.0,0.0,0.0,0.0,16.798054575468907,0.0,0.0,0.0,0.0,24.03567040560686
T03238G,0.0,0.0,0.0,0.0,0.0,0.0,4.327726940245576,0.0,0.0,0.0
T04178P,0.0,16.605554497349363,80.13723318806096,0.0,0.0,0.0,13.273651327193981,69.73415702098525,0.0,0.0
T10832L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T19052B,0.0,28.709349598486106,0.0,0.0,0.0,0.0,25.803735555820882,0.0,0.0,0.0
T18722M,0.0,45.63294648342834,0.0,0.0,0.0,0.0,56.615815192191356,0.0,0.0,0.0
T21437N,0.0,9.445550522764727,0.0,0.0,0.0,0.0,15.755652747684076,0.0,0.0,0.0
T00470A,0.0,0.0,0.0,0.0,97.42714649524807,0.0,0.0,0.0,0.0,79.45543817463025
T06458C,0.0,32.73528071042286,0.0,0.0,0.0,0.0,51.305729968479916,0.0,0.0,0.0
T16008L,0.0,44.74351143879643,0.0,0.0,4.807922279057185,0.0,51.356539185362706,0.0,0.0,15.355615083977261
T04312D,0.0,1.5943031019554552,0.0,0.0,0.0,0.0,7.49606573136533,0.0,0.0,0.0
T04921W,0.0,0.0,0.0,0.0,0.0,0.0,1.8368376104174522,0.0,0.0,0.0
T10620B,0.0,0.0,0.0,0.0,0.0,0.0,1.4428596060430672,0.0,0.0,0.0
T11594U,0.0,33.09680966268386,0.0,0.0,26.93264173895441,0.0,30.41062238614416,0.0,0.0,21.962763514131776
T11013O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T10521Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T04659B,0.0,11.321005667700637,0.0,0.0,0.0,0.0,4.4208298347368,0.0,0.0,0.0
T11743P,0.0,14.686664343705436,0.0,0.0,85.313335656262,0.0,22.155923642277617,0.0,0.0,77.84407635772726
T03532J,0.0,7.287769211948246,0.0,0.0,100.00000000000004,0.0,2.421450615915566,0.0,0.0,100.00000000000003
T08831L,0.0,1.7349976671958662,3.1901720655737846,0.0,71.44210769214313,0.0,7.426892330499523,2.177612739059895,0.0,78.59652768352393
T21156H,0.0,5.967085796554788,0.0,0.0,0.0,0.0,2.4865360500922153,0.0,0.0,13.272115756333225
T09879F,0.0,0.0,0.0,0.0,74.34611578839436,0.0,1.70738847732169,0.0,0.0,76.49812556847513
T17107R,0.0,1.6733413261110737,0.0,0.0,0.0,0.0,5.975311546375844,0.0,0.0,0.0
T19930W,0.0,1.0442806374610776,0.0,0.0,0.0,2.62159434689043,7.625751227261092,0.0,0.0,0.0
T15348Y,0.0,34.128888437476625,0.0,0.0,1.4737633609732292,0.0,55.75740344064234,0.0,0.0,7.719353316254251
T08786X,0.0,6.408937257021314,0.0,0.0,67.95921902745671,0.0,11.697379845029209,0.0,0.0,78.98006380076473
T16031K,0.0,45.74003922568272,0.0,0.0,54.25996077431049,0.0,53.01659228018356,0.0,0.0,46.9834077198209
T05089T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T06071N,0.0,18.245826702762287,0.0,0.0,72.32812585070954,0.0,24.39956815556403,0.0,0.0,50.326953169291336
T06222K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T11645O,0.0,80.08852743772174,0.0,0.0,0.0,0.0,81.32189184730439,0.0,0.0,0.8444845610896196
T19072F,0.0,0.0,0.0,0.0,0.0,0.0,2.2721292759168357,0.0,0.0,0.0
T16761L,65.8892232823162,0.0,100.00000000000007,0.0,0.0,55.765158956169934,0.24354230748934433,99.75645769250136,0.0,0.0
T11188K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T10150S,1.35518951107576,11.410084433304228,0.0,0.0,80.8262217150204,0.500585707247534,11.863823522789055,0.0,0.0,71.95165988886788
T19259O,0.0,0.0,0.0,0.0,0.0,0.0,3.4599051915760515,0.0,0.0,0.0
T01834M,0.0,0.0,0.0,0.0,0.0,0.0,1.3105168587266969,0.0,0.0,0.0
T07727I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T15254T,0.0,42.08538400940437,0.0,0.0,0.0,0.0,26.77625011018239,0.0,0.0,0.0
T08617H,0.0,39.05549073087916,0.0,0.0,0.0,0.0,44.54908728679294,0.0,0.0,0.0
T08815L,0.0,29.087280240835927,0.0,0.0,92.70112848859591,0.0,13.484946160871292,0.0,0.0,73.11762543609946
T11016R,0.0,0.0,0.0,0.0,0.0,0.0,4.637128593410648,0.0,0.0,0.0
LVA0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T12238H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T12802N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T02028U,0.0,9.632679962680584,0.0,0.0,43.15112769946523,0.0,9.572501892491832,0.0,0.0,42.851444719918604
T07651F,0.0,0.0,0.0,0.0,0.0,0.0,0.003284824643470283,0.0,0.0,0.0
T13730S,0.0,5.182287950238585,0.0,0.0,0.0,0.0,14.12310954505958,0.0,0.0,0.0
T10849U,0.0,1.9035464428394058,0.0,0.0,0.0,0.0,1.315277202471861,0.0,0.0,0.0
T07633D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T04977M,0.0,0.0,0.0,0.0,0.0,0.0,0.543662734018119,0.0,0.0,0.0
T05214G,0.0,18.36912935219933,0.0,0.0,0.0,0.0,15.693891482220149,0.0,0.0,0.0
T03625N,0.0,1.7966605050307276,0.0,0.0,100.00000000000003,0.0,5.004928015163086,0.0,0.0,102.0665884444739
T04665Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T08124R,0.0,0.0,0.0,0.0,46.022675161946644,0.0,0.0,0.0,0.0,47.80990776667461
T02894C,0.0,0.07279423710419078,13.893408142895728,0.0,0.0,0.0,0.9737068120235025,21.408728396955627,0.0,0.0
T09936X,0.0,2.545694625132119,0.0,0.0,0.0,0.0,3.65428704413009,0.0,0.0,0.0
T13600J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7331471639525075
T07774P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T07509A,0.0,0.0,0.0,4.36277752420019,0.0,0.0,1.2896553089993812,0.0,8.6347192435037,0.0
T15239U,0.0,0.0,0.0,0.0,37.84723376183855,0.0,0.0,0.0,0.0,43.304230285680994
RL0027A,0.0,18.53477412273517,0.027405600365745516,0.0,16.314060469156768,0.0,33.09457780232055,6.621670869328013,0.0,13.28184383466566
T05792J,0.0,0.0002026316284195744,0.0,0.0,0.0,0.0,0.7152115416386833,0.0,0.0,0.0
T16905J,0.0,19.377914258565973,0.0,0.0,0.0,0.0,28.319286935187925,0.0,0.0,0.0
T13408L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T14007C,0.0,0.3530536237109551,0.0,0.0,60.619383470272226,0.0,1.5552761121550713,0.0,0.0,49.68061491445126
T19557V,0.0,0.0,0.0,0.0,77.37705481371071,0.0,0.35934973078106325,0.0,0.0,84.2955740317072
T00192X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T03512F,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.0,0.0,0.0,95.45105532310917
T02777Y,0.0,0.0,0.0,0.0,0.0,0.0,1.5885614572202094,0.0,0.0,0.0
T08240U,0.0,0.778419802827753,0.0,0.0,0.0,0.0,6.332489753302251,0.0,0.0,0.0
T11036V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T07342V,0.0,1.1020603571576641,0.0,0.0,0.0,0.0,2.031154801283801,0.0,0.0,0.0
T09432E,0.0,4.934910063232779,4.73189312083487,0.0,15.057291765117906,0.0,2.505542308321748,10.185773907461813,0.0,25.11820779091006
T04967K,0.0,0.0,0.0,0.0,0.0,0.0,0.07639632049872623,0.0,0.0,0.0
T04259P,0.0,0.0,0.0,0.0,0.0,0.0,0.2621177071201605,0.0,0.0,0.0
T04344L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T19262J,0.0,11.532875860585538,0.0,0.0,88.57272916462716,0.0,24.122961778599176,0.0,0.0,82.21464205915802
T00254U,0.0,0.0,0.0,0.0,18.363528014405407,0.0,1.0882225018816511,0.0,0.0,15.668212545842083
T20034U,0.0,0.0,0.0,0.0,0.0,0.0,0.001151819951301364,0.0,0.0,0.0
T10274D,0.0,8.462821025692174,0.0,0.0,0.0,0.0,8.169537879604157,0.0,0.0,0.0
T11403Y,0.0,0.3066273394148438,0.0,0.0,52.28559407482174,0.0,3.991083015104238,0.0,0.0,55.807301142928445
T17153X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T04414I,0.0,17.644253179522458,0.0,0.0,0.0,0.0,13.563532225826766,0.0,0.0,0.0
T19947F,0.0,15.15653577047387,0.0,0.0,0.0,0.0,9.134280449074364,0.0,0.0,0.0
T11247E,0.0,0.0,0.0,0.0,0.0,0.0,0.05367135130912942,0.0,0.0,1.7239625733819315
T02818Q,0.0,0.0,0.0,0.0,0.0,0.0,2.539465382292317,0.0,0.0,0.0
T14702S,0.0,5.788202778427098,0.0,0.0,16.271949312605994,0.0,11.587576238479654,0.0,0.0,24.81104718766146
T11629O,0.0,15.537398418511728,0.0,0.0,0.0,0.0,25.49414452086683,0.0,0.0,0.0
T03386R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T08824M,0.0,25.813313171739665,0.0,0.0,76.20375087226842,0.0,24.99890748068869,0.0,0.0,83.57211371925982
RD0074V,0.0,21.619397006937938,0.0,0.0,0.0,0.0,8.67916188585583,0.0,0.0,0.0018705148663587332
T07135Q,0.0,4.063213388340701,0.0,0.0,0.0,0.0,13.518504996169836,0.0,0.034051916470783615,0.0
T11813M,0.0,31.29873778423961,0.0,0.0,68.70126221574174,0.0,43.019550214053986,0.0,0.0,56.98044978593933
T09390L,0.0,0.0,17.093249175961965,0.0,31.5443653130282,0.0,0.0,30.361969712379583,0.0,38.376558915487244
T00598P,3.146128038081729,0.5051168757258586,0.0,0.0,100.0,0.9175708973777502,0.14731776308220976,0.0,0.0,99.38838062715175
T02931Q,0.0,4.633939455641099,0.0,0.0,0.0,0.0,1.5485743608321338,0.0,0.0,0.0
T11181D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T01467J,0.0,0.0,0.0,0.0,99.99999999999997,0.0,0.0,0.0,0.0,100.0
T15632Z,0.0,0.0,0.0,0.0,100.00000000000003,0.0,0.0,0.0,0.0,100.0
T00075T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T17447I,0.0,32.882539425435624,0.0,0.0,0.0,0.0,28.124120351034264,0.0,0.0,0.0
T15957R,0.0,0.6310047603082567,0.0,0.0,0.0,0.0,2.7202467707154545,0.0,0.0,0.0
T16814H,100.00000000000003,0.0,100.00000000000003,0.0,0.0,100.0,0.0,100.0,0.0,0.0
T01406W,0.0,0.0,0.0,0.0,97.69044334557196,0.0,1.0144960397172942,0.0,0.0,92.8336686800291
T07359E,0.0,3.4089821070867896,0.0,0.0,0.0,0.0,4.2410341450466325,0.0,0.0,0.0
T08782T,0.0,9.591110859265136,0.0,0.0,69.06200822029867,0.0,20.656455811147616,0.0,0.0,76.75227147411789
T17919T,0.0,0.0,0.0,0.0,0.0,0.0,3.982007820604099,0.0,0.0,1.2467935477557723
T08006M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T16712C,0.0,203.85105037655114,0.0,0.0,0.0,0.0,197.18791239056137,0.0,0.0,0.0
T11644N,0.0,97.83631648218375,0.0,0.0,0.0,0.0,90.78225567085241,0.0,0.0,0.0
T10460D,0.0,0.0,0.0,0.0,0.0,0.0,0.1377537905851025,0.0,0.0,0.0
T02578T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T12128C,0.0,0.0,0.0,0.0,0.0,0.0,1.1658816743117575,0.0,0.0,2.208440097179456
RD0076X,0.0,12.423493756039802,0.0,0.0,0.0,0.0,8.480656395066708,0.0,0.0,1.0877120387270376
T02046W,0.0,0.0,0.0,0.0,0.0,0.0,0.42340578080928787,0.0,0.0,0.0
T19934A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T02511A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T04080G,0.0,0.0,99.99999999999997,0.0,0.0,0.0,0.0,99.86609804887736,0.0,0.0
T12892F,0.0,22.152116000531148,0.0,0.0,0.0,0.0,43.7051716697169,0.0,0.0,0.0
T19896L,0.0,15.141232524660875,0.0,0.0,7.0255182362511635,0.0,6.149866110699611,0.0,0.0,8.602588225659606
T06415R,0.0,4.572870200259632,0.0,0.0,2.0292100639500306,0.0,7.394801739140474,0.0,0.0,19.792311080868387
RD0017Q,0.0,29.9262409974047,0.0,0.0,0.0,0.0,29.264201204222285,0.0,0.0,0.0
T01363C,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.0,0.0,0.0,96.68986693965408
T19618R,0.0,7.117726874542456,0.0,0.0,0.0,0.0,14.946942295059113,0.0,0.0,0.0
T11150W,0.0,0.0,0.0,0.0,10.33658007441303,0.0,0.0,0.0,0.0,15.218932528442986
T21169M,0.0,8.381419117621727,0.0,0.0,0.0,0.0,13.10847147627435,0.0,0.0,0.0
T18204V,3.452030411389865,8.960685271791107,34.088318831929435,0.0,0.0,1.320199209530583,8.670825125746887,35.72848032885847,0.0,0.0
T09631J,0.0,2.4162444627334345,13.115978936079161,0.0,0.0,0.0,2.831846676302388,20.153154021695883,0.0,0.0
T07670I,0.0,2.1755214699986936,0.0,0.0,0.0,3.490805321405489,1.069993139353216,0.0,0.0,0.0
T05768J,0.0,0.0,0.0,0.0,73.79449477901383,0.0,1.8449051333763744,0.0,0.0,69.8841490597763
T05737C,0.0,1.499382188875141,0.0,0.0,0.0,0.0,0.6291394437456397,0.0,0.0,0.0
T21495X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T12474R,0.0,5.860108835497213,0.0,0.0,0.0,0.0,2.719619600844083,0.0,0.0,0.0
T20041T,50.660135422799804,0.0,0.0,0.0,49.33986457719769,59.831556764874485,0.0,0.0,0.0,40.16844323512654
T15773L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
