TRAM,fid,street_id,street_length_m,daytime_count_150m,nighttime_count_150m,continuous_count_150m,discontinuous_count_150m,transport_related_count_150m,noise_sensitive_count_150m,recreation_green_count_150m,support_infrastructure_count_150m,daytime_count_per_meter_150m,nighttime_count_per_meter_150m,continuous_count_per_meter_150m,discontinuous_count_per_meter_150m,transport_related_count_per_meter_150m,noise_sensitive_count_per_meter_150m,recreation_green_count_per_meter_150m,support_infrastructure_count_per_meter_150m
T11425E,11686,T11425E,96.16445002799915,2,0,9,1,0,1,23,7,0.020797706422879578,0.0,0.09358967890295809,0.010398853211439789,0.0,0.010398853211439789,0.23917362386311514,0.07279197248007852
T16573J,11687,T16573J,40.49407577187552,22,4,34,25,4,1,6,15,0.5432893474081888,0.0987798813469434,0.839628991449019,0.6173742584183963,0.0987798813469434,0.02469497033673585,0.14816982202041512,0.3704245550510378
T13134E,11688,T13134E,103.30578959618572,1,0,9,1,14,1,4,6,0.009679999580942386,0.0,0.08711999622848147,0.009679999580942386,0.1355199941331934,0.009679999580942386,0.038719998323769544,0.05807999748565431
T12776C,11689,T12776C,70.22068518146808,2,0,5,0,0,0,6,3,0.02848163607107353,0.0,0.07120409017768382,0.0,0.0,0.0,0.0854449082132206,0.0427224541066103
T03197O,11690,T03197O,46.82989076749858,25,7,36,28,1,4,10,12,0.5338470705413386,0.14947717975157482,0.7687397815795277,0.5979087190062993,0.021353882821653545,0.08541553128661418,0.21353882821653547,0.25624659385984255
T17100K,11691,T17100K,43.981999374801696,18,0,26,14,22,0,11,9,0.4092583387719435,0.0,0.5911509337816961,0.3183120412670672,0.5002046362768199,0.0,0.25010231813840994,0.20462916938597175
T21203X,11692,T21203X,8.603670383848097,1,0,10,0,1,1,12,8,0.11622946433156331,0.0,1.162294643315633,0.0,0.11622946433156331,0.11622946433156331,1.3947535719787596,0.9298357146525065
T03108X,11693,T03108X,75.65713275625089,26,4,31,21,7,3,8,3,0.3436556350049077,0.052870097693062716,0.40974325712123605,0.2775680128885793,0.09252267096285977,0.03965257326979704,0.10574019538612543,0.03965257326979704
T19179P,11694,T19179P,54.75320093790506,1,2,16,3,8,0,10,15,0.0182637723981487,0.0365275447962974,0.2922203583703792,0.0547913171944461,0.1461101791851896,0.0,0.182637723981487,0.2739565859722305
T11273G,11695,T11273G,46.49591385799302,6,2,13,5,6,3,21,5,0.12904359764441004,0.04301453254813668,0.2795944615628884,0.1075363313703417,0.12904359764441004,0.06452179882220502,0.45165259175543515,0.1075363313703417
T18946A,11696,T18946A,63.15718108902286,16,2,20,13,5,3,15,5,0.25333619588637574,0.03166702448579697,0.31667024485796963,0.20583565915768026,0.07916756121449241,0.04750053672869545,0.23750268364347724,0.07916756121449241
T02970X,11697,T02970X,20.768633833776786,8,3,15,9,9,2,5,5,0.3851962562404711,0.14444859609017666,0.7222429804508833,0.43334578827052994,0.43334578827052994,0.09629906406011778,0.24074766015029442,0.24074766015029442
T08327A,11698,T08327A,129.1353464702822,3,0,12,1,5,3,4,6,0.02323143958645271,0.0,0.09292575834581084,0.007743813195484236,0.03871906597742118,0.02323143958645271,0.030975252781936944,0.04646287917290542
T05180N,11699,T05180N,43.31105892528254,3,0,4,2,1,0,7,1,0.06926637386482301,0.0,0.09235516515309736,0.04617758257654868,0.02308879128827434,0.0,0.16162153901792037,0.02308879128827434
T03077H,11700,T03077H,70.82826778135697,19,6,22,21,9,2,3,5,0.26825447798119206,0.08471194041511329,0.3106104481887487,0.2964917914528965,0.12706791062266992,0.02823731347170443,0.042355970207556645,0.07059328367926107
T19392S,11701,T19392S,112.20615695760091,2,0,9,0,5,0,4,7,0.01782433383540384,0.0,0.08020950225931728,0.0,0.0445608345885096,0.0,0.03564866767080768,0.062385168423913444
T21579A,11702,T21579A,50.46009855115133,3,0,5,3,2,0,3,2,0.059452915989827174,0.0,0.09908819331637862,0.059452915989827174,0.03963527732655145,0.0,0.059452915989827174,0.03963527732655145
T18649U,11703,T18649U,48.06840350436063,18,4,19,20,4,3,7,2,0.3744663581008487,0.08321474624463306,0.395270044662007,0.41607373122316527,0.08321474624463306,0.06241105968347479,0.14562580592810784,0.04160737312231653
T09870W,11704,T09870W,26.187768862982544,0,0,0,0,1,0,4,0,0.0,0.0,0.0,0.0,0.038185765470594935,0.0,0.15274306188237974,0.0
T12610H,11705,T12610H,16.256588453476073,2,0,5,0,1,0,4,2,0.1230270425879145,0.0,0.30756760646978626,0.0,0.06151352129395725,0.0,0.246054085175829,0.1230270425879145
LRD0052,11706,LRD0052,62.97665203059062,0,0,4,0,3,0,1,3,0.0,0.0,0.06351560254516259,0.0,0.04763670190887194,0.0,0.015878900636290647,0.04763670190887194
T03631L,11707,T03631L,42.909404314817436,17,8,92,23,4,3,5,76,0.39618354697433017,0.1864393162232142,2.1440521365669634,0.5360130341417408,0.0932196581116071,0.06991474358370532,0.11652457263950888,1.771173504120535
T10428D,11708,T10428D,53.73657202520149,23,7,31,25,13,1,2,4,0.42801390437062886,0.1302651013301914,0.5768883058908476,0.46523250475068356,0.24192090247035544,0.01860930019002734,0.03721860038005468,0.07443720076010936
T17288L,11709,T17288L,46.1898206276295,3,1,3,3,5,2,8,0,0.06494937540860424,0.021649791802868076,0.06494937540860424,0.06494937540860424,0.10824895901434038,0.04329958360573615,0.1731983344229446,0.0
T12877G,11710,T12877G,57.30062334140895,1,0,1,1,0,0,1,0,0.01745181713018711,0.0,0.01745181713018711,0.01745181713018711,0.0,0.0,0.01745181713018711,0.0
T08365G,11711,T08365G,141.6237262621972,13,3,33,13,8,3,30,17,0.09179252899992375,0.02118289130767471,0.23301180438442182,0.09179252899992375,0.05648771015379923,0.02118289130767471,0.21182891307674712,0.12003638407682336
T21529Q,11712,T21529Q,129.03195740913583,2,0,4,0,1,2,17,2,0.015500036116311712,0.0,0.031000072232623424,0.0,0.007750018058155856,0.015500036116311712,0.13175030698864956,0.015500036116311712
T02067B,11713,T02067B,59.78315867381184,44,4,57,43,22,2,28,11,0.7359932291311718,0.06690847537556108,0.9534457741017454,0.7192661102872816,0.3679966145655859,0.03345423768778054,0.4683593276289275,0.18399830728279296
T10818N,11714,T10818N,44.334416442509124,12,2,13,10,5,0,15,1,0.27067007897941003,0.04511167982990168,0.2932259188943609,0.22555839914950837,0.11277919957475419,0.0,0.33833759872426256,0.02255583991495084
T16283C,11715,T16283C,102.12366118568607,3,1,4,1,6,0,6,1,0.0293761501024259,0.009792050034141967,0.03916820013656787,0.009792050034141967,0.0587523002048518,0.0,0.0587523002048518,0.009792050034141967
T00377E,11716,T00377E,37.25311039441785,54,14,60,65,10,1,11,6,1.449543391901353,0.3758075460484989,1.610603768779281,1.7448207495108878,0.2684339614632135,0.02684339614632135,0.29527735760953483,0.1610603768779281
T03461L,11717,T03461L,54.94729345276592,7,6,68,11,3,3,4,61,0.12739480982839266,0.10919555128147944,1.2375495811901003,0.20019184401604562,0.05459777564073972,0.05459777564073972,0.07279703418765296,1.1101547713617075
T09691V,11718,T09691V,66.64477484699604,4,0,9,1,2,1,7,5,0.060019709109727704,0.0,0.13504434549688732,0.015004927277431926,0.030009854554863852,0.015004927277431926,0.10503449094202348,0.07502463638715963
T07374D,11719,T07374D,40.71186907198095,33,5,36,35,10,2,15,1,0.8105744283480103,0.12281430732545612,0.884263012743284,0.8597001512781928,0.24562861465091224,0.04912572293018244,0.36844292197636835,0.02456286146509122
T20179K,11720,T20179K,78.81665661470437,2,1,8,2,14,0,56,3,0.025375346860715117,0.012687673430357559,0.10150138744286047,0.025375346860715117,0.17762742802500583,0.0,0.7105097121000233,0.038063020291072676
T05471V,11721,T05471V,53.8774087219073,0,0,1,0,3,0,2,1,0.0,0.0,0.01856065508201374,0.0,0.055681965246041215,0.0,0.03712131016402748,0.01856065508201374
T11926U,11722,T11926U,97.85466726457345,2,0,6,1,3,1,14,2,0.020438473257412677,0.0,0.061315419772238026,0.010219236628706338,0.030657709886119013,0.010219236628706338,0.14306931280188873,0.020438473257412677
T07971S,11723,T07971S,70.36426606428127,34,14,41,43,12,4,13,7,0.4831998100987695,0.19896462768772863,0.5826821239426339,0.6111056421837379,0.17054110944662454,0.05684703648220818,0.18475286856717657,0.09948231384386431
T18697C,11724,T18697C,39.85753958127473,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0250893560040471,0.0,0.0,0.0
T17929V,11725,T17929V,120.22915236512743,0,0,7,0,1,0,10,7,0.0,0.0,0.058222152134463155,0.0,0.008317450304923308,0.0,0.08317450304923307,0.058222152134463155
T05798P,11726,T05798P,49.455599783954725,3,0,16,0,7,2,25,10,0.06066047147553378,0.0,0.32352251453618014,0.0,0.14154110010957882,0.04044031431702252,0.5055039289627815,0.2022015715851126
T01107O,11727,T01107O,50.86927288544401,21,10,91,28,12,12,4,67,0.41282288518830085,0.19658232628014327,1.7888991691493037,0.5504305135844012,0.23589879153617194,0.23589879153617194,0.0786329305120573,1.31710158607696
T01686S,11728,T01686S,146.88143864255076,23,4,41,20,16,2,10,16,0.15658888020543274,0.027232848731379607,0.27913669949664094,0.13616424365689803,0.10893139492551843,0.013616424365689803,0.06808212182844901,0.10893139492551843
T19399Z,11729,T19399Z,366.678414397291,1,0,3,0,1,1,2,2,0.0027271853502576614,0.0,0.008181556050772984,0.0,0.0027271853502576614,0.0027271853502576614,0.005454370700515323,0.005454370700515323
T06144N,11730,T06144N,45.95064843490655,3,0,11,1,6,2,6,7,0.06528743558972372,0.0,0.23938726382898695,0.021762478529907904,0.13057487117944744,0.04352495705981581,0.13057487117944744,0.15233734970935534
T03051X,11731,T03051X,72.92819625651845,25,6,30,23,4,3,6,3,0.3428029388258106,0.08227270531819453,0.4113635265909727,0.3153787037197457,0.05484847021212969,0.041136352659097264,0.08227270531819453,0.041136352659097264
T08891X,11732,T08891X,106.01407495463027,6,1,8,5,7,3,5,3,0.05659625858705796,0.00943270976450966,0.07546167811607728,0.0471635488225483,0.06602896835156762,0.02829812929352898,0.0471635488225483,0.02829812929352898
T21133A,11733,T21133A,74.37137195771327,33,2,39,31,38,5,21,6,0.44371912378816186,0.026892068108373444,0.5243953281132822,0.4168270556797884,0.5109492940590954,0.06723017027093361,0.28236671513792116,0.08067620432512033
T08089F,11734,T08089F,115.72734523409406,33,7,80,35,29,13,31,34,0.28515300280367945,0.06048700059471988,0.6912800067967986,0.3024350029735994,0.25058900246383947,0.11233300110447977,0.26787100263375946,0.2937940028886394
T00482E,11735,T00482E,40.03428328320874,65,21,99,79,18,0,6,36,1.6236084343056651,0.5245504172372148,2.472880538404013,1.9733087124638085,0.4496146433461842,0.0,0.1498715477820614,0.8992292866923683
T11228B,11736,T11228B,80.30493340590091,11,0,13,5,4,1,8,1,0.13697788583424322,0.0,0.1618829559859238,0.062262675379201465,0.04981014030336117,0.012452535075840293,0.09962028060672234,0.012452535075840293
T11905P,11737,T11905P,141.91315092376846,8,0,18,5,4,3,1,6,0.05637250633873504,0.0,0.12683813926215384,0.0352328164617094,0.02818625316936752,0.02113968987702564,0.00704656329234188,0.04227937975405128
T02506D,11738,T02506D,133.0402017664173,62,3,69,59,16,5,54,11,0.46602454879657557,0.022549574941769783,0.5186402236607051,0.4434749738548058,0.12026439968943885,0.03758262490294964,0.4058923489518561,0.0826817747864892
T00362X,11739,T00362X,81.47906031970001,57,15,77,69,13,1,5,21,0.6995662416374056,0.18409637937826462,0.945028080808425,0.8468433451400172,0.15955019546116267,0.012273091958550975,0.06136545979275487,0.25773493112957047
T04173K,11740,T04173K,209.76865510611907,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T06118L,11741,T06118L,55.17371058269626,5,0,5,4,2,5,5,1,0.09062286997184697,0.0,0.09062286997184697,0.07249829597747758,0.03624914798873879,0.09062286997184697,0.09062286997184697,0.018124573994369394
T20719Q,11742,T20719Q,15.70629510355352,4,2,15,4,0,0,4,11,0.25467495508186444,0.12733747754093222,0.9550310815569916,0.25467495508186444,0.0,0.0,0.25467495508186444,0.7003561264751271
T01701A,11743,T01701A,150.4485618288184,19,5,78,18,14,5,9,56,0.12628901047002597,0.03323395012369105,0.5184496219295803,0.11964222044528777,0.09305506034633494,0.03323395012369105,0.059821110222643886,0.37222024138533977
T08084A,11744,T08084A,111.07719167001297,35,10,125,43,26,21,52,72,0.31509619098021185,0.09002748313720338,1.1253435392150422,0.3871181774899745,0.23407145615672878,0.1890577145881271,0.46814291231345756,0.6481978785878644
T02782V,11745,T02782V,73.32719072231109,26,5,30,22,5,5,6,4,0.354575154780736,0.06818752976552615,0.4091251785931569,0.30002513096831507,0.06818752976552615,0.06818752976552615,0.08182503571863138,0.05455002381242092
T19261I,11746,T19261I,60.47051108334277,5,2,46,7,4,1,2,41,0.08268493039704607,0.03307397215881843,0.7607013596528238,0.1157589025558645,0.06614794431763686,0.016536986079409215,0.03307397215881843,0.6780164292557778
T13920W,11747,T13920W,32.611964462593036,0,0,2,0,1,1,1,0,0.0,0.0,0.06132718568039849,0.0,0.030663592840199243,0.030663592840199243,0.030663592840199243,0.0
T00354X,11748,T00354X,28.300467633007653,46,9,56,53,8,1,6,13,1.6254148375396056,0.3180159464751402,1.9787658891786504,1.8727605736869368,0.2826808413112358,0.03533510516390447,0.21201063098342682,0.4593563671307581
T21356N,11749,T21356N,101.90139843912836,1,0,6,0,3,2,2,4,0.009813408013211499,0.0,0.058880448079268996,0.0,0.029440224039634498,0.019626816026422998,0.019626816026422998,0.039253632052845995
T03691X,11750,T03691X,73.64408577711004,3,0,24,1,3,1,1,21,0.040736468765187064,0.0,0.3258917501214965,0.013578822921729022,0.040736468765187064,0.013578822921729022,0.013578822921729022,0.28515528135630946
T04457T,11751,T04457T,59.12181902320422,7,5,18,9,2,4,16,10,0.11839960467475856,0.08457114619625612,0.304456126306522,0.152228063153261,0.033828458478502445,0.06765691695700489,0.27062766782801956,0.16914229239251224
T16151R,11752,T16151R,32.08307286475453,0,0,4,0,1,0,7,4,0.0,0.0,0.1246763368603098,0.0,0.03116908421507745,0.0,0.21818358950554215,0.1246763368603098
T05487D,11753,T05487D,47.91084165429861,0,0,3,0,1,0,2,3,0.0,0.0,0.06261630763338588,0.0,0.020872102544461958,0.0,0.041744205088923916,0.06261630763338588
T13297W,11754,T13297W,262.7569484626735,1,1,19,2,15,2,4,17,0.0038057984987676058,0.0038057984987676058,0.07231017147658451,0.0076115969975352115,0.05708697748151409,0.0076115969975352115,0.015223193995070423,0.0646985744790493
T01547I,11755,T01547I,39.59170282625178,54,15,60,65,14,3,16,6,1.3639221388627571,0.3788672607952103,1.5154690431808413,1.641758130112578,0.35360944340886297,0.07577345215904206,0.4041250781815577,0.15154690431808412
T11738S,11756,T11738S,66.3863837903535,2,0,3,1,3,1,4,0,0.03012665980294918,0.0,0.04518998970442377,0.01506332990147459,0.04518998970442377,0.01506332990147459,0.06025331960589836,0.0
T00357A,11757,T00357A,21.323102028740124,49,10,61,57,7,1,4,15,2.2979770923553176,0.46897491680720765,2.860746992523967,2.6731570258010837,0.32828244176504534,0.046897491680720764,0.18758996672288306,0.7034623752108115
T17896D,11758,T17896D,85.19887018878508,74,25,80,90,11,11,5,10,0.8685561185967556,0.2934311211475526,0.9389795876721683,1.0563520361311893,0.12910969330492314,0.12910969330492314,0.05868622422951052,0.11737244845902103
T09874A,11759,T09874A,23.99759490191334,0,0,0,0,2,1,5,0,0.0,0.0,0.0,0.0,0.08334168520531776,0.04167084260265888,0.2083542130132944,0.0
T08576P,11760,T08576P,50.831308974905234,6,0,10,3,1,0,1,5,0.11803748754457855,0.0,0.1967291459076309,0.05901874377228927,0.01967291459076309,0.0,0.01967291459076309,0.09836457295381545
T04568Z,11761,T04568Z,47.64768051508789,4,0,6,0,0,0,1,2,0.08394952192338888,0.0,0.1259242828850833,0.0,0.0,0.0,0.02098738048084722,0.04197476096169444
T05184R,11762,T05184R,156.5863829343634,2,0,3,0,3,0,4,1,0.012772502707584373,0.0,0.01915875406137656,0.0,0.01915875406137656,0.0,0.025545005415168746,0.006386251353792186
T20428I,11763,T20428I,97.18614811871744,6,0,10,3,5,3,8,2,0.06173719317150751,0.0,0.10289532195251253,0.030868596585753756,0.05144766097625626,0.030868596585753756,0.08231625756201001,0.020579064390502503
T08963W,11764,T08963W,80.90591795601372,7,0,9,5,7,4,22,1,0.08652024693429353,0.0,0.11124031748694882,0.06180017638163823,0.08652024693429353,0.04944014110531059,0.2719207760792082,0.012360035276327647
T12956E,11765,T12956E,34.114387464889425,0,2,0,2,0,0,1,0,0.0,0.05862629080057213,0.0,0.05862629080057213,0.0,0.0,0.029313145400286063,0.0
T05096S,11766,T05096S,27.557574731068698,11,7,18,14,1,5,5,6,0.39916429901207834,0.254013644825868,0.6531779438379464,0.508027289651736,0.03628766354655258,0.1814383177327629,0.1814383177327629,0.21772598127931544
T15695O,11767,T15695O,10.255969300410422,52,12,57,61,10,2,3,6,5.070217984946491,1.170050304218421,5.557738945037499,5.947755713110307,0.9750419201820174,0.1950083840364035,0.29251257605460523,0.5850251521092105
T15713Z,11768,T15713Z,15.80491798988871,39,4,62,38,12,4,12,21,2.467586356661293,0.25308578017038896,3.9228295926410293,2.4043149116186955,0.759257340511167,0.25308578017038896,0.759257340511167,1.3287003458945421
T15950K,11769,T15950K,60.8695836288379,5,4,7,7,4,2,4,1,0.08214283229680534,0.06571426583744427,0.11499996521552748,0.11499996521552748,0.06571426583744427,0.03285713291872214,0.06571426583744427,0.01642856645936107
T08894A,11770,T08894A,50.31158928251935,3,0,9,0,5,1,6,5,0.05962840853930932,0.0,0.17888522561792797,0.0,0.09938068089884887,0.019876136179769775,0.11925681707861864,0.09938068089884887
T11051U,11771,T11051U,77.1863767021443,4,0,6,0,1,0,1,2,0.05182261651477257,0.0,0.07773392477215886,0.0,0.012955654128693142,0.0,0.012955654128693142,0.025911308257386283
T10351Z,11772,T10351Z,76.12306814755621,32,5,38,31,15,3,3,5,0.4203719158819441,0.06568311185655377,0.49919165010980865,0.40723529351063337,0.1970493355696613,0.03940986711393226,0.03940986711393226,0.06568311185655377
T18362I,11773,T18362I,68.21998876442262,45,17,62,60,13,1,8,15,0.6596307154988558,0.2491938258551233,0.9088245413539792,0.8795076206651411,0.19055998447744724,0.014658460344419018,0.11726768275535214,0.21987690516628527
T12340E,11774,T12340E,50.80093414652784,1,0,2,0,1,4,3,1,0.019684677394231506,0.0,0.03936935478846301,0.0,0.019684677394231506,0.07873870957692602,0.059054032182694526,0.019684677394231506
T05020Y,11775,T05020Y,43.095942330937,3,1,6,2,0,1,7,3,0.06961212211030851,0.02320404070343617,0.13922424422061702,0.04640808140687234,0.0,0.02320404070343617,0.1624282849240532,0.06961212211030851
T05275T,11776,T05275T,55.1736849711576,2,0,4,1,1,0,8,2,0.03624916481553685,0.0,0.0724983296310737,0.018124582407768423,0.018124582407768423,0.0,0.1449966592621474,0.03624916481553685
T08368J,11777,T08368J,90.93373846887226,18,0,28,14,6,7,11,7,0.19794633216538898,0.0,0.3079165167017162,0.1539582583508581,0.06598211072179633,0.07697912917542905,0.12096720298995994,0.07697912917542905
T03548R,11778,T03548R,57.993461150017765,16,1,78,11,9,0,5,62,0.2758931728287629,0.017243323301797682,1.3449792175402193,0.1896765563197745,0.15518990971617916,0.0,0.08621661650898842,1.0690860447114563
T01878Y,11779,T01878Y,133.49036256377101,42,16,53,52,20,6,2,3,0.3146294548412494,0.11985883993952358,0.3970324072996718,0.3895412298034516,0.14982354992440447,0.044947064977321344,0.014982354992440447,0.022473532488660672
T19339N,11780,T19339N,133.88175002565086,5,0,7,3,18,0,8,2,0.03734638962399306,0.0,0.052284945473590284,0.022407833774395838,0.13444700264637502,0.0,0.0597542233983889,0.014938555849597225
T15697Q,11781,T15697Q,15.92769556326256,53,13,58,63,10,2,3,6,3.327537231578258,0.8161883775569312,3.641455838330924,3.9553744450835895,0.6278372135053317,0.12556744270106635,0.1883511640515995,0.376702328103199
