road_id,noise_day,noise_evening,noise_night,road_length,road_category,one_way
4174384549_359239830_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),156.60186560600448,residential,0
30617337_3007591790_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),153.9803099650476,residential,0
30617336_30617337_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),65.09256740503207,residential,0
30558576_569768103_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),112.20435741456454,residential,0
30558576_569768103_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),112.20435741456454,residential,0
30558573_2294043882_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),79.4546401563225,living_street,0
30617411_30553750_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),47.885772108647586,residential,0
30617411_30553750_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),47.885772108647586,residential,0
30617409_30295106_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),38.729972717941706,tertiary,0
30617409_1375697892_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),76.87861241977534,residential,0
30617389_30617409_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),68.54387369750553,tertiary,0
30617389_30617409_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),68.54387369750553,tertiary,0
30617389_30295134_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),107.77453037379169,living_street,0
30617385_30617384_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),54.52013988098379,residential,0
11256490149_126658000_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),24.454523573091308,residential,0
11246122387_11246122385_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),6.422202754350229,residential,0
11283057024_568847329_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),41.80142270403983,residential,0
11283057021_11283057024_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),79.06852640892966,residential,0
4174384549_359239830_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),156.60186560600448,residential,0
11282472015_11276298354_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),16.162532832540332,secondary,0
11282472009_8043162354_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),16.51800298562753,tertiary,0
4174384541_1374800915_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),13.598066942882198,residential,0
11269496449_1940905185_0,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),156.0138519582883,residential,0
30617385_30960832_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),77.6616023079342,living_street,0
30617384_30554848_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),95.42557793841861,residential,0
30617384_8177465454_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.830284168822354,living_street,0
30617551_30617542_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),76.70757203187749,residential,0
30617551_432510087_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),105.10993130004948,residential,0
30617541_30237680_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),69.14512383828507,residential,0
30617541_30237680_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),69.14512383828507,residential,0
30617540_432467121_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),56.189454955628534,residential,0
30617419_30247416_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),48.05450006166007,residential,0
30617419_30247416_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),48.05450006166007,residential,0
30617419_30313349_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),85.48889579387668,residential,0
30617411_30553750_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),47.885772108647586,residential,0
30617583_30558240_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),78.17395326886154,residential,0
30617583_688393879_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),112.54205109499186,residential,0
3577569669_30251877_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),64.78308893507254,residential,0
30617577_432467110_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),65.30027396087544,living_street,0
30617577_432467110_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),65.30027396087544,living_street,0
30617577_30237678_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),67.75694592695089,living_street,0
30617577_30237678_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),67.75694592695089,living_street,0
30617554_30294778_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),40.898227393037246,residential,0
30617552_30617577_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),156.74526682333064,living_street,0
30617552_30617551_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),63.14000611366716,residential,0
30617602_11239790234_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),67.70584741983865,tertiary,0
30617599_30294853_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),29.465357707102548,living_street,0
30617598_30294783_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),89.44214523436197,residential,0
3577569669_574969090_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),49.51840372974888,residential,0
30617585_2625927687_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),63.674356964337306,residential,0
30617585_2625927687_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),63.674356964337306,residential,0
30617585_2087205004_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),110.4537508691163,residential,0
30617584_30617585_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),76.69347923592717,residential,0
30617584_688393834_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),112.19668655224538,residential,0
30617622_30617617_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),241.82921447760896,residential,0
30617617_412450367_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),36.62414636898832,residential,0
30617617_412450367_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),36.62414636898832,residential,0
30617612_1357271791_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),13.236438980823355,residential,0
30617611_30617612_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),34.92114333940487,residential,0
30617611_412450367_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),121.08951313933014,residential,0
30617607_30617617_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),312.3598207511714,residential,0
30617607_30617617_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),312.3598207511714,residential,0
30617607_30617617_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),312.3598207511714,residential,0
30617607_30617608_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),88.18012521401789,residential,0
30617607_30617608_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),88.18012521401789,residential,0
30617606_8286877334_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),64.21677824431714,residential,0
30617632_30617633_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),31.643843679921133,residential,0
30617631_8293362944_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),52.67754026334397,residential,0
30617626_8151705401_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),238.33637412616002,residential,0
30617626_8151705401_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),238.33637412616002,residential,0
30617626_8151705401_0,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),238.33637412616002,residential,0
30617626_8151705401_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),238.33637412616002,residential,0
30617622_30617626_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),132.7376675841761,residential,0
30617622_30617626_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.7376675841761,residential,0
30617701_30617700_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),185.868908911699,residential,0
30617701_30617717_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),165.23058567099073,living_street,0
30617697_1306211534_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),65.10854636221585,residential,0
3577569669_574969090_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),49.51840372974888,residential,0
3577569668_3577569669_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),57.18968877461498,residential,0
30617633_30617636_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),108.66364504068056,residential,0
30617632_412451123_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),90.48806437237924,residential,0
30617737_2706990669_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),30.041844885531585,residential,0
30617737_2706990669_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),30.041844885531585,residential,0
30617734_9350842938_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),29.8948514486662,residential,0
30617734_30617733_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),61.65743496684937,residential,0
30617733_30617734_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),61.65743496684937,residential,0
30617717_2706190120_0,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),41.64525546855013,residential,0
30617717_1046607401_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),24.355536752528362,residential,0
30617712_2706190190_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),84.78154621990899,residential,0
30617703_256607726_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),51.96812550769011,living_street,0
30617701_30617700_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),185.868908911699,residential,0
30617785_392351069_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),208.46102501776843,residential,0
30617785_30617786_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),115.98957043761754,residential,0
30617766_2815387255_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),22.540706230632384,residential,0
30617766_9350529921_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),39.34036820986898,residential,0
30617765_770847801_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),29.321979241920857,residential,0
30617765_770847801_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),29.321979241920857,residential,0
30617762_30617761_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),37.228733706872944,residential,0
30617762_30617734_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),63.71252407119875,residential,0
3623788198_30618051_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),77.05517743172739,living_street,0
30617761_30617811_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),92.26362521272688,residential,0
30617761_30617811_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),92.26362521272688,residential,0
30617760_30617813_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),33.099579154392885,residential,0
30617794_387127519_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),79.47150252320965,residential,0
30617794_387127519_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),79.47150252320965,residential,0
30617789_387127534_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),44.32891001571771,residential,0
30617787_863733275_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),64.40538529077982,residential,0
30617787_863733275_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),64.40538529077982,residential,0
30617787_30617789_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),152.97927995253215,residential,0
30617786_863733312_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),81.27292271636558,residential,0
30617786_30617787_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),84.17054044363513,residential,0
30617805_30617804_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),99.97016241429304,residential,0
30617805_955341713_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),81.5503727828742,residential,0
30617804_1255304807_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),69.06903012859168,tertiary,0
30617801_30618051_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),67.07807670809406,residential,0
30617801_30617800_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),119.46018615548454,residential,0
30617800_2707390543_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),61.41777485640192,secondary,0
30617796_387127590_0,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),67.24971735244783,living_street,0
30617795_30617796_0,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),64.33226845948288,living_street,0
30617795_30617796_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),64.33226845948288,living_street,0
30617813_30617812_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),57.54708725963235,residential,0
30617813_30617814_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),62.189874185339605,residential,0
30617812_30617813_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),57.54708725963234,residential,0
30617812_30617811_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),40.87306211354624,residential,0
30617811_30617761_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),92.2636252127269,residential,0
30617807_2606686560_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),134.2693559397413,residential,0
30617807_790024603_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),81.2299094156626,residential,0
30617807_790024603_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),81.2299094156626,residential,0
30617807_2505284838_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),114.1533744445081,residential,0
30617805_30617804_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),99.97016241429304,residential,0
30617833_1635327538_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),62.74760438360257,secondary,0
30617833_1635327538_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),62.74760438360257,secondary,0
30617833_30618056_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.07797839881744,residential,0
30617814_960619341_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),74.49916084479959,residential,0
30617814_960619341_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),74.49916084479959,residential,0
30617814_790034791_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),87.08514903077078,residential,0
11239790234_30617602_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),67.70584741983865,tertiary,0
11239790234_1454439246_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),244.04819429456413,tertiary,0
11268972991_30313355_0,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A),83.53955292586109,residential,0
11264541277_2713983941_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),90.29341755390774,tertiary,0
11256490152_126656745_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),137.45214670321863,residential,0
30617814_790034791_0,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),87.08514903077078,residential,0
30617814_790034791_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),87.08514903077078,residential,0
30617918_8710875305_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),37.80309360186589,living_street,0
30617918_8710875305_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),37.80309360186589,living_street,0
30617909_960625589_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),63.8096691823433,secondary,0
30617909_4189406778_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),96.76732731124764,secondary,0
30617904_903833789_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),43.946872713892134,living_street,0
30617900_903833766_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),46.4080186913868,residential,0
30617900_903833766_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),46.4080186913868,residential,0
30617835_1635327538_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),55.06073863232063,secondary,0
30617835_481146996_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),124.2371342000537,residential,0
30618053_2020393229_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),95.29917224690053,residential,0
30618053_30618054_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),74.36174065615748,residential,0
30618053_30618054_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),74.36174065615748,residential,0
30618052_1312339726_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),133.66701653132583,residential,0
3621509846_12896018417_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),9.167552054842632,primary,0
30618051_481122563_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),97.45206199811798,residential,0
30618051_481122563_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),97.45206199811798,residential,0
30618051_481122563_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),97.45206199811798,residential,0
30617934_30617933_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),102.12560531545756,living_street,0
30617934_416012211_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),80.35360421706804,residential,0
30617933_30617932_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),84.63081260303537,living_street,0
30618063_30618062_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),52.511858707482304,residential,0
30618062_1714171423_0,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),53.64456868292051,residential,0
30618058_481147019_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),7.127762707991518,residential,0
30618057_1635327538_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),130.93947509693908,residential,0
30618057_481146996_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),59.9465361553184,residential,0
3621509846_693864927_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),115.36560436708297,tertiary,0
30618055_30618056_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),66.50444226423726,residential,0
30618055_30618056_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),66.50444226423726,residential,0
30618054_30618055_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),63.17869172526595,residential,0
30618077_1312339740_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),153.63699968832918,secondary,0
30618077_1312339740_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),153.63699968832918,secondary,0
30618076_319429258_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),56.32742248538496,secondary,0
30618075_30618076_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),119.87097747631863,living_street,0
30618075_30618092_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),52.53372706498009,living_street,0
30618073_30295509_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),38.24077027798649,living_street,0
30618073_598224641_0,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),92.01372688032947,living_street,0
30618071_598224514_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),47.43041430947057,residential,0
3618504789_30264592_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),38.75663712011509,living_street,0
30618070_30618071_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),42.61183976729309,living_street,0
30618070_598224642_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),106.23419188599556,residential,0
30618100_30618097_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),129.8501144235412,living_street,0
30618095_30618096_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),105.96196671832652,residential,0
30618095_395286289_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),38.07286249674831,residential,0
30618094_319429060_0,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),22.04059172191612,tertiary,0
30618094_30618095_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),76.27628259837434,residential,0
30618092_319429258_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),133.2047973453271,tertiary,0
30618092_1624143902_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),83.93554168815407,living_street,0
30618089_30618075_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),56.288014327094174,living_street,0
30618089_30618075_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),56.288014327094174,living_street,0
30618078_30618089_0,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),58.6456045269533,living_street,0
30625897_178519633_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),103.63746678902709,residential,0
30625896_178520716_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),89.37283698445091,residential,0
30625895_30294316_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),89.13003677225396,tertiary,0
30625895_30294316_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),89.13003677225396,tertiary,0
30625895_30294316_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),89.13003677225396,tertiary,0
30625851_7037105577_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),52.20153730538724,residential,0
30618100_1313997602_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),188.85606365649417,residential,0
30618100_30618097_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),129.8501144235412,living_street,0
30646806_30254286_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),64.67787655085199,residential,0
30646198_4690881901_0,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),43.369253213013316,residential,0
30646198_4690881901_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),43.369253213013316,residential,0
30646198_4690881901_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),43.369253213013316,residential,0
30646179_30254288_0,55 - 60 dB(A),50 - 55 dB(A),60 - 65 dB(A),27.34668641048078,residential,0
30646179_30254288_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),27.34668641048078,residential,0
30646179_30254288_0,50 - 55 dB(A),45 - 50 dB(A),50 - 55 dB(A),27.34668641048078,residential,0
30625911_806808405_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),93.36102004619391,residential,0
30625899_1982155709_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),85.48247000045436,residential,0
30625899_30625897_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),87.1747452286706,residential,0
30647907_30238383_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),156.7575458908784,living_street,0
30647907_30647906_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),73.70996450223387,residential,0
30647906_30647878_0,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),288.1831661915396,residential,0
30647906_30647878_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),288.1831661915396,residential,0
30647906_30647878_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),288.1831661915396,residential,0
30647906_30647878_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),288.1831661915396,residential,0
30647463_230161188_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),60.90162508737637,secondary,0
30647222_208974064_0,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),79.38863839082458,residential,0
30646806_10308985977_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),104.94623894845918,residential,0
30686179_5943146523_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),108.22638451588477,residential,0
30686171_30686201_0,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),61.3689806688721,residential,0
30685341_4470657986_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),112.75712769560818,secondary,0
30685340_1589583429_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),135.24347057300557,primary,0
11178765233_240882893_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),208.2425197436655,secondary,0
11178765233_240882893_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),208.2425197436655,secondary,0
11243529761_2264150798_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),173.87462732517605,tertiary,0
11243529761_2264150798_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),173.87462732517605,tertiary,0
