fid,street_id,noise_day,noise_evening,noise_night,slope_pct
1517,T07325U,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.5039035304624149
1518,T13771B,< 40 dB(A),< 40 dB(A),< 40 dB(A),11.097329893132896
1519,T02679X,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.6079311914211557
1520,T20647R,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.06498402433920139
1521,T04734V,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),8.896298984383316
1522,T12943Z,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.8627280411497197
1523,T03265J,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.3170242008961672
1524,T10407Y,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.5239754443601954
1525,T14897S,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.2094651483361318
1526,T00208O,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.06047381134879651
1527,T20974D,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),11.709040029134202
1528,T11253C,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),7.689377896272591
1529,T20411Z,50 - 55 dB(A),40 - 45 dB(A),< 40 dB(A),0.22763371904808474
1530,T05857J,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.2186394108328624
1531,T12192K,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.411507646710128
1532,T17099I,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),3.342638209942947
1533,T06318R,55 - 60 dB(A),50 - 55 dB(A),40 - 45 dB(A),0.6864830047084156
1534,T09045X,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),3.958971542688692
1535,T09993G,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.1680580975714112
1536,T04098Q,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.6211860451144879
1537,T19702M,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.02409628280070867
1538,T05666E,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),12.527526601438806
1539,T21080E,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),4.471288564325462
1540,T15572E,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),1.4792713136937776
1541,T04656Y,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),8.592484862891732
1542,T11129Z,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),3.4516057723058347
1543,T10668R,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),2.8140732343537618
1544,T20518J,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),11.178512394063054
1545,T00448C,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.28435055039373297
1546,T15628D,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.025341325667785044
1547,T12475S,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.7145347598264205
1548,T14176S,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.9825849170558507
1549,T02013N,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.7050081650983077
1550,T01304R,60 - 65 dB(A),60 - 65 dB(A),65 - 70 dB(A),0.488921657507556
1551,T06032G,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),2.001118576721287
1552,T19105X,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.799096089536573
1553,T19813S,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.9868961509323775
1554,T06194X,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),2.4629281271428507
1555,T17717L,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.19764375180088403
1556,T17973Z,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),0.7748674782505847
1557,LRD0026,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.7995598577233052
1558,T12948E,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),11.268823053103386
1559,T20229D,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.4235263722690805
1560,T10611A,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.5702610982808052
1561,T09717O,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.47613584818171917
1562,T01397M,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.1060631653500188
1563,T02375K,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.1657564400866325
1564,T16462D,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.2586378569315667
1565,T04606O,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),3.107235607700696
1566,T18891C,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.492066023089964
1567,T18302W,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.9338111198508694
1568,T09274I,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.10349162213589315
1569,T09503C,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.201185712725362
1570,T21423H,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.5281355744838541
1571,T15431S,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),3.4041249972365737
1572,T11626L,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),8.818642501870267
1573,T19391R,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.452755323621909
1574,T20305Y,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.6074714867761327
1575,T09118X,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.229294543384486
1576,T12916W,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.3616418003041294
1577,T09202S,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.41560984417434677
1578,T09953Y,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.5753214278940652
1579,T09290I,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.7712702502323499
1580,T20161A,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.521257454903793
1581,T19069K,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.3275126395122463
1582,T08246A,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.218409510412281
1583,T11095G,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),8.172882829643648
1584,T07405T,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),2.5699764725470815
1585,T03552N,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.752129109716868
1586,T08784V,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.8870133186307587
1587,T11078F,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),4.918172941614225
1588,T00864O,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.6438153155761023
1589,T09215X,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.2715077025418788
1590,T01381E,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.6732540844098885
1591,T17366I,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.7130386079320485
1592,T08735M,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),1.3434607373541796
1593,T15400L,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),2.0964463351825287
1594,T03600E,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),2.052787004675214
1595,T12513H,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),4.3622983041511345
1596,T18464N,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.5870420020843474
1597,T18466P,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.7562844676796248
1598,T08271B,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),2.979894142838537
1599,T08021L,60 - 65 dB(A),55 - 60 dB(A),60 - 65 dB(A),5.369441615752084
1600,T11763T,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),8.523326535412833
1601,T15544A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.1255904912233533
1602,T01779W,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.275567133952713
1603,T17849W,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0
1604,T11814N,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),9.175443904481625
1605,T12624N,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),4.631662067876083
1606,T09579W,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.5170677272035353
1607,T20442G,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.1543586112932345
1608,T06277Z,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),4.492184572511286
1609,T00660E,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.493006739997019
1610,T09429J,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.07445386816172599
1611,T11301T,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),1.24303016399941
1612,T07848Q,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.565091215732795
1613,T19124A,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.0539300614122267
1614,T03753U,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.18623243432243825
1615,T10597T,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.6381682543186278
1616,T04558X,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.2332029986964286
1617,T13608R,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),6.0282722818355134
1618,T07991W,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.240900894666563
1619,T10408Z,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),3.6349900908813257
1620,T21019Z,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.3022723811207593
1621,T02472K,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.631138574625895
1622,T19238J,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.8943423587582988
1623,T00950L,50 - 55 dB(A),50 - 55 dB(A),< 40 dB(A),0.7995984229630184
1624,T20420A,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),3.1701701107052003
1625,T12830R,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),4.743806507339244
1626,T19158K,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.527559633520402
1627,T08053T,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.464280316188073
1628,T04423J,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),10.984942935706055
1629,T18673U,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),5.625804425882104
1630,T07432W,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.1214377346746076
1631,T01841L,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.534559668593211
1632,T16227U,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),5.968483451157612
1633,T14475A,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.6850806378178995
1634,T09174F,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.5121970498940707
1635,T11985F,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),5.682395312361248
1636,T01127S,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.6021103889501798
1637,T03923U,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.4823070983215665
1638,T10623E,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),5.850901464515154
1639,T07697T,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.12182689397855814
1640,T00387G,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.8390437989125012
1641,NS0023W,< 40 dB(A),< 40 dB(A),< 40 dB(A),4.109180392552189
1642,T18958E,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.8649706435094113
1643,T20765W,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.2988650650733355
1644,T00798V,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.409428430689095
1645,T00541Y,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),0.3166974053521564
1646,T04917A,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),16.501602109129777
1647,T15786Q,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.734672937393539
1648,T10166A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.0343713908527707
1649,T02491N,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.4563991827068158
1650,T04440K,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.6327914451359753
1651,T19006V,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),1.472536773939997
1652,T14504O,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.28722090225951635
1653,T15405Q,40 - 45 dB(A),< 40 dB(A),< 40 dB(A),5.544267395031471
1654,T17384K,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.1138106476167744
1655,T02429H,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.8574560506713248
1656,T01866U,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.400610497285673
1657,T19678D,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),0.24680068425270682
1658,T14848J,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.4734515009371263
1659,T04978N,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),7.586277545607844
1660,T21515K,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.6122364339846906
1661,T06351S,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),11.922787711713134
1662,T18284L,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.5626200258479835
1663,T16806H,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A),0.03516168546875793
1664,T03330B,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.26877201897622705
1665,T21091H,50 - 55 dB(A),50 - 55 dB(A),< 40 dB(A),0.43970165911778153
1666,T12988M,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),4.228554850247606
1667,T06192V,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.9272673723440559
1668,T10342Y,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.04832055155534938
1669,T12235E,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.819494158550649
1670,T07415V,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.0269837650019944
1671,T21249L,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.5725760352286207
1672,T20109W,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.5484384251479575
1673,T15842H,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.8912212051833963
1674,T04779I,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.123006023571016
1675,T18162C,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.9607684130515601
1676,T13733V,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.9848630804785685
1677,T07470C,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.8313400344507267
1678,T20915S,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),3.0751543370968357
1679,T02093D,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.5993696465483274
1680,T16556I,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.3103534515694803
1681,T02297N,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.6115919914165457
1682,T13199V,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),5.071094269484024
1683,T16792S,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.106148914971288
1684,T10705F,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.6278543084084349
1685,T04937E,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),13.600195422857302
1686,T11709N,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),4.034466203401643
1687,T03178L,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.5845970578014561
1688,T20678Y,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.45697852178683646
1689,T04906X,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),13.590498001407486
1690,T07334V,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.4621824692144184
1691,T20152Z,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),8.09711911116031
1692,T16813G,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A),0.028426471483716045
1693,T17925R,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.41289244582095613
1694,T07148V,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.721441420738556
1695,T13753Z,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),3.355704317388095
1696,T08481J,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),9.707394294150031
1697,T06951K,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.41397053720942867
1698,T10880T,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),9.023540863967492
1699,T03487V,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.1854372507457542
1700,T07395I,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),4.018904426441314
1701,T18929Z,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.6121132796355802
1702,T03440G,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.3337188480219364
1703,NS0020T,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.0814548269071407
1704,T15882P,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.7593054112332197
1705,T08229Z,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.7788342871894826
1706,T09594V,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.685561640783554
1707,T20120R,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.036584382046375
1708,T17879C,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),9.786110848273763
1709,T20811L,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),23.570638896046674
1710,T05098U,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.79131454911287
1711,T03508J,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.441730059372407
1712,T09610E,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.7338407929101103
1713,T07712B,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),0.7965604364866331
1714,T09477R,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.9367285672797478
1715,T08961U,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),3.148285887823011
1716,T11710G,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),2.011813465511886
1717,T15538C,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.24529854541731938
1718,T10006L,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.5416414695602831
1719,T00170R,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.0533015798689398
1720,T07594N,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),1.2868655583954791
1721,T08978D,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.5828028366305884
1722,T12528O,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),4.127449070198315
1723,T19534O,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.20400266553755558
1724,T03382N,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.067399424075898
1725,T10509D,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.9357227834180737
1726,T19824V,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.09875736097076841
1727,T03617N,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),4.653666304739637
1728,T19356O,55 - 60 dB(A),60 - 65 dB(A),65 - 70 dB(A),0.022437067296067377
1729,T09195K,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.016603728421475245
1730,RD0070R,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.23785948894607783
1731,T18022R,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.30669427569616
1732,T19012T,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.7560268686932599
1733,T05690E,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.7604407466852015
1734,T16877W,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.23133753336990337
1735,T17016P,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),4.796567739762865
1736,T09285L,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.3599437374164434
1737,T19560Q,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),4.639822982453587
1738,T02120P,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.3351793406287438
1739,T04494Y,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),4.69150440947919
1740,T07732F,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A),4.526987589921426
1741,T06686M,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.6303629675407469
1742,T07584L,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.7521931618303794
1743,T11472L,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),8.620917601284903
1744,T02337E,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.1571984649935536
1745,T01664M,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.1443245336414145
1746,T07813F,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.8037438880496204
1747,T10438F,55 - 60 dB(A),50 - 55 dB(A),55 - 60 dB(A),6.7541209438415795
1748,T19691A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),7.510542961717648
1749,T09991E,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.0862420396013504
1750,T10677S,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.7811081360494787
1751,T04226G,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),7.378418555738748
1752,T04946F,< 40 dB(A),< 40 dB(A),< 40 dB(A),38.0628589828767
1753,T20850S,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.1477180133017195
1754,T10683Q,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.3773279436174141
1755,T17623G,65 - 70 dB(A),65 - 70 dB(A),65 - 70 dB(A),0.2564057831254412
1756,T00649J,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.3853674756353407
1757,T09025T,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.9995314613176394
1758,T18784A,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.7852993446533391
1759,T04897N,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),24.25653632605807
1760,T12805Q,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.4437250805447015
1761,T18433G,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),8.351930914274067
1762,T13384U,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.1997257508397692
1763,T05285V,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),3.408041789556103
1764,T06652C,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.1924280071194939
1765,T12612J,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),8.106914071236195
1766,T11010L,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.8119816120374873
1767,T08823L,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.7586055699346945
1768,T02828S,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),3.8198901475602733
1769,T03179M,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.2797950094012562
1770,T07805F,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A),3.0895880896348555
1771,T20631J,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.08244898638670384
1772,T00187A,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.5756246036372308
1773,T01403T,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.06930079174367927
1774,T17126U,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.1160927891079442
1775,T17895C,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),1.2472526776781294
1776,T18990E,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A),2.0582049738742416
1777,T16145T,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),5.79378474976003
1778,T01727K,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.6599902685777503
1779,RD0007G,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),5.228301057378345
1780,T09674U,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.7268825662381724
1781,T20652O,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.24125657469116946
1782,T07772N,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),3.10300778471338
1783,T12386S,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.71176507271784
1784,T14396C,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.847630806212792
1785,T05050E,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),8.203543660595708
1786,T19170G,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.3499615283647908
1787,T18741P,55 - 60 dB(A),50 - 55 dB(A),< 40 dB(A),0.6553826204885811
1788,T17313V,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),7.703192931543057
1789,T05939K,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.8249763804123305
1790,T09763U,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),1.242397168979962
1791,T17027S,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.264686028744455
1792,T08448I,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.242185446611057
1793,T04692C,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),2.325021631557247
1794,T00548F,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),0.04286019291094373
1795,T19537R,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),7.6092587558676605
1796,T19203Y,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),12.028994490153783
1797,T00665J,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A),1.7979406091545629
1798,T21057F,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),0.20438093177223607
