fid,TRAM,street_tree_count_10m,park_tree_count_10m,street_tree_count_20m,park_tree_count_20m
9590,T04812S,0,0,0,0
9591,T02378N,29,0,44,0
9592,T08727M,4,0,9,0
9593,T21120V,4,0,10,0
9594,T01370B,0,0,0,0
9595,T03758Z,5,0,17,0
9596,T15761H,1,0,32,0
9597,T12559V,4,0,9,0
9598,T03509K,6,0,6,0
9599,T13904W,22,0,30,0
9600,T01013J,0,0,0,0
9601,T13435O,12,0,19,0
9602,T20261D,10,0,15,0
9603,T07367E,11,0,23,0
9604,T18423E,4,0,21,0
9605,T14654B,4,0,6,0
9606,T06270S,25,0,33,0
9607,T10664N,1,0,6,0
9608,T16001E,0,0,0,0
9609,T21466S,0,0,8,0
9610,T12880B,2,0,2,0
9611,T11967D,6,0,15,0
9612,T08605D,1,0,5,0
9613,T03422E,9,0,16,0
9614,T17850P,0,0,27,0
9615,RD0064L,0,0,0,0
9616,T05224I,6,0,14,0
9617,T10455G,21,0,30,0
9618,T20421B,3,0,9,0
9619,T02058A,5,0,47,0
9620,T08461F,0,0,4,0
9621,T06075R,6,0,10,0
9622,T12743T,2,0,5,0
9623,T12955D,2,0,6,0
9624,T05984P,13,0,28,0
9625,T18268L,1,0,9,0
9626,T16000D,0,0,17,2
9627,T13286T,46,0,64,0
9628,T09815P,7,0,13,0
9629,T05281R,1,0,4,0
9630,T17586S,17,0,29,0
9631,T17236Z,1,0,4,0
9632,T10779X,10,0,29,0
9633,T07106L,31,0,43,0
9634,T01035P,0,0,2,0
9635,T17142U,4,0,18,0
9636,T21178N,23,0,40,0
9637,T09448M,8,0,21,0
9638,T18383N,16,0,32,0
9639,T08970V,13,0,23,0
9640,T20846W,0,0,0,1
9641,T06559G,0,0,0,0
9642,T00524X,10,0,34,0
9643,T12256J,11,0,20,0
9644,T13114A,19,2,23,6
9645,T05671B,15,0,16,0
9646,T10648N,14,0,22,0
9647,T07245V,8,0,21,0
9648,T18292L,0,0,0,8
9649,T06264U,18,0,27,0
9650,T17439I,0,0,1,0
9651,T04257N,13,0,21,0
9652,T13405I,3,0,9,0
9653,T10423Y,6,0,8,0
9654,T12815S,21,1,28,6
9655,T17960U,1,0,4,0
9656,T20002M,5,0,21,0
9657,T01714F,24,0,32,13
9658,T12582U,0,0,2,0
9659,T12566U,8,0,18,0
9660,T10734K,3,0,6,0
9661,T11689A,6,0,6,0
9662,T16804F,0,0,0,0
9663,T03834U,18,0,29,0
9664,T01881T,23,0,40,0
9665,T08496Q,0,0,0,0
9666,T03150Z,4,0,7,0
9667,T04229J,10,0,16,0
9668,T14768K,17,0,17,0
9669,T17784W,0,0,6,0
9670,T10386K,1,0,8,0
9671,T06180R,0,0,0,0
9672,T07684O,24,0,30,0
9673,T08290E,4,0,12,0
9674,T14974O,9,0,11,0
9675,T10214R,11,0,20,0
9676,T13900S,0,0,0,0
9677,T11079G,20,0,32,0
9678,T09858A,2,0,4,0
9679,T01371C,8,0,14,0
9680,T10726K,0,0,0,0
9681,T19457S,17,0,48,0
9682,T06345U,7,0,11,0
9683,T07167Y,2,0,4,0
9684,T21079L,7,0,22,0
9685,T10219W,5,0,12,0
9686,T10100I,9,0,15,0
9687,T07006I,57,0,69,0
9688,T01257B,3,0,4,0
9689,T09978H,6,0,13,0
9690,T09211T,3,0,9,0
9691,T20752R,0,0,1,0
9692,T19154G,3,0,9,0
9693,T10108Q,6,0,14,0
9694,T18418H,9,0,16,0
9695,T03869F,75,0,94,0
9696,T09335E,22,0,36,0
9697,T03400Y,3,0,10,0
9698,T19979N,5,0,7,0
9699,T19229I,4,0,11,0
9700,T06433T,1,0,4,0
9701,T17755R,34,0,78,0
9702,T11241Y,0,0,0,0
9703,T18402Z,17,0,24,0
9704,RD0063K,0,0,1,0
9705,T13069M,22,0,32,0
9706,T04885J,3,0,9,0
9707,T13023Y,15,0,25,0
9708,T11197L,5,0,12,0
9709,T12565T,15,0,26,0
9710,T02151W,21,0,29,0
9711,T20770T,2,0,4,0
9712,T15925J,17,0,27,0
9713,T01914L,20,0,30,0
9714,T19500E,6,0,9,0
9715,T09880Y,23,0,46,0
9716,T07910F,1,0,11,0
9717,T15574G,18,0,23,0
9718,T05782H,9,0,20,0
9719,T10404V,2,0,7,0
9720,T09566R,23,0,49,0
9721,T17823M,3,0,15,0
9722,T02083B,13,0,24,0
9723,T19642R,4,0,10,0
9724,T17123R,0,0,0,0
9725,T19883G,23,0,31,0
9726,T02606G,19,0,27,0
9727,T02145Y,8,0,18,0
9728,T09443H,8,0,20,0
9729,T13010T,0,0,0,0
9730,T16010F,2,0,3,0
9731,T10663M,1,0,12,0
9732,T07505W,0,0,2,0
9733,T15961N,5,0,7,8
9734,T18424F,5,0,17,0
9735,T03762V,20,0,26,0
9736,T04412G,1,0,1,0
9737,T20935W,0,10,3,22
9738,T07431V,17,0,28,0
9739,T15971P,6,0,15,0
9740,T16230P,0,0,0,0
9741,T16519D,24,0,35,0
9742,T11992E,2,0,6,0
9743,T15782M,3,0,10,0
9744,T18707N,4,0,11,0
9745,T18989L,0,0,1,0
9746,T20250A,5,0,22,0
9747,T17359J,0,0,0,0
9748,T04313E,16,0,27,0
9749,T11393N,13,0,16,0
9750,T12936A,0,0,0,0
9751,T09291J,23,0,28,0
9752,RD0021U,0,0,0,0
9753,T18823Q,14,0,21,0
9754,T10914M,0,0,0,0
9755,T14758I,14,0,16,0
9756,T09899J,23,0,32,0
9757,T19717T,1,0,2,0
9758,T11288N,12,0,20,0
9759,T00724D,8,0,11,0
9760,P20600,4,0,26,0
9761,T00238U,16,0,21,0
9762,T12152C,15,0,29,0
9763,T09770T,8,0,14,0
9764,LRD0001,7,0,14,0
9765,T10947V,0,0,6,0
9766,T20529M,0,0,0,0
9767,T12051Y,9,0,26,0
9768,T09992F,23,0,34,0
9769,T07983W,17,0,21,0
9770,T06342R,11,0,17,0
9771,T06360T,6,0,13,0
9772,T10218V,9,0,20,0
9773,T00160P,0,0,0,0
9774,T05911Y,23,0,32,0
9775,RD0107C,0,0,71,0
9776,T07495L,26,0,38,0
9777,T00671H,4,0,9,0
9778,T18988K,2,0,5,0
9779,T17687W,20,0,33,0
9780,T07282A,10,0,22,0
9781,T10884X,1,0,2,0
9782,T04736X,6,0,14,0
9783,T05217J,2,0,6,0
9784,T17414Z,3,0,9,0
9785,T03607L,7,0,13,0
9786,T00985W,0,0,0,0
9787,T08051R,3,0,8,0
9788,T07896Y,6,0,6,0
9789,T07306R,17,0,23,0
9790,T09376N,0,0,0,0
9791,T05638A,4,0,5,0
9792,T19100S,0,0,0,0
9793,T14964M,0,0,0,0
9794,T03157G,10,0,20,0
9795,T06152N,3,0,13,0
9796,T00580F,0,0,0,0
9797,T18063A,9,0,25,0
9798,T16116O,2,0,8,0
9799,T04208E,2,0,10,0
9800,T18935X,16,0,22,0
9801,T06195Y,0,0,0,0
9802,T19416J,2,0,9,0
9803,T07501S,36,0,47,0
9804,T19682Z,0,0,0,0
9805,T07780N,20,0,21,0
9806,T10576O,16,0,33,0
9807,T08386L,10,0,19,0
9808,T15214L,14,0,45,0
9809,T01585O,2,0,7,0
9810,T17563L,5,0,11,0
9811,T07372B,22,0,36,0
9812,T04442M,1,0,6,0
9813,T06399I,8,0,14,0
9814,RL0041O,0,0,0,0
9815,T07017L,13,0,22,0
9816,T11411Y,4,0,7,0
9817,T16632D,0,0,0,0
9818,T08864U,1,0,3,0
9819,T06548D,8,0,9,0
9820,T04238K,20,0,28,0
9821,RL0032F,10,0,15,0
9822,T17069C,2,0,3,0
9823,T11313X,0,0,7,0
9824,T08834O,14,0,21,0
9825,T01810E,17,0,27,0
9826,T20627N,0,0,0,0
9827,T10129V,22,0,29,0
9828,T18672T,0,0,0,0
9829,T09621H,31,0,69,0
9830,T05464W,3,0,3,0
9831,T10275E,82,0,177,0
9832,T14465Y,6,0,12,0
9833,T01209T,7,0,14,0
9834,T09952X,10,0,22,0
9835,T06883P,13,0,15,0
9836,T02037V,10,0,25,0
9837,T18169J,15,0,24,0
9838,T12113V,19,0,29,0
9839,T13515N,5,2,11,8
9840,T12502E,2,0,26,0
9841,T09787C,8,0,11,0
9842,T07612Y,0,0,34,0
9843,T10710C,28,0,45,0
9844,T20638Q,0,0,0,0
9845,RD0119O,0,0,0,0
9846,T08649P,0,0,0,0
9847,T12711L,9,0,22,0
9848,T18726Q,0,0,0,0
9849,T12992I,6,0,7,0
9850,T05728B,28,0,44,0
9851,T08757S,7,0,18,0
9852,T10673O,13,0,17,0
9853,T12070B,15,0,22,0
9854,T00013F,1,0,1,0
9855,T11467O,0,0,0,0
9856,T05126H,1,0,7,0
9857,T16766Q,0,0,0,0
9858,T06282W,2,0,8,0
9859,T04559Y,7,0,12,0
9860,T11158E,1,0,2,0
9861,T19015W,0,0,16,0
9862,T12736U,11,0,25,0
9863,T02622G,18,0,30,0
9864,T10951R,5,0,17,0
9865,T20737S,19,0,25,0
9866,T11675U,0,0,0,0
9867,T10550E,1,0,5,0
9868,T18139D,23,0,36,0
9869,T02041R,26,0,41,0
9870,T11280F,2,0,12,0
9871,T21191K,2,0,12,0
9872,T07462C,11,0,19,0
9873,T09731M,12,0,23,0
9874,T21255J,0,0,0,0
9875,T18802L,0,0,0,0
9876,T09062Y,1,0,5,0
9877,T09377O,0,0,0,0
9878,T19899O,39,0,80,0
9879,T16497O,1,0,9,0
9880,T07677P,13,0,15,0
9881,T14108G,7,0,17,0
9882,T08482K,9,0,12,0
9883,T13079O,39,0,48,4
9884,T16718I,0,0,0,0
9885,T19360K,0,0,0,0
9886,T01644I,2,0,5,0
9887,T00471B,5,0,7,0
9888,T04600I,4,0,10,0
9889,T03283L,3,0,7,0
9890,T21158J,16,0,31,0
9891,T02134V,10,0,21,0
9892,T20742P,28,0,61,0
9893,T09826S,7,0,28,0
9894,T00628E,0,0,0,0
9895,T18282J,0,0,0,0
9896,RL0040N,0,0,0,0
9897,T19585Z,4,0,4,0
9898,T06882O,14,0,21,0
9899,T17211Q,0,0,0,0
9900,T17041Q,0,0,2,0
9901,T12509L,14,0,42,0
9902,T18770U,1,0,5,0
9903,T03122V,3,0,11,0
9904,T07576L,0,0,12,0
9905,T15644D,0,0,0,0
9906,T16760K,0,0,0,0
9907,T11751P,0,0,0,0
9908,T03904R,89,24,89,166
9909,T17091A,0,0,0,0
9910,T12497Y,25,0,37,0
9911,T02964Z,0,0,3,0
9912,T12350G,13,0,20,0
9913,RD0097S,0,0,4,0
9914,T20760R,8,0,8,0
9915,T02603D,23,0,35,0
9916,T12131X,14,0,32,0
9917,T02154Z,5,0,13,0
9918,T01837P,18,0,23,0
9919,T13181L,10,0,16,0
9920,T15843I,12,0,23,0
9921,T14859M,1,0,2,0
9922,T20521E,0,0,0,0
9923,T21226E,6,0,16,0
9924,T17526G,10,0,22,0
9925,T19820R,16,0,24,0
9926,T19569Z,34,0,58,0
9927,T00134N,2,0,4,0
9928,T08787Y,30,0,50,0
9929,T11748U,0,0,0,0
9930,T17851Q,0,0,19,0
9931,T20000K,16,0,22,0
9932,T07628G,5,0,11,0
9933,T06603T,13,0,23,0
9934,T04855D,0,0,0,0
9935,T20502B,10,0,20,0
9936,T14148O,53,0,62,0
9937,T02203R,25,0,36,0
9938,T08837R,21,0,32,0
9939,T18981D,7,0,26,0
9940,T07241R,2,0,4,0
9941,T11234Z,7,0,14,0
9942,T17506C,4,0,9,0
9943,T07394H,10,0,25,0
9944,T15316Q,5,0,13,0
9945,T09511C,24,0,33,0
9946,T02734N,8,0,14,0
9947,T03295P,12,0,21,0
9948,T18432F,9,0,18,0
9949,T20710H,2,0,3,0
9950,T20764V,8,0,11,0
9951,T13797L,0,0,0,0
9952,T20834S,1,0,1,0
9953,T15983T,4,0,11,0
9954,T01458I,6,0,7,0
9955,T01999G,11,0,35,0
9956,T00255V,9,0,20,0
9957,T17208V,2,0,3,0
9958,T12917X,0,0,0,0
9959,T11099K,0,0,1,0
9960,T19263K,4,0,10,0
9961,T02953W,16,0,23,0
9962,T08979E,16,0,25,0
9963,T20937Y,0,0,0,0
9964,T21582V,3,17,6,33
9965,T19886J,7,0,8,0
9966,T12370K,14,0,22,0
9967,T20832Q,15,0,29,0
9968,T17023O,17,0,30,0
9969,T02858Y,23,0,29,0
9970,T19117B,1,0,9,0
9971,T06382Z,6,0,12,0
9972,T15423S,5,0,8,0
9973,T10878Z,2,0,6,0
9974,T15178Y,0,0,1,0
9975,T00072Q,8,0,14,0
9976,T02123S,13,0,24,0
9977,T01849T,8,0,14,0
9978,T05462U,1,0,2,0
9979,T11669W,0,0,7,0
9980,T05012Y,0,0,9,0
9981,T17918S,0,0,0,0
9982,RD0093O,0,0,15,0
9983,T21365O,5,0,13,0
9984,T17679W,18,0,54,0
9985,T19068J,31,0,40,0
9986,T18061Y,11,0,17,0
9987,T10194E,2,0,18,0
9988,T04276Q,11,0,14,0
9989,T04660U,24,0,32,0
9990,T21129E,5,0,7,0
9991,T20970Z,8,0,12,0
9992,T18830P,0,0,0,0
9993,T00982T,0,0,0,0
9994,T16487M,6,0,29,0
9995,T19487Y,0,0,2,0
9996,T04386V,6,0,12,0
9997,T04362N,25,0,27,0
9998,T09189M,3,0,7,0
9999,T00515W,20,0,33,0
10000,T07450Y,10,0,23,0
10001,T00270U,0,0,4,0
10002,T06483D,9,0,9,0
10003,T09630I,18,0,44,0
10004,T10096D,4,0,11,0
10005,T18304Y,20,0,27,0
10006,T14075O,47,0,55,0
10007,T20757W,0,0,0,0
10008,T16026N,0,0,0,0
10009,T02533G,9,0,18,0
10010,T11381J,4,0,7,0
10011,T18202T,9,0,17,0
10012,T11262D,4,0,9,0
10013,T14339T,19,0,65,0
10014,T04947G,3,0,9,0
10015,T16724G,0,0,0,0
10016,T15534Y,0,0,0,0
10017,T10993B,18,0,23,0
10018,T11456L,6,0,17,0
10019,T00083T,1,0,10,0
10020,T09687Z,21,0,31,0
10021,T13512K,13,1,24,2
10022,T17006N,7,0,25,0
10023,T09550J,36,0,58,0
10024,T00992V,0,0,0,0
10025,T11069E,5,0,16,0
10026,T03854Y,8,0,17,0
10027,T19084J,13,0,24,18
10028,T20967E,0,0,2,0
10029,T16186C,3,0,8,0
10030,T00814E,0,0,3,0
10031,T19756A,7,0,19,0
10032,T11543J,26,1,35,5
10033,T12089M,16,0,30,0
10034,RD0026Z,0,0,17,0
10035,T10195F,32,0,54,0
10036,T16006J,1,0,1,0
10037,T11033S,4,0,14,0
10038,T05151I,0,0,4,0
10039,T18661Q,4,0,4,0
10040,T11683U,0,0,0,0
10041,T06211H,0,0,0,0
10042,T12871A,0,0,0,0
10043,T07426Y,14,0,19,3
10044,T11300S,20,0,23,0
10045,T18113T,11,0,12,0
10046,T02996H,3,0,6,0
10047,T07206O,3,0,8,0
10048,T15497K,5,0,12,0
10049,T20516H,31,0,69,0
10050,T10355D,11,0,16,0
10051,T12693A,17,0,26,0
10052,T05176R,0,0,0,0
10053,T02293J,2,0,10,0
10054,T09855X,0,0,2,0
10055,P72672,4,0,8,0
10056,T03823R,53,0,89,0
10057,T20979I,9,0,12,0
10058,T06677L,28,0,47,0
10059,T18365L,0,0,2,0
10060,T01767S,21,0,30,0
10061,T09083D,29,0,53,0
10062,T13926C,21,0,24,0
10063,T20637P,0,0,0,0
10064,T16708G,10,0,16,0
10065,T11163B,14,0,26,0
10066,T00590H,4,0,7,0
10067,T18568U,0,0,4,0
10068,T09945Y,0,0,9,0
10069,T14217K,3,0,5,0
10070,T09399U,15,0,33,0
10071,T10409A,12,0,20,0
10072,T07951O,19,0,24,0
10073,T05608U,0,8,0,28
10074,T11668V,0,0,0,0
10075,T19593Z,2,0,8,0
10076,T02184F,19,0,29,0
10077,T16194C,23,0,53,0
10078,T17503Z,15,0,23,0
10079,T09182F,11,0,17,0
10080,T16564I,0,0,3,0
10081,T19130Y,10,0,20,0
10082,T16715F,0,6,1,28
10083,T15714A,1,0,2,0
10084,T06624Y,4,0,8,0
10085,T07954R,5,0,12,0
10086,T05941E,12,0,21,0
10087,T02449L,24,0,33,0
10088,T09586V,0,0,27,0
10089,T16167Z,16,0,22,0
10090,T09799G,21,0,30,0
10091,T06947O,19,0,26,0
10092,T20487T,10,0,14,0
10093,T13775F,0,0,0,0
10094,T01235V,0,0,0,0
10095,T09227B,1,0,4,0
10096,T06516V,17,0,26,0
10097,T01312R,0,0,0,0
10098,T12498Z,17,0,25,0
10099,T09827T,6,0,12,0
10100,T11930Q,0,0,0,0
10101,T09217Z,0,0,0,0
10102,T03875D,97,0,101,0
10103,T21353K,24,0,45,0
10104,T21471P,2,0,17,0
10105,T19345L,6,0,15,0
10106,T04436O,0,0,1,0
10107,T20822O,0,0,0,0
10108,T00347Y,1,0,7,0
10109,T01848S,21,0,26,0
10110,T17811I,2,0,7,0
10111,T07305Q,29,0,41,0
10112,T05255P,0,0,0,0
10113,T08034Q,1,0,1,0
10114,T11176G,0,0,1,0
10115,T03154D,0,0,0,0
10116,T08331W,1,0,7,0
10117,T10289K,22,0,24,0
10118,T01167A,7,0,12,0
10119,T16769T,0,0,0,0
10120,T14425Q,0,0,3,0
10121,T07534B,0,0,0,0
10122,T04750V,5,0,14,0
10123,T11830N,0,0,0,0
10124,T08792V,1,0,3,0
10125,T01791S,26,0,40,0
10126,T04110V,0,0,0,0
10127,T07591K,6,0,14,0
10128,T16779V,0,0,0,0
10129,T01874U,26,0,35,0
10130,LRD0033,22,0,26,0
10131,T13695G,0,0,0,0
10132,T16098D,18,0,31,0
10133,T21379U,0,0,7,0
10134,T10038T,20,0,46,0
10135,T03187M,13,0,23,0
10136,T03261F,18,0,29,0
10137,T04847D,25,0,36,0
10138,T00693N,2,0,8,0
10139,T18629Q,7,0,25,0
10140,T00435X,1,0,3,0
10141,T16176A,0,0,0,0
10142,T21254I,0,0,0,0
10143,T02012M,10,0,29,0
10144,T02562L,20,0,30,0
10145,T06574F,2,0,3,0
10146,T11032R,5,0,13,0
10147,T07737K,12,0,16,0
10148,T18943X,5,0,17,0
10149,T09729S,0,0,6,0
10150,T20594V,22,0,33,0
10151,T20644O,0,0,0,0
10152,T03349M,5,0,17,0
10153,T07796V,3,0,5,0
10154,T01450A,0,0,0,0
10155,T04355O,2,0,8,0
10156,T18290J,6,0,25,1
10157,T10137V,14,0,24,0
10158,T06437X,31,0,39,0
10159,T11091C,6,0,6,0
10160,T20431D,12,0,26,0
10161,T10128U,22,0,33,0
10162,T08590N,0,0,3,0
10163,T19677C,2,0,12,0
10164,T12086J,7,0,15,0
10165,T01617F,0,0,1,0
10166,T03541K,12,0,24,0
10167,T08805J,4,0,6,0
10168,T01596R,0,0,0,0
10169,T08238A,36,0,45,0
10170,T12104U,25,0,42,0
10171,T06333Q,6,0,10,0
10172,VA0008H,0,0,0,0
10173,T19553R,9,0,21,0
10174,T05343O,6,0,9,0
10175,T04709U,2,0,5,0
10176,T20294M,40,8,45,31
10177,T11110O,0,0,2,0
10178,T20339I,21,0,35,0
10179,T00141M,0,0,3,0
10180,T02382J,21,0,35,0
10181,T08870S,0,0,3,0
10182,T04693D,10,0,21,0
10183,T18533J,19,0,33,0
10184,T03244E,19,0,27,0
10185,T17876Z,4,0,13,0
10186,T05842C,18,0,30,0
10187,T07985Y,0,0,3,0
10188,T07195C,1,0,9,0
10189,T10814J,1,0,4,0
10190,T06366Z,9,0,14,0
10191,T11661O,0,0,0,0
10192,T09753S,13,0,28,0
10193,T12469U,19,0,28,0
10194,T02917S,2,0,6,0
10195,T11098J,2,0,6,0
10196,T16489O,19,0,40,0
10197,T13938G,0,0,0,0
10198,T17199L,35,0,40,0
10199,T03081D,10,0,13,0
10200,T06033H,10,0,21,0
10201,T04219H,3,0,9,0
10202,T17705H,4,0,9,5
10203,T18348K,0,0,0,0
10204,T00987Y,0,0,0,0
10205,T19181J,5,0,13,0
10206,T05555Y,2,0,7,0
10207,T05037H,8,0,14,0
10208,T03076G,1,0,6,0
10209,T19652T,2,0,30,0
10210,T20989K,2,0,9,0
10211,T08985C,22,0,36,0
10212,T04172J,0,0,0,0
10213,T13751X,4,0,5,0
10214,T18509J,14,0,19,0
10215,T02829T,9,0,17,0
10216,T00383C,0,0,0,0
10217,T07301M,8,0,14,0
10218,T21497Z,23,0,48,0
10219,T01931M,23,0,31,0
10220,P72420,4,0,16,0
10221,T08038U,0,0,0,0
10222,T00172T,5,0,6,0
10223,T04177O,0,0,0,0
10224,T04117C,0,0,0,0
10225,T12656V,11,0,72,0
10226,T00380Z,1,0,2,0
10227,T20066C,28,0,40,0
10228,T21316F,4,0,13,0
10229,T04227H,10,0,13,0
10230,T20632K,0,0,0,0
10231,T17223U,2,0,5,0
10232,T00905G,0,0,0,0
10233,T08364F,39,0,43,0
10234,T04717U,8,0,11,0
10235,T17013M,0,0,0,0
10236,T00191W,8,0,14,0
10237,T08201N,0,0,0,0
10238,T11252B,9,0,22,0
10239,T20347I,27,0,37,0
10240,T05092O,8,0,14,0
10241,T11311V,1,0,2,0
10242,T17156A,4,0,8,0
10243,T10827O,0,0,0,0
10244,T00241P,13,0,20,0
10245,T00543A,0,0,0,0
10246,T20878E,0,0,0,0
10247,T16721D,0,0,0,0
10248,T05200A,3,0,7,0
10249,LRD0019,18,0,29,0
10250,T20491P,4,0,5,0
10251,P72600,0,0,10,0
10252,T11448L,0,0,1,0
10253,T12174I,12,0,19,0
10254,T17635K,13,0,13,0
10255,T06251P,20,0,27,0
10256,T02281F,4,0,10,0
10257,T15696P,4,0,9,0
10258,T08718L,3,0,4,0
10259,T11873Y,0,0,0,0
10260,T19222B,10,0,21,0
10261,T17331X,7,0,17,0
10262,T05342N,0,0,2,0
10263,T17861S,0,0,0,0
10264,T18369P,1,0,6,0
10265,T11562M,25,0,37,0
10266,T14377Z,8,0,10,0
10267,T07102H,8,0,16,0
10268,T17562K,7,0,11,0
10269,T01934P,17,0,27,0
10270,T02453H,9,0,20,0
10271,T13237K,0,0,2,0
10272,T18667W,33,0,51,0
10273,T05347S,2,0,5,0
10274,T02180B,14,0,19,0
10275,T10538I,24,0,36,0
10276,T11924S,1,0,2,0
10277,T16447E,0,0,7,0
10278,T01588R,2,0,6,0
10279,T04108B,0,0,0,0
10280,T10429E,4,0,9,0
10281,T09989K,14,0,19,0
10282,T20999M,35,0,56,0
10283,T04868I,1,0,2,0
10284,T02018S,17,0,27,0
10285,T05670A,0,0,0,0
10286,T10902I,19,0,24,0
10287,T03192J,3,0,9,0
10288,T16533B,0,0,0,0
10289,T12330C,23,0,29,0
10290,T01023L,0,0,0,0
10291,T11455K,8,0,20,0
10292,T21523K,0,0,11,0
10293,NS0019S,0,0,0,0
10294,T08470G,2,0,4,0
10295,T12402B,13,0,22,0
10296,T04599G,11,0,21,0
10297,T10635I,10,0,18,0
10298,T17643K,2,0,4,0
10299,T11394O,11,0,16,0
10300,T19704O,0,0,0,0
10301,T07519C,0,0,1,0
10302,T03830Q,15,0,24,0
10303,T04821T,9,0,19,0
10304,T18558S,0,0,0,0
10305,T19334I,0,0,4,0
10306,T00941K,0,0,0,0
10307,T05227L,3,0,8,0
10308,T19473S,13,0,21,0
10309,T11719P,0,0,0,0
10310,T05948L,2,0,12,0
10311,T06385C,23,0,38,0
10312,T08671N,0,0,0,0
10313,T14325N,6,0,9,0
10314,RD0104Z,0,0,0,0
10315,T17420X,2,0,5,0
10316,T13776G,0,0,0,0
10317,T09526J,2,0,16,0
10318,T00634C,0,0,0,0
10319,T07764N,15,0,25,0
10320,T21340F,4,0,16,0
10321,T09818S,11,0,30,0
10322,T19873E,1,0,8,0
10323,T12195N,24,0,36,0
10324,T17615G,4,0,10,0
10325,T15518Y,27,0,33,0
10326,T18100O,2,0,5,0
10327,T15288D,16,0,31,0
10328,T07947S,0,0,0,0
10329,T19094L,9,0,9,0
10330,T01942P,20,0,30,0
10331,T15890P,71,0,80,0
10332,T07601V,26,0,41,0
10333,T02249F,8,0,47,0
10334,T01115O,8,0,12,0
10335,T00668M,2,0,8,0
10336,T08453F,8,0,22,0
10337,T10201M,11,0,16,0
10338,T05977Q,0,0,2,0
10339,T15640Z,0,0,0,0
10340,T07746L,0,0,0,0
10341,T06682I,5,0,20,0
10342,T06158T,18,0,33,0
10343,T21406G,0,0,0,0
10344,T18230X,3,0,10,0
10345,T01699X,30,0,46,0
10346,T12783B,3,0,9,0
10347,T08408A,0,0,0,0
10348,T05578F,17,0,22,0
10349,T03168J,3,0,11,0
10350,T21067H,4,0,9,0
10351,T02572N,17,0,29,0
10352,T17930O,0,0,3,0
10353,T00774N,2,0,4,0
10354,T11699C,2,0,6,0
10355,T03792B,9,0,19,0
10356,T13826Z,0,0,0,0
10357,RD0102X,0,0,0,0
10358,T09242A,12,0,17,0
10359,T09275J,6,0,16,0
10360,T12094J,18,0,36,0
10361,T09513E,22,0,36,0
10362,T13856F,0,0,0,0
10363,T16017M,0,0,0,0
10364,T00605X,1,0,1,0
10365,T11823O,0,0,0,0
10366,T14742A,23,0,43,0
10367,T19989P,7,0,20,0
10368,T15981R,0,0,4,0
10369,T05378Z,14,0,21,0
10370,T04696G,25,0,32,0
10371,T03719S,5,0,15,4
10372,T19103V,3,0,4,0
10373,T07827L,17,0,26,0
10374,T00700V,11,0,19,0
10375,T19835Y,0,0,2,6
10376,T00173U,4,0,6,0
10377,T08299N,10,0,14,0
10378,T07995A,7,0,12,0
10379,T19857E,1,0,5,0
10380,T18626N,14,0,22,5
10381,T06376B,4,0,8,0
10382,T17358I,3,0,6,0
10383,T10078B,11,0,15,0
10384,T08405X,12,0,15,0
10385,T12925X,3,0,4,0
10386,T15444X,0,0,0,0
10387,T01618G,1,0,2,0
10388,T19119D,27,0,44,0
10389,T11225Y,13,0,21,1
10390,T01449H,0,0,0,0
10391,T03089L,3,0,6,0
10392,T02847V,6,0,9,0
10393,T03144B,13,0,16,0
10394,T11180C,0,0,2,0
10395,T02985E,0,0,0,0
10396,T14977R,0,0,8,0
10397,T16367F,25,0,58,0
10398,T21192L,0,0,1,0
10399,T16954S,1,0,4,0
10400,T21055D,0,0,4,0
10401,T02619L,20,0,28,0
10402,T19648X,44,0,49,0
10403,T17916Q,5,0,7,1
10404,T08945U,7,0,9,0
10405,T01827N,26,0,48,0
10406,T00661F,5,0,11,0
10407,T18562O,14,0,18,0
10408,T18133X,10,0,11,0
10409,T19710M,46,0,55,0
10410,T15498L,10,0,22,0
10411,T04794H,21,0,27,0
10412,T12683Y,9,0,19,0
10413,T08232U,6,0,10,0
10414,T21234E,6,0,7,1
10415,T07027N,33,0,47,0
10416,T04206C,17,0,26,0
10417,T12084H,14,0,23,0
10418,T05969Q,40,0,48,0
10419,T04385U,7,0,15,0
10420,T21141A,0,0,2,0
10421,T13953F,1,0,13,0
10422,T10094B,8,0,10,0
10423,T01299L,0,0,0,0
10424,T19707R,35,0,63,0
10425,T09010M,16,0,22,0
10426,T01634G,7,0,13,0
10427,T20617L,5,0,12,0
10428,T14845G,1,0,6,0
10429,T21346L,32,0,57,0
10430,T15817G,4,0,12,0
10431,T05287X,0,0,0,0
10432,T19330E,8,0,28,0
10433,T05739E,14,0,24,0
10434,T04311C,2,0,7,0
10435,T08241V,16,0,29,0
10436,T11324A,0,0,2,0
10437,T02381I,12,0,27,0
10438,T04572V,7,0,9,0
10439,T12125Z,18,0,33,0
10440,T20499X,8,0,15,0
10441,T02695X,17,0,30,0
10442,T18582S,6,0,12,0
10443,T01734J,23,0,32,0
10444,T11464L,0,0,0,0
10445,T20966D,0,0,2,0
10446,T07554F,61,0,64,17
10447,T05813X,5,0,8,0
10448,T12045A,9,0,20,0
10449,T20626M,0,0,0,0
10450,T01922L,19,0,30,0
10451,T13095O,10,24,47,68
10452,T02213T,17,0,40,0
10453,T19980G,0,0,0,0
10454,T06923G,7,0,13,0
