street_id,signal_count_50,poi_count_50,tree_count_50,transport_count_50
T03404C,1,1,1,1
T07816I,2,3,4,1
T20416E,1,1,46,1
T12074F,8,2,53,1
T13022X,3,3,1,1
T15003C,3,6,1,2
T02580N,4,7,1,1
P12700,1,3,1,1
T10995D,1,1,1,1
T13468X,5,3,17,1
T06517W,1,1,4,2
T07779U,1,24,1,1
T01604A,1,27,1,1
RD0096R,6,1,1,1
T11514E,1,1,1,1
T07705C,1,10,1,1
T01816K,4,7,1,1
T08114P,1,1,5,1
T06044K,4,4,3,1
T06450U,1,1,1,1
T06197A,1,2,1,1
T03390N,7,5,1,1
T07111I,1,1,1,1
T04067J,1,1,1,1
T21525M,3,1,1,1
T03626O,1,2,1,1
T16614B,1,18,1,1
T13314G,1,4,1,1
T07257Z,1,2,1,1
T16472F,4,1,107,1
T09561M,2,1,5,1
T06659J,1,1,1,2
T19395V,4,1,1,1
T21153E,1,4,15,1
T11603E,1,1,1,1
T12671U,1,2,1,1
T14874L,3,1,4,1
T09844U,1,1,1,2
T11703H,1,2,1,3
T10465I,1,2,1,1
T00876S,1,3,1,1
T16405U,4,1,49,2
T17280D,1,1,1,1
T06654E,1,1,1,1
T08146X,2,4,15,1
T04916Z,1,3,1,1
T20453J,6,7,26,1
T03531I,1,4,1,1
T06352T,1,1,2,1
T06327S,1,3,1,1
T10844P,1,1,1,1
T21001P,1,1,1,1
T20039Z,11,1,1,1
T10568O,3,1,8,4
T08133S,5,7,7,1
T02065Z,7,16,99,1
T19327J,1,1,1,2
T08621D,1,1,1,1
T14387B,7,1,1,2
T09133W,1,1,93,1
T20791Y,1,1,5,1
T07703A,1,14,1,1
T04840W,1,2,1,1
T07159Y,7,1,88,3
T01894Y,3,22,61,1
T04852A,1,1,1,1
T15819I,1,1,2,1
T15867Q,1,2,1,1
T15213K,4,1,1,3
T05846G,1,1,53,2
T06050I,5,5,21,3
T10301P,4,3,23,1
T02940R,1,1,28,1
T03685Z,2,12,1,1
T10764Q,1,1,1,1
T18494T,1,3,1,2
T14606T,12,1,43,1
T07105K,1,1,1,1
T04121Y,1,1,1,1
T10650H,1,1,1,1
T09921Q,2,2,34,1
T10971V,4,4,1,2
T03167I,1,1,1,1
T02088G,9,7,92,1
T18821O,1,1,1,1
T08636K,1,1,1,2
T03846Y,1,6,1,1
T17189J,1,6,16,2
T10272B,1,1,4,1
T21006U,5,2,1,2
T11351D,1,1,1,1
T12888J,1,1,1,1
T05532R,1,1,18,3
T08154X,1,5,1,1
T04875H,1,1,1,1
T06004C,1,2,1,1
T07686Q,6,7,1,1
T10424Z,2,13,25,1
T14744C,9,5,95,1
T07620Y,1,3,1,2
T19479Y,1,9,1,1
T10105N,4,2,64,1
T14451S,1,1,1,1
T03102R,1,8,1,1
T07354Z,1,2,1,1
T16793T,1,1,1,1
T05804W,2,1,1,1
T06162P,1,1,1,1
T06331O,5,4,30,1
T19476V,1,10,1,1
T18131V,1,1,1,1
T10539J,5,1,1,1
T01148X,1,7,1,1
T19331F,1,1,1,1
T09268K,2,3,1,1
T15966S,1,1,1,1
T21552P,5,1,9,3
T18122U,1,1,1,2
T02175E,2,8,36,1
T11256F,1,1,1,1
T15324Q,1,1,4,1
T18699E,4,1,1,3
T18093G,1,1,9,1
T17653M,1,1,1,2
T12966G,1,1,1,1
T14894P,12,1,1,3
T20860U,1,1,1,1
T16406V,2,1,12,1
T06265V,7,3,12,24
T12883E,1,1,1,2
T05030A,1,1,1,1
T06319S,1,3,1,1
T02989I,6,4,36,2
T02356H,4,8,1,2
T07099D,1,1,1,1
T19526O,4,1,1,1
T19736W,1,3,62,1
T18210T,1,1,4,1
T17345D,1,1,1,1
T12021S,2,1,1,2
T20990D,1,1,1,1
T19508M,1,1,1,4
T09971A,1,1,2,1
T10320S,2,2,1,1
T00797U,1,1,1,1
T07093X,1,1,14,1
T06356X,1,1,2,1
T16979B,1,2,1,1
T04877J,1,1,1,2
T20165E,1,1,1,1
T21473R,3,5,1,1
T17989H,1,1,1,1
T11757V,1,1,1,1
T18867C,2,1,13,1
T07048S,9,2,1,3
T11972A,1,1,1,1
T17336C,1,1,11,1
T01626G,1,4,1,1
T02240W,6,6,69,1
T14456X,4,5,74,2
P21680,4,1,1,1
T09073B,1,12,31,1
T14427S,4,2,1,1
T04214C,4,7,1,1
T09051V,6,11,1,1
T04716T,6,1,1,2
T16277E,1,3,24,2
T12618P,1,1,1,1
T19670V,1,1,1,2
T19841W,1,1,1,1
T02110N,6,5,13,7
T04246K,4,2,1,1
T01037R,1,14,1,1
T05447V,1,1,7,1
T13752Y,2,1,1,2
T17418D,1,1,1,1
T20496U,1,1,1,1
T10376I,1,5,4,1
T13697I,3,1,1,2
T13366S,1,1,1,1
T05237N,1,1,1,1
T17292H,12,5,69,1
T09003N,2,8,1,1
T09994H,5,1,71,2
T17528I,1,1,1,1
T13869K,1,1,1,3
T10489Q,1,1,78,2
T05106D,5,2,1,2
T05241J,1,2,1,1
P81773,2,3,4,1
T00237T,1,11,1,1
T12579Z,1,1,6,1
T01199I,1,3,1,1
T02507E,5,13,48,2
T17719N,1,1,3,1
T14386A,8,1,1,4
RD0124T,11,1,18,6
T01295H,1,10,1,1
T13816X,1,1,2,1
T06359A,1,2,2,1
RD0078Z,6,2,20,1
T00806E,1,5,1,1
T04740T,1,1,1,2
T05205F,6,5,1,4
T19477W,1,16,1,4
T18040T,2,1,21,1
T01741I,3,10,35,1
T01111K,1,1,1,1
T12383P,1,1,1,1
T18030R,1,1,1,1
T01751K,4,16,1,2
T08487P,1,1,1,1
T03182H,6,7,1,1
T16442Z,5,6,20,1
T15729H,1,5,2,1
T04658A,1,1,1,1
T04679F,1,2,1,1
T19393T,1,1,1,1
T07822G,2,6,1,1
T17115R,3,1,1,1
P12460,1,9,1,2
T20607J,3,5,33,1
T09160Z,2,5,1,1
T15522U,1,1,1,1
T06744F,1,1,1,1
T10259E,4,4,2,2
T18573R,6,14,1,3
T17435E,1,1,1,3
T13098R,9,8,76,1
T04308H,1,3,1,1
T02298O,1,1,64,1
T04663X,3,1,1,1
T03149G,3,4,1,1
T03236E,1,3,1,1
T03161C,1,9,1,1
T16013I,1,1,1,2
T04940Z,1,1,1,1
T09860U,1,1,16,1
T21333G,1,1,1,1
T19300Y,7,1,1,1
T12763X,1,1,1,1
T18879G,1,2,24,2
T03334F,1,4,1,1
T10822J,1,3,6,1
T13131B,9,3,77,1
T09241Z,2,1,1,1
T09498W,1,1,31,1
T21322D,1,1,1,1
T00928N,1,6,1,1
T04461P,1,1,1,1
T01114N,1,7,2,1
T07841J,1,11,1,1
T14807A,7,1,92,2
T17787Z,4,2,1,2
T12588A,1,1,1,1
T01728L,4,5,1,1
T17739R,1,1,14,1
T00732D,1,5,1,1
T20121S,3,8,98,2
T02531E,4,7,1,2
T01077Z,1,6,1,1
T18535L,1,2,1,1
T00008I,1,4,1,2
T21239J,1,1,1,1
T05484A,3,1,1,5
T07856Q,1,5,2,1
T00839N,1,12,1,1
T14777L,1,1,15,1
T21404E,1,1,1,1
T06102D,1,3,1,1
T01959Y,14,9,1,1
T09558R,8,1,1,4
T21357O,7,3,91,2
T21050Y,8,1,1,1
T18334E,2,1,1,1
T17656P,6,2,17,1
T18895G,1,3,1,1
T08816M,1,1,76,1
T03093H,1,4,1,1
T02397Q,14,14,21,4
T10053S,1,1,1,1
T00912F,1,6,1,1
T10720E,1,3,1,1
T09857Z,1,1,12,1
T07207P,1,1,1,1
T05159Q,3,3,1,2
T06900Z,2,3,18,1
T10139X,2,1,66,1
RD0089K,1,1,1,1
T11359L,3,3,3,1
T18232Z,1,1,12,1
T20996J,1,1,1,1
T15902C,1,1,1,1
T19944C,1,1,1,1
T00029N,1,8,1,1
T02895D,1,1,24,1
T20202S,7,1,1,6
T07502T,1,1,11,1
T09553M,9,1,29,6
T11729R,1,1,1,1
T14495E,3,1,1,1
T19556U,1,7,1,1
T16532A,1,8,1,1
T12755X,1,1,1,1
T06328T,1,4,1,1
T00573G,1,22,1,1
T16589R,1,4,27,1
T00073R,1,12,1,2
T12397V,8,2,25,1
T00800Y,1,6,1,1
T17509F,1,11,1,1
T02683T,5,4,22,1
T10252X,2,1,1,1
T21187O,12,6,16,7
T10848T,1,2,1,1
T05529W,1,1,2,1
T00702X,1,1,41,1
T01329A,1,17,1,1
T10458J,3,5,1,2
T20507G,1,1,1,1
T19862B,1,1,1,1
T12963D,1,1,1,1
T03677Z,1,3,1,2
T12412D,1,1,54,1
T07997C,1,6,24,1
T12771X,4,2,1,1
T11014P,1,1,1,1
T10927R,2,3,1,3
T08245Z,4,4,15,1
T18788E,2,1,1,1
T00929O,1,6,1,1
RD0041O,1,1,26,1
T14862H,1,20,1,1
T14315L,1,1,1,1
T10999H,1,1,1,1
T20156D,2,1,1,1
T07773O,1,7,1,1
T10977B,1,1,1,1
T05879P,1,6,1,1
T05042E,3,4,1,1
T07143Q,1,7,51,1
T18884D,1,1,1,1
T21385S,1,1,1,1
T03493T,2,6,1,1
T09664S,2,1,6,1
T11419G,2,1,1,1
T18335F,1,1,59,1
T08140R,1,10,1,1
T00142N,1,9,1,1
T19708S,1,3,1,1
T08285H,1,1,1,1
T05747E,1,2,1,1
T05144J,2,3,1,2
RD0006F,1,1,1,3
T15567H,4,1,1,1
T20033T,1,1,24,1
T10907N,1,1,1,1
T07800A,1,9,1,1
T18913R,7,4,1,10
T08708J,1,1,1,1
T08216U,8,6,20,1
T12382O,1,1,1,1
T16381D,4,3,81,2
T14324M,1,2,1,1
P20380,2,19,1,1
T06131I,5,1,1,1
RD0121Q,1,1,1,1
T13850Z,1,1,1,2
T07260U,1,1,1,1
T01144T,1,3,1,1
T02946X,1,6,57,1
T01711C,4,6,33,1
T01589S,1,12,1,1
T06161O,1,1,1,1
T08517E,1,2,1,2
T00346X,1,22,1,1
T07396J,3,7,119,1
T07080S,1,2,1,1
T12050X,2,1,1,1
T19336K,5,2,20,2
T01724H,7,6,1,1
T11435G,1,1,1,1
T09611F,3,3,9,1
T07537E,1,1,1,1
T04224E,4,8,1,1
VA0016P,2,1,1,2
T07056S,1,1,1,1
T04817X,1,1,1,1
T01732H,3,11,1,2
T07905I,1,10,1,1
T13393V,7,3,53,1
T03132X,1,5,1,1
T07763M,2,4,2,1
T05442Q,1,1,1,1
T10981X,1,1,1,1
T08450C,6,6,1,1
T08761O,1,3,1,1
T19552Q,8,1,8,1
T08598V,1,1,1,2
T11397R,1,2,1,1
T05528V,1,1,20,1
T07174X,1,1,1,1
T17477O,1,4,3,1
T14084P,1,1,11,1
T18846X,1,1,1,1
T12072D,3,2,1,1
T06968T,1,1,1,2
T19388W,10,1,1,4
T11172C,1,2,1,5
T03097L,3,7,1,1
T04624Q,3,1,1,1
T06090Q,1,1,40,2
LRD0018,14,4,52,6
T10504Y,4,3,2,1
T05673D,1,1,4,1
T14792K,1,1,1,1
T10427C,1,11,1,1
T14411K,1,1,1,1
T09034U,2,4,20,3
T02290G,5,6,18,1
T04218G,2,4,1,1
T00769Q,1,4,1,1
T07254W,6,5,1,1
T02462I,4,5,1,3
T08644K,1,1,1,1
T20980B,7,1,36,1
T06755I,7,1,1,3
T10808L,1,2,13,1
T00084U,1,12,1,1
T11124U,1,1,1,2
T17926S,1,1,1,2
T07777S,1,14,1,1
T19663W,1,2,1,1
T13824X,1,1,1,1
T02514D,3,10,147,1
T09792Z,1,1,17,1
T04595C,1,1,1,1
T08802G,1,1,18,1
T15674J,2,7,1,1
T10763P,1,1,1,1
T12895I,1,1,1,1
T13316I,1,7,1,1
T03441H,1,3,1,1
T13075K,5,1,85,2
T16904I,1,1,1,1
T15798U,8,1,16,1
T04523M,3,2,1,1
T19264L,1,1,1,1
T06959S,1,1,1,2
T01955U,8,11,1,2
T13842Z,1,1,1,1
T18769B,1,9,1,1
T11164C,6,1,1,2
T04470Q,1,1,1,1
T05959O,1,1,52,1
T02539M,4,12,1,1
T03233B,1,5,1,1
T17408B,1,1,1,4
T09104R,4,3,84,2
T13691C,1,1,10,1
T21100R,1,11,40,1
T03006S,3,2,53,1
T03426I,1,1,1,1
T10508C,1,1,1,1
T16897A,8,1,1,1
T12899M,1,1,1,2
T07265Z,1,1,1,1
T07718H,1,7,1,1
T06350R,1,2,2,1
T01197G,1,2,6,1
T18150Y,3,4,68,2
T19821S,4,1,75,1
T17993D,1,1,1,1
T00853L,2,9,1,1
T07182X,1,1,1,1
T05449X,1,1,4,2
T07145S,1,1,1,1
T14620R,1,1,1,1
T17116S,1,3,95,1
T07185A,1,1,1,1
T18578W,2,9,1,1
T08387M,2,3,1,1
T01526D,1,4,5,1
T01017N,1,23,1,1
T07667N,1,1,10,1
T04844A,1,1,1,2
T12692Z,1,3,1,1
T05913A,1,3,1,1
T08304T,1,4,8,1
T01369I,1,17,1,1
T12510E,3,2,2,1
T07250S,1,10,1,1
T09568T,1,4,23,1
T02711G,2,8,1,2
T04784F,1,3,1,1
T09247F,3,1,1,1
T10963V,1,13,1,1
T08821J,1,1,47,1
T20851T,1,5,1,1
T15573F,1,4,82,1
T11128Y,6,3,3,1
T01676Q,7,8,4,3
T07849R,1,2,1,1
T09047Z,1,11,1,1
T19236H,3,1,1,1
T17649Q,1,2,1,2
T02345E,7,24,4,6
T11588W,3,1,2,1
T02467N,6,5,37,4
T20724N,2,1,19,1
T20893D,2,1,1,1
T07631B,1,3,1,1
T00654G,1,7,1,1
T20768Z,1,1,1,1
T13811S,1,2,1,3
T13416L,6,1,122,1
T16755N,1,1,1,1
T03650O,2,20,7,1
T01721E,11,3,15,1
T06111E,1,1,1,1
T10840L,1,2,1,2
T09060W,1,7,12,1
P70270,1,4,1,1
T09400W,3,1,1,1
T17112O,3,2,1,2
T21563S,5,1,4,1
T19452N,3,1,1,2
T12921T,5,1,1,2
T01580J,1,9,1,1
T10179F,6,1,41,1
T01030K,1,4,2,1
T00436Y,1,14,2,1
T10665O,1,1,1,1
T02835R,1,1,15,1
T09333C,4,2,9,3
T02501Y,4,10,42,1
T09185I,6,10,113,1
T17400T,1,1,1,1
T18452J,1,1,1,1
T07919O,1,2,1,1
T05570X,2,2,86,2
T10092Z,1,1,1,1
T11547N,1,1,1,1
T03308D,1,2,1,1
T05156N,3,2,1,3
T07348B,3,3,1,1
T13175N,1,1,49,1
T08060S,6,6,5,1
T19030V,1,1,1,1
T15008H,1,1,1,1
T18081C,1,1,1,2
T21359Q,2,1,114,1
T16129T,2,8,1,1
T09885D,1,2,8,1
T05093P,1,4,1,2
T18351F,1,1,2,1
T18367N,1,1,1,1
T00646G,1,13,1,1
T05752B,6,2,59,1
T03136B,1,1,1,1
T05369Y,1,2,1,1
T08399Q,11,4,1,1
T08763Q,3,9,1,2
T10833M,1,1,1,2
T18652P,3,9,1,2
T04611L,3,1,1,3
T00582H,1,10,1,1
T03109Y,1,1,1,1
T10026P,1,1,7,1
T20010M,1,1,1,1
T13626T,1,4,1,1
T06175U,5,1,33,1
T13335L,11,1,1,2
T08791U,1,1,61,1
T03185K,1,1,1,1
T00031H,3,9,1,1
T09296O,1,4,1,2
T14196W,3,1,1,1
T08208U,1,4,1,1
T16055S,3,10,1,2
T05961I,1,1,4,1
T06055N,2,6,1,1
T03592V,1,2,1,1
T12361J,4,1,1,1
T11191F,1,2,1,5
T11853U,1,1,1,1
T01812G,4,10,3,1
T09403Z,5,1,36,1
T09564P,1,1,36,1
T17629M,1,1,1,1
T02971Y,4,1,40,1
T10368I,5,13,86,2
T09748V,1,1,4,2
T13349R,7,1,1,2
T21069J,1,1,41,1
T19095M,1,1,1,2
T10187F,6,1,77,1
T19467U,2,1,6,1
T09678Y,1,1,40,1
T07528D,1,1,1,1
T08872U,1,2,1,1
T21221Z,1,12,1,1
T03098M,2,5,1,1
T18826T,5,13,1,1
T19109B,7,4,1,1
T18077G,1,1,1,1
T06692K,1,1,1,1
T15800X,9,1,1,1
T00425V,2,6,1,1
T02674S,2,5,1,1
T16246X,1,1,1,1
T19735V,1,7,79,1
T07477J,2,4,1,2
T21098O,1,2,33,1
T11378O,1,2,1,1
T15454Z,1,1,1,1
T07487L,1,4,1,1
T18822P,1,1,1,3
T02556N,5,14,1,1
T20176H,1,4,1,1
T02052U,5,10,29,1
T00011D,1,5,1,2
T21518N,1,1,1,1
NS0010J,1,1,1,1
T15493G,4,22,26,2
RL0053A,2,1,1,1
T13955H,1,1,1,1
T01347C,1,4,1,1
T03372L,1,1,1,1
T08192D,1,14,1,1
T04891H,1,3,1,1
T06715A,1,4,1,1
T12738W,6,1,1,2
T08295J,1,1,1,1
T05003X,1,2,7,1
T03933W,1,1,9,1
T10045S,5,1,38,2
T03125Y,6,4,22,4
T13267Q,3,1,18,1
T19811Q,6,1,1,2
T10527F,3,1,2,1
T19865E,1,4,1,1
T19352K,3,6,15,4
T09086G,5,12,1,1
LRD0039,1,1,1,1
T18839Y,2,5,25,5
T06936L,1,1,1,1
T10040N,1,1,1,1
T10898D,6,1,1,1
T06647F,1,1,1,1
T07512V,1,1,1,2
T11956A,1,1,1,1
T09948B,4,4,64,1
T15419W,1,1,1,1
T20889H,1,1,1,1
T14223I,1,5,1,1
T03641N,1,1,5,1
T11442F,4,5,1,5
T10980W,1,1,1,1
T04451N,5,1,1,1
T09819T,1,1,1,2
T01502V,1,5,18,1
T15514U,1,1,1,1
T18212V,9,2,1,1
T16074V,1,4,21,1
T13779J,1,1,1,2
T20775Y,3,1,1,1
T19976K,1,1,1,1
T18854X,1,1,1,2
T17534G,4,3,1,1
T12587Z,1,1,1,1
T03047B,1,1,23,1
T17935T,1,11,1,1
T07061P,5,2,1,10
T19341H,8,3,8,3
T20797E,1,1,1,1
T04795I,1,4,1,5
T18176I,7,1,1,1
T18393P,1,1,1,1
P20640,1,13,5,1
T07818K,1,6,31,2
T02340Z,4,17,1,3
T08655N,6,3,20,1
T01853P,3,10,7,1
T08169E,1,8,5,2
T13188S,4,1,50,2
T01350X,1,5,1,1
T07932L,1,5,1,1
T03183I,3,3,1,1
T15234P,1,2,1,1
T03435J,1,1,1,1
T10451C,1,7,1,1
T04296U,9,3,24,2
T16431W,3,8,58,1
T04861B,1,2,8,2
T21468U,4,2,1,1
T11136Y,3,1,1,1
T06051J,3,3,1,1
T01263Z,1,7,1,1
T17833O,4,7,1,2
T05035F,1,2,1,1
T09904P,1,1,3,1
T14131F,1,2,15,2
T00024I,1,9,1,1
T16354A,4,1,1,1
T19021U,1,2,6,1
T03459R,1,4,1,1
T07446C,1,1,1,1
T14776K,1,1,17,1
T20542J,1,1,1,1
T18776A,1,10,9,1
T03803N,1,1,1,1
T19474T,2,1,1,1
T00653F,5,5,63,1
T16171V,1,3,1,1
T04763A,3,5,1,2
T09835T,2,1,1,2
T09304X,4,4,2,1
T03514H,12,6,23,5
T02107S,8,15,1,2
T17888D,8,2,8,1
T19653U,1,2,1,3
T09124V,6,2,1,1
P81771,3,3,1,1
T12385R,1,1,1,1
T14277W,3,1,77,2
T12362K,1,1,1,1
T11955Z,1,1,1,1
T20759Y,1,1,1,1
T09054Y,2,9,1,1
T10319Z,2,3,1,1
T03614K,1,1,9,1
T05382V,1,1,1,1
LRD0032,1,1,5,2
T12984I,1,1,1,1
T05057L,3,3,2,1
T08999I,1,1,1,1
T12002P,6,1,1,3
T17863U,1,1,11,1
T21500D,3,3,1,1
T09245D,2,1,1,1
T20713K,1,1,1,1
T09209Z,4,4,35,2
T15619C,1,5,1,1
T10957X,2,1,1,1
T10788Y,4,1,2,1
T02960V,1,10,47,1
T11667U,1,1,1,1
T01418A,1,8,1,1
T16382E,6,4,91,2
T10946U,1,1,1,1
T06276Y,1,1,1,1
T11060V,4,9,1,1
T02769Y,1,1,1,1
T10596S,5,1,1,1
T15536A,11,1,63,3
T19719V,14,1,9,2
T10374G,1,3,3,1
T14270P,4,2,64,1
T20108V,1,1,1,1
T11785Z,1,1,1,1
T20300T,2,1,1,3
T15300I,4,15,1,1
T19122Y,6,1,1,3
T01700Z,6,1,36,1
T06814C,1,3,1,2
T19879K,6,1,1,2
T10287I,4,1,4,1
T09053X,5,10,1,1
T04340H,4,5,1,1
T04534P,1,1,1,1
T13341J,3,1,1,1
T21486W,2,1,9,1
T14767J,1,1,1,1
T13663Y,1,1,1,1
T17835Q,8,2,1,2
T17491M,1,1,1,1
T05707W,6,2,1,2
T16113L,2,8,6,1
T07293D,1,4,1,1
T07533A,1,1,1,1
T11678X,1,1,1,1
T19545R,4,8,42,1
T03586X,1,5,4,1
T04441L,1,2,1,1
T04585A,1,1,1,3
T18098L,1,1,41,1
T08926R,1,1,1,1
T05560V,1,1,13,2
T21232C,1,6,1,1
T11989J,1,1,1,1
T07968X,1,10,1,2
T03338J,5,5,1,2
T20799G,1,1,1,1
T19073G,1,1,1,1
T02119W,6,9,9,1
T00305O,2,9,1,1
T03665V,1,6,1,1
T06340P,2,4,6,3
T21160D,2,2,1,1
T08596T,1,1,1,2
T18791Z,1,1,1,2
T14739F,1,1,1,2
T02060U,8,15,111,2
T00317S,1,21,1,1
T01216S,8,6,3,3
T09154B,8,13,84,1
T18117X,1,1,1,1
T01950P,4,8,1,1
T09962Z,6,1,25,2
T17718M,1,1,1,1
T02898G,1,1,105,1
T07424W,2,2,1,1
T16791R,1,1,1,1
T18087I,4,1,12,3
T05641V,1,1,1,1
LRD0020,3,1,1,2
T20662Q,1,2,1,1
T03290K,1,6,33,2
T18054Z,1,1,1,2
T12885G,1,1,1,2
T17125T,1,9,6,1
T05793K,4,3,1,1
T04231D,4,6,1,1
T00781M,1,8,2,1
T04677D,1,1,1,1
T12082F,1,1,13,1
T21482S,1,5,7,2
T09612G,1,3,12,1
T11037W,5,1,1,2
T09584T,2,3,10,1
T20749W,9,10,125,10
T10551F,2,1,1,1
T20856Y,3,11,58,3
NS0024X,1,1,1,1
T05282S,1,1,1,1
T17877A,6,6,4,1
T10277G,4,1,4,2
T19430H,4,2,7,2
T09854W,2,2,1,2
T10191B,5,6,128,1
T09531G,4,1,1,1
T01476K,1,10,1,1
T11169H,7,1,1,2
T08842O,2,1,59,1
T21442K,6,1,42,3
RL0045S,2,1,1,1
T08697X,1,1,1,1
T04207D,2,6,1,1
T12139F,4,1,1,1
T15743F,1,8,1,1
T10390G,2,2,18,1
T18013Q,3,2,1,3
T08533E,1,2,1,1
T15834H,1,1,1,4
T20569U,2,4,12,1
T04628U,1,1,1,1
T08755Q,1,1,1,1
T16661I,1,1,1,1
T15066R,1,1,1,3
T00616A,1,18,1,1
T16812F,1,1,1,1
T13783F,1,1,1,1
T15923H,1,5,63,1
T11643M,1,1,1,1
T06040G,1,4,1,1
T09206W,1,3,1,1
T02043T,2,16,78,2
T12099O,2,3,48,1
T04329M,1,2,1,1
T07252U,4,5,1,1
T07992X,1,2,9,1
T01824K,5,10,7,1
T05564Z,1,1,1,1
T20735Q,4,14,114,1
T04669D,1,1,1,1
T04807V,1,2,3,1
T02000I,7,10,12,10
T18785B,1,9,1,1
T18799H,4,9,27,1
T05317M,1,1,1,1
T21241D,2,1,17,1
T11404Z,1,1,1,1
T06011B,1,2,1,1
T09812M,1,1,1,1
T08739Q,1,1,1,1
T06651B,1,1,1,1
T03502D,1,4,1,1
T06545A,1,1,1,1
T10857U,1,6,1,1
T07728J,1,6,1,1
T04431J,1,3,1,1
T20322Z,1,1,9,1
T08431Z,1,2,1,1
T04800O,1,1,1,1
T09239F,2,2,1,1
T02136X,1,7,14,1
P20370,11,25,5,5
T09071Z,1,9,23,1
T05058M,2,2,1,1
T17018R,1,1,1,1
T12044Z,5,1,24,1
T08440A,1,1,3,1
T10600X,1,2,1,1
T02908R,1,3,36,1
RD0046T,2,1,11,2
T13399B,3,3,43,1
T08242W,3,8,1,1
T16685Q,1,2,1,2
T07332T,1,3,1,1
T08991A,2,5,1,1
T07496M,1,1,14,1
T17710E,5,18,31,3
T18183H,3,1,1,1
T09797E,1,1,14,1
T12008V,1,1,1,1
T14868N,1,1,1,1
T00079X,1,12,1,2
T21391Q,1,1,1,1
T07867T,1,6,2,1
T20959E,1,6,1,1
T18897I,1,6,7,1
T09254E,3,2,1,1
T15838L,9,11,19,1
T08188H,1,6,4,1
T03083F,1,4,1,1
LRD0021,4,1,9,3
T00858Q,2,8,1,1
P72020,1,1,1,1
T15542Y,1,7,4,1
T01147W,1,5,1,1
T20706L,1,1,1,1
T00777Q,1,3,1,1
T15952M,1,2,135,4
T21428M,9,1,45,3
T07168Z,1,1,1,1
T04960D,1,1,1,1
T02114R,4,7,1,1
T02551I,5,18,1,1
T03057D,6,4,1,2
T11604F,1,1,1,1
T04722R,5,2,1,2
T01632E,1,3,1,1
T17860R,1,1,1,1
T11546M,1,1,1,1
T15046N,1,6,1,1
T18948C,3,1,1,3
T03343G,5,5,1,2
T14230H,1,1,28,2
T01997E,5,15,23,1
T06714Z,1,1,1,1
T19434L,4,2,1,1
T07901E,1,2,1,1
T11855W,1,1,1,2
T05174P,1,1,1,1
T17626J,1,1,1,1
T04672Y,1,1,1,1
T20689B,1,1,1,1
T04319K,1,6,1,1
T21291N,7,3,1,3
T03643P,1,2,1,4
T08977C,3,3,1,1
T06260Q,1,1,1,1
T08050Q,1,21,1,1
T00060M,1,11,8,1
T14426R,6,1,1,1
RL0024X,1,1,1,1
T16341V,4,6,1,1
RL0010J,1,1,1,1
T14080L,1,1,1,1
T11049A,1,1,1,2
T17940Q,1,10,1,1
T19348O,2,1,1,1
T21388V,1,1,1,1
T07347A,1,1,1,1
T19629U,3,1,53,2
T14884N,1,2,1,2
T04919C,1,1,1,1
T08904L,3,1,1,1
T06312L,1,6,1,1
T02283H,3,1,73,1
T12155F,1,1,9,1
T10294H,1,1,23,1
T19622N,1,1,1,1
T12394S,6,3,1,1
T02990B,1,4,17,1
T02241X,4,5,1,1
T21182J,1,1,1,1
T17590O,3,1,14,1
T08011J,1,5,22,1
T16528E,3,6,1,1
T07700X,2,9,1,1
T21292O,4,1,7,1
T14691G,3,4,1,2
T01349E,3,4,1,2
T21499B,5,1,1,1
T04812S,2,2,1,6
T02378N,8,20,8,1
T08727M,1,1,1,1
T21120V,1,3,1,1
T01370B,1,2,1,1
T03758Z,1,1,1,1
T15761H,10,16,75,1
T12559V,1,1,1,1
T03509K,1,1,1,1
T13904W,1,1,1,1
T01013J,1,1,1,1
T13435O,1,8,18,1
T20261D,1,3,59,2
T07367E,3,9,1,5
T18423E,1,1,30,1
T14654B,1,5,2,1
T06270S,2,2,1,11
T10664N,1,1,1,1
T16001E,1,1,1,1
T21466S,4,5,1,1
T12880B,1,1,1,1
T11967D,3,1,1,1
T08605D,1,1,1,2
T03422E,1,3,1,1
T17850P,6,6,1,2
RD0064L,5,1,16,2
T05224I,2,8,1,2
T10455G,1,3,1,1
T20421B,1,1,6,1
T02058A,4,10,91,1
T08461F,4,1,1,1
T06075R,1,1,9,1
T12743T,1,1,1,1
T12955D,2,1,1,2
T05984P,2,3,1,1
T18268L,2,7,5,1
T16000D,8,5,1,3
T13286T,1,1,3,1
T09815P,1,1,1,2
T05281R,1,1,1,1
T17586S,2,1,17,1
T17236Z,1,1,3,1
T10779X,1,3,1,1
T07106L,1,1,1,1
T01035P,1,5,1,1
T17142U,3,1,16,1
T21178N,3,3,21,1
T09448M,4,2,35,1
T18383N,1,4,6,1
T08970V,2,6,1,1
T20846W,1,1,1,1
T06559G,1,1,1,1
T00524X,2,6,1,1
T12256J,1,1,22,1
T13114A,2,1,1,2
T05671B,1,1,1,1
T10648N,3,1,2,1
T07245V,6,6,1,1
T18292L,1,1,31,1
T06264U,1,1,1,1
T17439I,11,1,7,1
T04257N,1,2,2,1
T13405I,1,2,36,1
T10423Y,2,12,11,1
T12815S,1,1,1,4
T17960U,1,1,1,1
T20002M,1,2,21,1
T01714F,11,5,4,2
