fid,street_id,noise_day,noise_evening,noise_night,commercial_pct_50m,green_pct_50m,industrial_pct_50m,recreational_pct_50m,residential_pct_50m,commercial_pct_100m,green_pct_100m,industrial_pct_100m,recreational_pct_100m,residential_pct_100m,osm_commercial_pct_50m,osm_green_pct_50m,osm_industrial_pct_50m,osm_other_pct_50m,osm_residential_pct_50m,road_length,road_category,one_way,distance_to_road,signal_count_50,poi_count_50,tree_count_50,transport_count_50,street_tree_count_10m,park_tree_count_10m,street_tree_count_20m,park_tree_count_20m,total_tree_count_10m,total_tree_count_20m,slope_pct,bldg_h_mean_50m,bldg_h_max_50m,bldg_h_mean_100m,bldg_h_max_100m,lidar_true_h_mean_50m,lidar_true_h_max_50m,lidar_true_h_mean_100m,lidar_true_h_max_100m,catastral_bldg_floors_mean_50m,catastral_bldg_floors_max_50m,catastral_bldg_floors_mean_100m,catastral_bldg_floors_max_100m
8106,T02576R,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.0,4.877105007925254,53.54198590208708,0.0,0.0,0.0,10.016027695775998,63.19553348019272,0.0,0.0,0.0,0.0,0.0,134.9086013879115,5.0,1.0,0.0,4,8,1,1,19,0,26,0,19,26,1.2082247862608542,13.666666666666666,27.0,11.181818181818182,27.0,33.519615141664154,40.479349177237,21.81721931772295,40.479349177237,5.141104294478527,11.0,4.410752688172043,11.0
8107,T02833P,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,12.734848481047676,0.0,0.0,74.60368723618271,0.0,12.041007472961976,0.0,0.5779532154086316,68.80134099760775,0.0,0.0,0.0,0.0,0.0,115.8809320426854,5.0,1.0,0.0,1,1,26,1,13,0,15,0,13,15,2.416274269676898,10.460526315789474,30.0,10.8125,30.0,17.132473426217597,30.95254554176739,18.624000665822013,31.98853347550577,2.3293172690763053,10.0,2.567809239940388,10.0
8108,T00194Z,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,1.4703651098580035,0.0,11.259135155798964,48.72656364798492,0.0,4.391046622495352,0.1727331978688421,12.133854185471504,47.78064580242691,0.0,0.0,0.0,0.0,0.0,14.702101578691837,5.0,1.0,0.0,1,3,1,1,5,0,12,0,5,12,0.2040506441247206,15.0,15.0,15.409090909090908,18.0,24.823855270760934,34.5673222376732,25.33225561853319,34.5673222376732,3.697674418604651,8.0,3.7283653846153846,10.0
8109,T00168X,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,5.898434977307392,6.896309889273261,2.4645416271783684,34.17689078742151,0.0,20.141232090825632,7.416998521414142,5.118994364910725,28.411887307214133,0.0,0.0,0.0,0.0,0.0,57.593482255929445,5.0,1.0,0.0,3,13,1,1,0,0,1,0,0,1,0.1041791835924662,18.33333333333333,22.0,17.633333333333333,22.0,25.30129287278664,32.21775481280159,23.55324470376376,32.21775481280159,4.973404255319149,10.0,4.540045766590389,10.0
8109,T00168X,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,5.898434977307392,6.896309889273261,2.4645416271783684,34.17689078742151,0.0,20.141232090825632,7.416998521414142,5.118994364910725,28.411887307214133,0.0,0.0,0.0,0.0,0.0,57.593482255929445,5.0,1.0,0.0,3,13,1,1,0,0,1,0,0,1,0.1041791835924662,18.33333333333333,22.0,17.633333333333333,22.0,25.30129287278664,32.21775481280159,23.55324470376376,32.21775481280159,4.973404255319149,10.0,4.540045766590389,10.0
8110,T07136R,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,0.0,46.29521927275,0.0,0.1066282560011887,0.0,0.6098254579705228,62.37199363953612,0.0,0.0,0.0,0.0,0.0,82.26164151431017,2.0,1.0,0.0,1,2,1,1,7,0,20,0,7,20,1.543854990472982,26.1,36.0,23.33333333333333,39.0,33.19697697833526,44.11503476002177,31.879294934645493,49.450734953459126,3.3902439024390243,12.0,3.0930232558139537,12.0
8111,T19374Q,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),8.382398689244278,21.875263962478225,0.0,8.863538521867417,14.36960773808357,18.054663294465133,19.63061933616781,0.0,10.118508000527736,18.089845053695107,0.0,9.332049253323367,0.0,0.0,65.6661602454785,138.78670566557713,3.0,1.0,0.0,2,2,18,2,16,0,22,0,16,22,0.2882121118511732,29.625,63.0,26.84210526315789,63.0,45.71253445681238,66.74939112708194,39.840963438676255,66.74939112708194,8.122448979591837,15.0,7.137404580152672,20.0
8112,T12752U,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.6060806077659406,0.0,1.6158693701914018,77.18472815737498,0.0,2.5636839072789863,0.0,3.488042411826299,61.30516711586475,0.0,0.0,0.0,0.0,0.0,140.90491252735677,5.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,7.877651868217173,13.612903225806452,21.0,13.617977528089888,21.0,17.325990365737674,23.14661010742188,17.751063625198352,29.51218271013444,3.0144927536231885,7.0,3.1030927835051547,7.0
8113,T19985L,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,50.80391416811646,0.0,0.0,38.00198215170685,0.0,49.54635284054846,0.0,0.4997412068898925,35.24856948911845,0.0,51.54121088017804,0.0,0.0,48.45878911981951,379.9007294802483,5.0,0.0,0.0,1,1,1,1,1,0,1,0,1,1,5.843635056295797,8.571428571428571,12.0,8.384615384615385,12.0,9.738131543222456,13.594008382161462,10.89555263712925,18.926182063545752,2.1875,4.0,2.0875,4.0
8114,T04252I,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,43.50498848793839,25.509531399340062,0.0,0.0,0.0,45.867148391496585,34.188121772375055,0.0,4.426485358689934,0.0,0.0,9.785425135483248,138.58729415994313,3.0,1.0,0.9595021458231752,3,3,3,3,32,0,41,0,32,41,0.4257245631096408,18.65625,33.0,15.294642857142858,33.0,26.58773318181977,36.2027138080376,24.018147647602497,36.66580654364837,4.258333333333334,11.0,4.0,11.0
8115,T19958I,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,5.575315920126691,0.0,0.0,43.08375240177006,0.0,2.9907004075076307,0.0,0.6833473027927953,49.228771757542354,0.0,15.042126877573589,0.0,0.0,0.0,49.6866596359512,5.0,1.0,0.0,1,1,20,1,0,0,0,0,0,0,0.3622708922165911,15.2,24.0,12.737704918032788,24.0,25.35012843345313,36.26561425052472,20.6075203159851,36.26561425052472,3.404494382022472,10.0,3.727272727272727,12.0
8116,T02086E,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,0.46350056408816,0.0,0.0,32.364372698807884,0.0,3.634188993180132,0.0,4.749883904048152,49.184722453816434,0.0,1.535300470849511,0.0,0.0,9.737098385528306,134.88035124743973,2.0,1.0,0.0,7,14,108,2,25,0,53,0,25,53,0.7636388619772564,23.192307692307693,33.0,19.170731707317078,33.0,31.77859746065472,36.24975962071986,29.526010396108887,37.67004696452787,4.836065573770492,11.0,4.225352112676056,11.0
8117,T19495Y,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.4202918354800662,0.0,0.0,22.854494956372957,0.0,2.3761745136729884,0.0,0.0,51.64388430762818,0.0,0.0,0.0,0.0,0.0,33.08415826508114,4.0,0.0,4.020347419030945,6,2,52,1,2,0,15,0,2,15,1.5112973284489688,16.125,30.0,15.08108108108108,30.0,32.48673258884336,39.62067417025979,31.789021465411604,40.922769656126526,7.411764705882353,12.0,5.0989010989010985,12.0
8118,T20097J,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,15.015643289044409,1.6482873337989576,12.51066923217808,40.82511966966484,0.0,15.892839701330836,0.9987811034162792,12.068016787153727,43.97145791305801,0.0,0.2696281172639918,0.0,0.0,0.0,93.20484156608464,4.0,0.0,0.0,1,1,1,2,32,0,42,0,32,42,1.1480087051760732,10.4,12.0,10.294736842105262,15.0,12.36164055623805,19.29321446912041,14.19330612789565,21.84559509277344,2.230769230769231,7.0,2.7847682119205297,7.0
8119,T06244Q,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,0.0,0.0,10.549137391351536,71.89333181203604,0.0,0.2591662675580999,0.0,4.059186060413979,74.80614438691204,0.0,0.0,0.0,0.0,0.0,54.73107870764365,6.0,1.0,0.2558636520792888,1,2,1,1,0,0,0,0,0,0,0.6394911076745252,10.3125,27.0,10.176470588235292,30.0,15.06709781248798,32.42953878549429,17.11071292136876,38.784,2.429718875502008,6.0,2.5716216216216217,10.0
8120,T02778Z,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,13.680300273046749,0.0,47.5220996510601,0.0,0.0,8.837799010868505,4.79477597551676,56.88947783953518,0.0,0.0,0.0,0.0,0.0,49.599098333330055,2.0,1.0,0.0,1,2,1,1,6,0,16,0,6,16,0.9677586052280585,12.452830188679243,27.0,12.5,30.0,23.198645899532742,35.28958764683786,23.74883217988321,35.89626372487922,2.905325443786982,12.0,3.4064885496183206,12.0
8121,T09178J,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,5.273327636879059,0.0,3.3513771331640414,50.38536456780216,6.624601466429883,7.774959326696225,0.0,6.81060379500968,49.62694910937851,0.0,15.385385009674597,0.0,0.0,0.0,44.87994559975128,5.0,1.0,0.0,6,9,54,1,14,0,25,0,14,25,0.6907320787836206,14.32258064516129,24.0,12.818181818181818,30.0,22.234780182238158,32.51518726348877,21.280774496605677,42.978031526223205,3.3552631578947367,8.0,2.789655172413793,10.0
8122,T19067I,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,5.626438490884586,0.0,13.943248137929196,40.25741790432394,0.0,5.827046319886342,0.0,9.921788907603064,48.68887198615434,0.0,5.126016855699808,0.0,0.0,0.0,228.33837031139632,1.0,1.0,0.0,12,4,2,1,47,0,64,0,47,64,8.513681872606412,12.0,27.0,12.566037735849056,27.0,18.09694679699588,31.88296914402443,16.54012058188966,31.88296914402443,3.6818181818181817,11.0,2.7433155080213902,11.0
8123,T11616J,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,10.467515283269766,0.0,11.145836318217643,50.06788524716278,0.0,11.474299346846111,0.2685825339009371,32.347030181911286,35.445056494855486,0.0,0.0,0.0,0.0,0.0,82.64847038751785,5.0,1.0,0.456585938032844,1,1,17,2,1,0,3,0,1,3,11.700153824511366,12.0,12.0,12.0,12.0,13.47528818926627,20.960882338519863,13.5376465106716,20.960882338519863,1.8679245283018868,5.0,2.110169491525424,5.0
8124,T08336B,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,0.0,0.0,0.0,70.10825554695616,0.0,0.0,0.0,5.331222063204491,73.30043492190741,0.0,0.0,0.0,0.0,0.0,52.9361541563856,4.0,0.0,0.0,1,1,1,3,7,0,11,0,7,11,6.838417287536982,10.8,15.0,9.95744680851064,15.0,13.857616464518658,27.21949283640535,13.182587486125993,28.311997240461665,3.223684210526316,8.0,2.741545893719807,8.0
8125,T07079Z,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,3.364401854164772,0.0,13.250277517296944,38.3979049787576,0.0,9.4604926165742,0.0,9.272116035027285,47.7651162191781,0.0,0.0,0.0,0.0069568892365056,0.0,146.1590775560424,4.0,0.0,0.0,4,4,1,1,20,0,40,0,20,40,0.5268209514877125,29.526315789473685,36.0,28.846153846153847,36.0,34.62827307044868,39.05069004939152,33.16688136214997,39.38986788242645,6.854166666666667,12.0,7.104265402843602,12.0
8126,T17287K,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,39.9306790275171,0.0,4.143308230406544,37.62782341595389,0.0,37.07509185196365,0.0,1.625198431201495,49.31057590476694,0.0,39.79926050432446,0.0,0.0,60.20073949568051,203.5859129495938,4.0,0.0,0.0,1,1,1,2,0,0,0,0,0,0,2.819443718483692,0.0,0.0,3.5,6.0,0.0,0.0,8.548640101385615,16.305048325482517,1.5714285714285714,4.0,1.4919354838709675,4.0
8127,T14765H,< 40 dB(A),< 40 dB(A),60 - 65 dB(A),0.0,13.899594000554735,0.0,0.0,0.0,0.0,20.588867303136112,0.0,0.0,0.0,0.0,4.19515961468546,0.0,0.0,0.0,28.55488229813587,2.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,15.829168583401056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8128,T16039S,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,35.58842175110241,15.509702117185926,6.714448729888097,0.0,0.0,28.829163021552155,21.727575933691814,6.960948725313478,3.765718698093777,0.0,21.4645812342895,3.683234060514044,0.0,0.0,94.22178768316066,3.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,5.242951299138987,12.0,12.0,12.0,12.0,15.937097534125243,22.158105147512345,13.483091810596438,22.158105147512345,1.0,1.0,1.3333333333333333,2.0
8129,T16786U,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.0,0.0,3.0527658415315635,96.94723415862434,0.0,0.0,0.0,1.1715354736287764,98.82975668879055,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0061571837058615,9.375,24.0,8.166666666666666,24.0,17.187112582504348,28.73398547702365,15.04082386983318,28.73398547702365,1.9523809523809523,4.0,2.0338983050847457,8.0
8130,RD0053A,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,28.0990491164198,0.0,1.745558873174932,0.0,0.0,31.576016079932494,0.0,29.157810789814427,0.0,0.0,1.4595499888548866,0.0,0.0,0.0,166.9132735795673,1.0,1.0,1.395157565303182,5,1,21,4,16,0,27,0,16,27,0.9585761577936156,12.0,12.0,16.285714285714285,51.0,26.33750610351564,26.33750610351564,18.708716201783,60.47330538037798,1.0,1.0,3.3793103448275863,19.0
8131,T01736L,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,2.481665497430632,57.32174487126329,0.0,4.513391097131152,0.0,1.146329830936688,68.54013583403736,0.0,1.2005440504525666,0.0,0.0,80.85766610073541,133.3429778131788,4.0,1.0,0.1211051956670795,2,10,22,1,23,0,33,0,23,33,0.5249618845664875,15.782608695652174,30.0,15.051282051282053,30.0,29.99883992732381,36.169099158342185,29.551734450539627,37.84832786651979,4.015267175572519,10.0,3.995398773006135,11.0
8132,T13262L,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),0.0,47.29371512873627,12.330509809445612,0.0,31.97909038781155,0.0,53.220267540160606,5.492306383751648,5.429978358657879,24.31521797504384,0.0,22.3421769388702,0.0,0.0,0.0,55.24875245081112,5.0,0.0,0.673101501411035,1,1,1,1,2,0,4,0,2,4,33.81073256124911,3.857142857142857,6.0,4.5,12.0,6.597015746512172,11.828280362215908,7.435426201911767,28.90970718018576,1.513157894736842,5.0,2.284210526315789,9.0
8133,T12003Q,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,9.793627685228175,0.0,33.728739709855645,25.27823620789316,0.0,15.267726365141987,0.0,26.989728603507203,33.31306081922433,0.0,0.8668820185344933,0.0,0.0,0.0,84.89197124463702,5.0,1.0,0.0,1,1,1,1,16,0,22,0,16,22,6.76153656736934,11.25,21.0,13.702702702702704,21.0,15.900746840939416,25.715843200683597,18.44337717825773,26.67459575946514,2.6153846153846154,7.0,3.072463768115942,7.0
8133,T12003Q,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,9.793627685228175,0.0,33.728739709855645,25.27823620789316,0.0,15.267726365141987,0.0,26.989728603507203,33.31306081922433,0.0,0.8668820185344933,0.0,0.0,0.0,84.89197124463702,5.0,1.0,0.0,1,1,1,1,16,0,22,0,16,22,6.76153656736934,11.25,21.0,13.702702702702704,21.0,15.900746840939416,25.715843200683597,18.44337717825773,26.67459575946514,2.6153846153846154,7.0,3.072463768115942,7.0
8134,T05912Z,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,3.2933448808563197,0.0,5.342154087469626,52.839578502497965,0.0,10.641596150822483,0.0,2.472986919779906,54.42504082475445,0.0,0.0,0.0,0.0,39.55568600482955,75.70663200814727,5.0,1.0,0.0,1,3,1,1,27,0,49,0,27,49,1.8888705880112195,25.363636363636363,33.0,23.649350649350648,33.0,29.151392977731803,37.98017243133194,27.64964527319958,37.98017243133194,5.4071428571428575,11.0,5.50132625994695,11.0
8134,T05912Z,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,3.2933448808563197,0.0,5.342154087469626,52.839578502497965,0.0,10.641596150822483,0.0,2.472986919779906,54.42504082475445,0.0,0.0,0.0,0.0,39.55568600482955,75.70663200814727,5.0,1.0,0.0,1,3,1,1,27,0,49,0,27,49,1.8888705880112195,25.363636363636363,33.0,23.649350649350648,33.0,29.151392977731803,37.98017243133194,27.64964527319958,37.98017243133194,5.4071428571428575,11.0,5.50132625994695,11.0
8135,T00143O,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,5.940231159736481,3.644484978301972,6.024816390796587,42.90795522443858,0.0,5.135949491034006,2.329380887824114,7.34349225891842,48.1243408435677,0.0,0.811408190977196,0.0,0.0,0.0,94.18786775088788,5.0,1.0,0.0,1,9,2,1,2,0,6,0,2,6,0.3078957466764097,19.1875,22.0,18.205882352941178,24.0,23.16196632121152,26.735477776160607,22.26996380583896,26.735477776160607,4.34,8.0,4.465709728867624,8.0
8136,T20224Y,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,19.705858609863828,0.0,0.0,56.24164265901008,0.0,14.09689616477478,0.0,3.977911902215434,60.93398985843444,0.0,27.25618553934926,0.0,0.0,0.0,82.75929504472458,5.0,1.0,0.0,1,5,1,1,1,0,3,0,1,3,1.800404024299112,21.677419354838708,36.0,20.164948453608247,36.0,29.468514733148314,37.70974368140811,27.0125352405613,37.96763329756888,4.150602409638554,11.0,4.218518518518518,12.0
8136,T20224Y,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,19.705858609863828,0.0,0.0,56.24164265901008,0.0,14.09689616477478,0.0,3.977911902215434,60.93398985843444,0.0,27.25618553934926,0.0,0.0,0.0,82.75929504472458,5.0,1.0,0.0,1,5,1,1,1,0,3,0,1,3,1.800404024299112,21.677419354838708,36.0,20.164948453608247,36.0,29.468514733148314,37.70974368140811,27.0125352405613,37.96763329756888,4.150602409638554,11.0,4.218518518518518,12.0
8136,T20224Y,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,19.705858609863828,0.0,0.0,56.24164265901008,0.0,14.09689616477478,0.0,3.977911902215434,60.93398985843444,0.0,27.25618553934926,0.0,0.0,0.0,82.75929504472458,5.0,1.0,0.0,1,5,1,1,1,0,3,0,1,3,1.800404024299112,21.677419354838708,36.0,20.164948453608247,36.0,29.468514733148314,37.70974368140811,27.0125352405613,37.96763329756888,4.150602409638554,11.0,4.218518518518518,12.0
8137,T12695C,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0116647540816488,0.0,0.0,52.53782568283727,0.0,4.08814119451366,0.0,2.602779163634786,41.5926025725571,0.0,0.0,0.0,0.0,0.0,77.67961652814465,4.0,1.0,0.0,1,1,1,1,6,0,12,0,6,12,3.1797289058555043,12.0,12.0,11.470588235294118,18.0,19.10155952034645,31.031894560783144,18.497061572514077,31.031894560783144,3.3793103448275863,8.0,3.172727272727273,9.0
8138,T11312W,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,3.607256948585535,0.0,0.0,64.2601894556341,0.0,7.622756118204381,0.0,0.4167562760083778,63.46243669151068,0.0,3.259104367337621,0.0,0.0,0.0,87.58735554736397,5.0,1.0,0.0,2,3,1,1,9,0,10,0,9,10,0.6393676170362872,12.0,12.0,12.0,12.0,31.938993528001458,41.194277520473776,32.591309481557325,48.71890772168881,4.830065359477124,12.0,4.845433255269321,12.0
8139,T19696F,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,3.125625957415199,0.0,0.0,70.17659524871405,0.0,14.065074801548358,0.0,2.983095933192045,63.67123230513791,0.0,114.8984317952388,0.0,0.0,0.0,22.0633116139576,5.0,0.0,0.2848851701977887,3,2,1,2,6,0,13,0,6,13,3.263324285146649,12.0,12.0,12.0,12.0,15.14196036737035,16.494879768008275,15.165920582169155,18.688236091250467,4.733333333333333,5.0,4.9,6.0
8140,T09337G,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),11.40705474820459,13.287618579684816,0.0,13.283811950772172,13.20429125823427,11.099819571748707,23.798974512044506,0.0,18.941923886003604,10.863186481735328,0.0,12.446382183241456,0.0,0.0,74.88962745325355,129.6154291187939,4.0,1.0,0.055106140974383,4,3,3,2,23,0,40,0,23,40,1.0724032735564413,34.0,48.0,27.0,48.0,43.131805191303634,57.215407881625865,38.774270756268486,57.215407881625865,9.363636363636363,16.0,8.318181818181818,16.0
8141,T20576T,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,0.0,57.39302823577409,0.0,0.0,0.0,1.0126181787497843,59.53638494224259,0.0,1.2105075259468432,0.0,0.0,30.414675243076296,105.9202648955068,3.0,1.0,0.0,5,2,28,1,15,0,21,0,15,21,1.9542999603204636,15.435483870967742,33.0,16.37888198757764,36.0,23.91014449736151,42.26069799459205,24.08276159679551,42.26069799459205,3.7455357142857135,11.0,3.978753541076488,12.0
8142,T05195U,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.0,0.0,78.86637600736636,0.0,4.197759738457533,0.0,0.0,74.93204487461279,0.0,0.0,0.0,0.0,0.0,49.43739878913112,5.0,1.0,2.569752470852148,1,1,1,1,0,0,0,0,0,0,2.3261772545600348,12.0,12.0,12.0,12.0,13.473511025341493,22.169127086665,14.281389244786714,23.03841148825252,2.3496503496503496,7.0,2.4493087557603688,7.0
8143,T19126C,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,17.13080729176316,0.0,0.0,52.121321714390966,0.0,8.049916705306613,0.0,0.0,62.86966875762672,0.0,7.602599018493064,0.0,0.0,0.0,55.32451709731652,4.0,0.0,0.1162554418670983,3,1,1,2,20,0,28,0,20,28,2.7112753598219053,22.125,36.0,19.40625,36.0,25.31636788609579,37.76460601998575,22.34121054235463,37.76460601998575,4.172413793103448,9.0,3.944827586206896,11.0
8144,T02425D,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,7.902419629770139,0.0,44.60265479832408,0.0,0.2066576007579169,7.083116676765748,0.0,51.636152114171374,0.0,7.768220485659369,0.0,0.0,0.0,129.9574890939027,3.0,1.0,2.51637370788665,4,7,5,2,0,0,4,0,0,4,2.562374850095236,27.9,66.0,25.81132075471698,74.0,40.79092409588363,80.62735149676983,39.778772464493336,80.62735149676983,6.669117647058823,24.0,5.597260273972603,24.0
8145,T15824F,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,0.0,0.0,5.714074837604826,53.61541007411691,0.0,1.191466678000929,0.0,4.872235994702797,63.80794995192966,0.0,0.0,0.0,0.0,5.097548457246462,140.29324472144887,3.0,0.0,0.8365515758986704,3,3,1,5,0,0,1,0,0,1,3.656624567778397,14.25,30.0,13.918032786885243,30.0,28.957224299275385,36.64878968379958,26.780749352232867,36.70836614793346,5.303571428571429,11.0,4.66577896138482,11.0
8146,T16817K,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.0,0.7739599550497782,79.47506407618233,0.0,0.0,0.0,2.329635233725563,87.17456859415871,0.0,0.0,58.55264814609599,0.0,100.00000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0453329654162157,6.529411764705882,9.0,6.375,12.0,15.193640433932025,36.02359804164019,14.872888252242769,36.02359804164019,1.4772727272727273,3.0,1.486842105263158,3.0
8147,T12042X,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,27.54124854151913,0.0,6.046011411723435,37.87392312302656,0.0,25.18430684223735,0.0,13.457566647181746,35.34530034450572,0.0,23.391050105540412,0.0,0.0,0.0,50.30603981511289,5.0,1.0,0.383463962825636,1,2,47,1,15,0,22,0,15,22,3.55821509188312,12.0,12.0,12.4468085106383,24.0,19.56628810825422,28.87549573919746,20.29583000194848,28.87549573919746,3.1357142857142857,9.0,3.1779661016949152,11.0
8148,T11441E,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,4.56311245077383,68.42093835687248,0.0,0.0,0.0,5.454516820949426,70.50053578441413,0.0,0.0,0.0,0.0,0.0,106.73837998526864,4.0,1.0,0.0,1,7,1,2,26,0,31,0,26,31,1.5271028874875776,12.0,12.0,11.93103448275862,12.0,29.60793013635424,42.74768206105246,28.175060961328874,42.74768206105246,4.9372549019607845,11.0,4.650501672240803,11.0
8148,T11441E,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,4.56311245077383,68.42093835687248,0.0,0.0,0.0,5.454516820949426,70.50053578441413,0.0,0.0,0.0,0.0,0.0,106.73837998526864,4.0,1.0,0.0,1,7,1,2,26,0,31,0,26,31,1.5271028874875776,12.0,12.0,11.93103448275862,12.0,29.60793013635424,42.74768206105246,28.175060961328874,42.74768206105246,4.9372549019607845,11.0,4.650501672240803,11.0
8148,T11441E,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,4.56311245077383,68.42093835687248,0.0,0.0,0.0,5.454516820949426,70.50053578441413,0.0,0.0,0.0,0.0,0.0,106.73837998526864,4.0,1.0,0.0,1,7,1,2,26,0,31,0,26,31,1.5271028874875776,12.0,12.0,11.93103448275862,12.0,29.60793013635424,42.74768206105246,28.175060961328874,42.74768206105246,4.9372549019607845,11.0,4.650501672240803,11.0
8148,T11441E,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,4.56311245077383,68.42093835687248,0.0,0.0,0.0,5.454516820949426,70.50053578441413,0.0,0.0,0.0,0.0,0.0,106.73837998526864,4.0,1.0,0.0,1,7,1,2,26,0,31,0,26,31,1.5271028874875776,12.0,12.0,11.93103448275862,12.0,29.60793013635424,42.74768206105246,28.175060961328874,42.74768206105246,4.9372549019607845,11.0,4.650501672240803,11.0
