street_id,noise_day,noise_evening,noise_night,road_length,road_category,one_way,distance_to_road,fid,osm_commercial_pct_50m,osm_green_pct_50m,osm_industrial_pct_50m,osm_other_pct_50m,osm_residential_pct_50m,slope_pct,catastral_bldg_floors_mean_50m,catastral_bldg_floors_max_50m,catastral_bldg_floors_mean_100m,catastral_bldg_floors_max_100m,signal_count_50,poi_count_50,tree_count_50,transport_count_50,street_tree_count_10m,park_tree_count_10m,street_tree_count_20m,park_tree_count_20m,total_tree_count_10m,total_tree_count_20m,road_width,openness,edge_betweenness
T02194H,70,70,65,175.67776697905344,3,1,0.0,173,0.0,0.0,0.0,0.0,4.6248886599812495,0.5976847583597423,3.849137931034482,16.0,3.825,16.0,6,18,2,7,10,0,17,0,10,17,21.971756040105824,0.2105263157894736,0.0102655477251411
T20976F,70,70,65,25.145409382291263,4,1,1.031316852098291,178,0.0,0.8122110883223119,0.0,0.0,0.0,1.9486573327162209,1.225,3.0,1.3727272727272728,4.0,1,1,1,1,0,0,2,0,0,2,36.89839087522685,0.875,0.0041849819264326
T05001V,55,55,50,193.4966617753608,5,1,0.0,180,0.0,0.0,0.0,0.0,0.0,3.8398557409776246,3.919732441471572,10.0,3.540772532188841,10.0,1,4,15,1,30,0,36,0,30,36,16.344796502490656,0.1818181818181818,0.0015257757069658
RL0028B,70,65,60,220.1218784651579,1,1,0.0,182,0.0,7.005947027874443,2.689336278704875,0.0,16.242546426246342,1.317452002312646,2.5384615384615383,7.0,3.280701754385965,7.0,1,1,1,1,0,0,0,0,0,0,50.0,1.0,0.0010896308321625
RL0028B,70,65,60,220.1218784651579,1,1,0.0,182,0.0,7.005947027874443,2.689336278704875,0.0,16.242546426246342,1.317452002312646,2.5384615384615383,7.0,3.280701754385965,7.0,1,1,1,1,0,0,0,0,0,0,50.0,1.0,0.0010896308321625
T01825L,65,60,55,133.1966172041178,5,1,0.0,183,0.0,11.66819398341555,0.0,0.0,0.0,0.2627682905675726,4.49238578680203,11.0,4.493383742911153,11.0,5,8,1,1,15,0,23,0,15,23,23.13427648082842,0.4,0.0006393045788463
T10879A,60,60,55,117.51061228472516,4,1,0.0,184,0.0,36.33401275532652,0.0,0.0,0.0,5.701610108207307,1.6216216216216215,4.0,1.7173913043478262,5.0,1,1,1,1,1,0,2,0,1,2,30.669325096223005,0.6923076923076923,0.0025502814303668
T12228F,55,55,45,42.17152172879084,6,1,0.0,185,0.0,0.0,0.0,0.0,0.0,2.750671068670894,3.848684210526316,8.0,3.423167848699764,9.0,1,1,1,1,15,0,22,0,15,22,27.95859091356057,0.6666666666666666,3.578302679207048e-06
T01146V,55,55,50,51.589214164063705,6,1,1.531860093602314,186,0.0,0.0,0.0,0.0,99.99999999999996,0.7753560542623381,3.095652173913044,8.0,3.435435435435436,8.0,1,5,1,1,6,0,9,0,6,9,6.508622829994412,0.2857142857142857,0.0
T09084E,70,65,60,127.79038238174968,2,1,0.0,187,0.0189000979287013,26.39870528295491,0.0,0.0,9.264760865002714,1.940677769339321,3.795081967213114,11.0,3.711462450592885,12.0,6,6,93,1,12,0,23,3,12,26,23.1728112011676,0.6666666666666666,0.0117424325176058
T11932S,60,55,50,62.85016359424805,5,1,0.0,189,0.0,8.319839832025966,0.0,0.0,0.0,6.412073650776772,3.698863636363636,9.0,3.1803519061583576,9.0,3,1,1,1,10,0,20,0,10,20,29.636736967176784,0.6875,0.0003996085211314
T07510T,55,55,50,136.73097010755163,5,0,0.0,190,0.0,0.0,0.0,0.0,0.0,0.9800240112657674,2.15,4.0,2.4615384615384617,7.0,1,1,35,1,37,0,42,0,37,42,46.0774112597038,0.90625,0.003289590152511
T07510T,55,55,50,136.73097010755163,5,1,0.0,190,0.0,0.0,0.0,0.0,0.0,0.9800240112657674,2.15,4.0,2.4615384615384617,7.0,1,1,35,1,37,0,42,0,37,42,46.0774112597038,0.90625,0.003289590152511
T07958V,60,60,55,76.3632218938261,5,1,0.0,191,0.0,0.0,0.0,0.0,0.0,3.640494351013804,2.570731707317073,8.0,2.640074211502783,9.0,1,8,1,1,16,0,20,0,16,20,15.199971038589403,0.2222222222222222,0.0151053088200766
T05306J,60,60,55,64.25516582937428,4,0,1.339007623134129,192,0.0,2.351906795225094,0.0,0.0,0.0,7.330160389554245,3.028985507246377,7.0,3.245430809399478,7.0,1,1,1,2,5,0,16,0,5,16,17.400580444131442,0.45,0.0023211319489696
T08647N,45,45,40,100.15554760509366,5,0,0.0,193,0.0,0.0,0.0,0.0,0.0,0.5591278486158164,2.0545454545454547,7.0,2.163636363636364,11.0,1,1,1,1,0,0,0,0,0,0,23.786374910846064,0.28125,0.0002199588934632
T08647N,45,45,40,100.15554760509366,5,0,0.0,193,0.0,0.0,0.0,0.0,0.0,0.5591278486158164,2.0545454545454547,7.0,2.163636363636364,11.0,1,1,1,1,0,0,0,0,0,0,23.786374910846064,0.28125,0.0002199588934632
T05251L,55,55,50,55.03953270433039,5,1,0.0,196,0.0,0.0,0.0,0.0,0.0,7.0858187456450965,3.7,9.0,3.2679738562091503,9.0,1,1,1,1,3,0,5,0,3,5,18.44999075094716,0.4285714285714285,0.0005624087375873
T09839X,60,55,50,122.7472483126016,3,1,0.0,198,0.0,5.648823116506804,0.0,0.0,0.0,0.3014323258936117,2.2,12.0,2.6265060240963853,16.0,10,4,43,1,14,0,48,0,14,48,31.86942490254402,0.5714285714285714,0.0018175957070412
T00099B,60,55,55,14.436588461076049,5,1,0.0,199,0.0,1.1599384190295274,0.0,0.0,0.0,0.2770735063957479,4.694267515923567,8.0,4.553879310344827,8.0,1,5,1,1,0,0,0,0,0,0,7.240827972507937,0.6666666666666666,0.0001406837948088
T15832F,50,45,45,78.7181575201502,5,0,0.0536943205247673,203,0.0,24.906423418290885,0.0,0.0,75.09357658171322,28.71002931913199,1.263157894736842,2.0,1.488095238095238,5.0,1,1,1,4,0,0,0,0,0,0,33.79080185128609,0.75,0.0
T14932E,40,40,0,26.91051969283273,5,0,0.0810503262408762,205,0.0,104.97113908260604,0.0,0.0,0.0,1.1148170127599373,4.7,5.0,5.119047619047619,19.0,1,1,1,1,11,0,19,0,11,19,47.18110527391822,0.7,0.0
T19850X,55,55,50,108.15238078867225,5,1,1.190105546099282,208,0.0,0.0,0.0,0.0,0.0,0.4715570985703652,3.082474226804124,8.0,3.148,8.0,1,4,1,1,15,0,20,0,15,20,31.22267034454456,0.5416666666666666,0.0003303840585987
T12218D,60,60,55,76.53849111131994,3,0,0.0,213,0.0,0.0,0.0,0.0,0.0,4.024116456486944,3.57487922705314,9.0,3.853932584269663,12.0,3,1,1,1,17,0,26,0,17,26,19.779825993968128,0.3333333333333333,0.021078230485381
T09928X,55,55,45,31.321993735533653,5,0,1.3728220365591717,214,0.0,3.198076985596084,0.0,0.0,0.0,0.0957784910644363,3.259259259259259,13.0,3.3205128205128207,13.0,6,1,57,1,6,0,24,0,6,24,50.0,1.0,0.0
T04471R,55,55,50,60.81898623259589,5,1,0.0,216,0.0,21.49965236247458,0.0,0.0,0.0,5.08064426801403,4.372262773722627,11.0,4.236421725239617,11.0,1,1,1,1,9,0,13,1,9,14,12.198652965315867,0.25,5.224949684042152e-05
T13774E,0,0,0,99.3259967576128,5,0,0.0,217,0.0,56.79339528167064,0.0,0.0,43.20660471832962,9.886612898136333,1.45,4.0,1.375,4.0,1,1,1,1,0,0,0,0,0,0,32.51599506874699,0.8076923076923077,0.0001100987234876
T03232A,60,55,50,73.04427298007917,5,1,0.0,219,0.0,0.7115537703348783,0.0,0.0,0.0,0.4107139951131147,2.7549019607843137,9.0,2.9450171821305844,9.0,1,9,1,1,7,0,17,0,7,17,10.385183684900174,0.2222222222222222,0.0008197514774623
T11702G,40,40,0,105.2181245932088,5,0,0.0,221,0.0,0.4190417320945033,0.0,0.0,99.58095826790314,1.6726958923201252,2.6052631578947367,6.0,2.6956521739130435,8.0,1,1,1,1,4,0,11,0,4,11,19.470895799250417,0.5416666666666666,0.0001100987234876
T20748V,70,65,60,119.57864689565312,2,1,0.0,224,0.0,3.3561884672537268,0.0,0.0,38.56878531888381,0.3846832995811211,4.287037037037037,11.0,3.2018561484918795,11.0,7,6,86,8,24,0,36,0,24,36,26.098356285365973,0.6923076923076923,0.0253806497946556
T04551Q,45,45,40,97.02700576964008,5,0,0.0,225,0.0,12.885790534868391,0.0,0.0,0.0,21.98356429992437,2.6901408450704225,8.0,2.407608695652174,8.0,1,1,1,2,2,0,5,0,2,5,17.19882081026116,0.4545454545454545,0.0006075330176893
T19635S,45,45,0,18.845446868535618,6,0,0.0,228,0.0,0.0,0.0,0.0,0.0,1.3796422757094375,3.9344262295081966,7.0,4.086206896551724,8.0,1,5,8,1,5,0,13,0,5,13,41.59132251949264,0.75,0.0
T05428S,60,60,55,92.93657298982012,4,0,2.37275447921154,229,0.0,28.91094852687107,0.0,0.0,0.0,13.105704550904193,1.25,3.0,1.2253521126760565,3.0,1,1,1,2,8,0,18,0,8,18,28.591183639974226,0.8636363636363636,0.001042139850113
T15942K,60,60,55,168.30773686220812,4,1,0.0,230,0.0,1.63969558553935,0.0,0.0,31.42858430350021,1.0754095993077115,4.142857142857143,22.0,5.277777777777778,22.0,1,1,1,1,31,0,37,0,31,37,40.8311268276436,0.8888888888888888,0.0053371640005172
T14732Y,70,70,65,151.22267998166922,4,1,0.0,232,0.0,8.812116976066328,0.0,0.0,0.0,1.110944671380924,6.274336283185841,12.0,5.443820224719101,12.0,13,7,29,1,28,0,56,0,28,56,49.03933285090604,0.7058823529411765,0.0169317058961639
T02306X,65,65,60,37.05517344939516,4,1,0.2813569675304074,235,0.0,0.0,0.0,0.0,24.824011208697584,0.728641857413199,6.151515151515151,11.0,5.173387096774194,11.0,9,6,1,1,2,0,7,0,2,7,31.79523599348316,0.7,0.0017932506933746
T02035T,65,65,60,135.0852961226928,3,1,0.0,236,0.0,0.0,0.0,0.0,0.0,1.9469188309929049,4.580487804878048,12.0,4.396303901437372,12.0,10,16,1,1,22,0,33,0,22,33,23.853366001577168,0.2666666666666666,0.0080530769008634
T01520X,60,55,50,25.508794384650944,5,0,0.0,237,0.0,0.0,0.0,0.0,99.99999999999996,7.566015556826068,4.38562091503268,8.0,3.6532663316582914,8.0,1,11,1,1,0,0,0,0,0,0,2.3299632172649174,0.5,0.0001100987234876
T05373U,60,55,50,141.99782418784304,5,1,0.0,241,0.0,0.869406139853938,0.0,0.0,0.0,2.6831379849550805,2.8867924528301887,8.0,2.457399103139013,8.0,1,4,1,2,28,0,35,0,28,35,27.56116939396552,0.3125,0.0019181962341189
T05373U,60,55,50,141.99782418784304,5,1,0.0,241,0.0,0.869406139853938,0.0,0.0,0.0,2.6831379849550805,2.8867924528301887,8.0,2.457399103139013,8.0,1,4,1,2,28,0,35,0,28,35,27.56116939396552,0.3125,0.0019181962341189
T12613K,55,55,50,26.99264755606061,5,1,0.0,242,0.0,0.0,0.0,0.0,0.0,10.15090445677428,1.0698924731182795,2.0,1.261437908496732,7.0,1,1,1,1,10,0,22,0,10,22,11.513992490701922,0.6,0.0001312358201909
T09528L,65,65,60,24.0504248050278,3,1,1.0605205972438572,244,0.0,3.627189217668533,0.0,0.0,63.48437925568399,0.7068485387351926,4.076923076923077,12.0,2.810126582278481,18.0,4,1,5,1,0,0,11,0,0,11,50.0,1.0,0.0
T01919Q,70,70,65,135.01179516378778,3,1,1.4670062288595334,246,0.0,0.0,0.0,0.0,0.0,3.133062079355378,4.181818181818182,12.0,3.797319932998325,12.0,4,12,1,1,23,0,31,0,23,31,21.60229741188376,0.2666666666666666,0.0039886963301681
T01919Q,70,70,65,135.01179516378778,3,1,1.4670062288595334,246,0.0,0.0,0.0,0.0,0.0,3.133062079355378,4.181818181818182,12.0,3.797319932998325,12.0,4,12,1,1,23,0,31,0,23,31,21.60229741188376,0.2666666666666666,0.0039886963301681
T12041W,50,50,45,44.62060901900529,5,1,0.0,251,0.0,5.621602057006996,0.0,0.0,0.0,7.68703157707874,2.949275362318841,8.0,3.1094674556213016,11.0,1,1,13,1,17,0,31,0,17,31,18.0269789008992,0.5,0.0016517005726539
T09786B,50,50,45,30.6850581313722,5,1,1.032832466266406,252,0.0,0.0,0.0,0.0,0.0,1.3687430463994537,2.7142857142857144,7.0,3.3559322033898304,10.0,1,1,1,1,10,0,18,0,10,18,10.951468328584394,0.6,0.0
T18057C,50,50,45,17.071502088395338,5,0,0.3583561030438074,253,0.0,103.8788618132002,0.0,0.0,0.0,2.694543702661929,4.6923076923076925,7.0,2.693877551020408,7.0,1,1,1,1,7,0,20,0,7,20,10.8555858198757,0.6666666666666666,0.0
T10174A,65,65,60,140.59718849861255,3,1,0.0,258,0.0,0.9182110887798844,0.0,0.0,0.0,1.8563672299465368,5.108433734939759,12.0,5.0048076923076925,12.0,6,1,67,1,16,0,17,0,16,17,24.58393342604064,0.46875,0.0061186590279321
T01204O,55,55,50,66.38634847037542,5,1,0.0,263,0.0,0.0,0.0,0.0,87.72962761862138,1.7322840039629737,4.466666666666667,11.0,4.358778625954199,11.0,1,2,1,1,16,0,25,0,16,25,12.31599349013422,0.3125,0.0004430252603058
T19522K,50,50,40,69.43797087369349,5,0,1.4582301008314194,264,0.0,9.886579365346249,0.0,0.0,31.449023637120483,1.1089012837308474,3.523809523809524,9.0,3.685185185185185,9.0,1,1,1,1,17,0,21,0,17,21,19.93367831886397,0.4375,0.0
T21420E,50,50,45,38.15874502430828,5,1,0.0,265,0.0,9.70738183988772,0.0,0.0,0.0,0.2358572131514225,3.2214285714285715,8.0,3.563049853372434,8.0,1,1,1,1,4,0,6,0,4,6,14.0053075730133,0.6,0.0004023644419668
T21420E,50,50,45,38.15874502430828,5,1,0.0,265,0.0,9.70738183988772,0.0,0.0,0.0,0.2358572131514225,3.2214285714285715,8.0,3.563049853372434,8.0,1,1,1,1,4,0,6,0,4,6,14.0053075730133,0.6,0.0004023644419668
T09685X,55,55,50,63.88782136565955,6,1,0.1355970533338409,266,0.0,10.064673758115148,0.0,0.0,87.40048962198033,0.5008789494746165,5.842105263157895,18.0,5.159090909090909,18.0,1,2,70,1,9,0,20,0,9,20,35.41043141939731,0.75,0.0
T16126Q,65,65,60,116.1464897898535,5,1,0.5256843376916494,268,0.0,7.09434528830726,0.0,0.0,0.0,7.748835127332651,3.653061224489796,8.0,3.626446280991736,10.0,4,8,1,1,10,0,20,0,10,20,21.00480646701781,0.5384615384615384,0.0
T07804E,55,55,55,25.42540280687279,5,1,0.1173026251202816,269,0.0,0.0,0.0,0.0,0.0,2.8318033404420064,2.6494252873563218,8.0,2.635897435897436,8.0,1,16,1,1,1,0,3,0,1,3,5.42601984007239,0.5,0.0
T05955K,65,65,60,38.95827059814625,5,1,0.0,270,0.0,0.0,0.0,0.0,61.449776441757045,1.0267386421134068,4.405063291139241,11.0,3.880530973451328,11.0,3,1,1,1,12,0,24,0,12,24,20.04329034276225,0.5,0.0125998315058878
T16945R,55,55,50,20.165277301778666,6,1,0.0,272,0.0,0.0,0.0,0.0,0.0,3.2233322991647766,3.1171875,9.0,3.318407960199005,9.0,1,2,1,1,3,0,6,0,3,6,7.664295565892328,0.5,0.0073036045435655
T17081Y,65,60,55,28.34082195817441,4,0,1.744090632719692,276,0.0,0.04557524532554,0.0,0.0,0.0,2.9639095828988227,4.138461538461539,11.0,3.911877394636016,11.0,5,1,1,1,1,0,4,0,1,4,41.26515401487636,0.875,0.0009811957055345
T02868A,55,55,45,59.55029721811764,5,1,0.0,279,0.0,0.0,0.0,0.0,0.0,1.5952913878159856,2.0,6.0,2.53041018387553,8.0,1,2,20,1,3,0,7,0,3,7,9.492206324779271,0.25,5.913616006689543e-06
T10394K,55,55,55,120.22309981013092,4,1,0.31801751719251,281,0.0,11.871268904067684,0.0,0.0,0.0,5.689422551398479,4.977064220183486,10.0,5.015555555555555,11.0,1,11,25,2,2,0,7,0,2,7,10.25157646699824,0.2142857142857142,0.0
T05481X,70,70,65,120.65115713893208,1,1,0.0,282,0.0,11.291305634582876,0.0,0.0,0.0,2.154978174408778,2.2333333333333334,6.0,2.9805194805194803,7.0,6,1,61,4,12,0,16,0,12,16,49.70320003958997,0.9642857142857144,0.0236531959265104
T18676X,55,55,50,41.19081558927304,5,0,0.0,283,0.0,32.940492229226166,0.0,0.0,50.639141597428704,4.564136096645033,2.111111111111111,5.0,1.7272727272727273,5.0,1,1,1,2,0,0,0,0,0,0,50.0,1.0,0.0001100610571436
RD0061I,70,70,65,80.70814628636305,1,1,0.0,284,0.0,7.243276559885051,0.0,0.0,0.0,3.010839410385314,2.4074074074074074,6.0,3.0307692307692307,7.0,5,1,30,3,0,0,13,0,0,13,46.5244441583842,0.9545454545454546,0.0074687337956249
T00788T,50,50,40,67.77423064036431,6,0,4.857077724071861,285,0.0,0.0,0.0,0.0,99.99999999999996,1.4312228377419682,3.6823529411764704,8.0,3.6019261637239164,8.0,1,8,22,1,3,0,11,0,3,11,6.237371026146991,0.4,0.0
T20492Q,60,55,50,62.12709675293974,5,1,0.0,286,0.0,14.426914560814245,0.0,0.0,0.0,8.65966306909939,4.08,9.0,3.977124183006536,9.0,1,1,1,1,7,0,11,0,7,11,31.209363993691788,0.7222222222222222,0.0006818361589369
T20492Q,60,55,50,62.12709675293974,5,1,0.0,286,0.0,14.426914560814245,0.0,0.0,0.0,8.65966306909939,4.08,9.0,3.977124183006536,9.0,1,1,1,1,7,0,11,0,7,11,31.209363993691788,0.7222222222222222,0.0006818361589369
T20492Q,60,55,50,62.12709675293974,5,1,0.0,286,0.0,14.426914560814245,0.0,0.0,0.0,8.65966306909939,4.08,9.0,3.977124183006536,9.0,1,1,1,1,7,0,11,0,7,11,31.209363993691788,0.7222222222222222,0.0006818361589369
T20492Q,60,55,50,62.12709675293974,5,1,0.0,286,0.0,14.426914560814245,0.0,0.0,0.0,8.65966306909939,4.08,9.0,3.977124183006536,9.0,1,1,1,1,7,0,11,0,7,11,31.209363993691788,0.7222222222222222,0.0006818361589369
T20337G,45,45,40,35.64318757764656,5,0,3.747055455531726,287,0.0,11.02206134806529,0.0,0.0,0.0,14.336542149098566,2.5316455696202533,8.0,2.2720848056537104,8.0,1,1,1,1,1,0,2,0,1,2,50.0,1.0,0.0
T03033V,75,70,65,52.26458118899005,2,0,0.9502531216675564,289,0.0,4.925254148128745,0.0,0.0,0.0,1.6454731619631,9.212765957446807,16.0,7.57258064516129,16.0,10,4,66,1,6,0,23,0,6,23,49.99808033628757,0.9285714285714286,5.877205207497611e-05
T12384Q,55,50,45,35.08621466542323,5,1,0.4544364162236644,292,0.0,0.0,0.0,0.0,0.0,7.039805360186839,3.3948497854077253,7.0,3.546511627906977,8.0,1,1,1,1,9,0,13,0,9,13,11.970472216431515,0.4,0.0
T08871T,55,50,45,58.93432079668644,4,1,0.0,298,0.0,0.0,0.0,0.0,0.0,2.9524355931278707,3.1572052401746724,10.0,3.349829351535836,11.0,1,1,1,1,0,0,0,0,0,0,5.86024191401205,0.2857142857142857,0.000915819487813
T03215Z,60,60,55,76.87422860275508,4,0,0.0,299,0.0,0.0,0.0,0.0,0.0,1.7821303143920804,2.7472118959107807,10.0,2.79289026275116,10.0,1,4,23,2,3,0,10,0,3,10,7.662198867498837,0.3333333333333333,0.0080042048195342
T08182B,55,50,45,68.45081860774746,6,1,0.0,304,0.0,0.0,0.0,0.0,0.0,1.9283913935177064,2.590717299578059,7.0,3.0522022838499185,12.0,1,5,1,1,2,0,5,0,2,5,6.53967815019514,0.25,0.0001042353292729
T17542G,55,55,50,135.87945981527065,5,0,0.0,308,0.0,0.762824074846694,0.0,0.0,49.57105135990136,0.3753324842018264,3.10752688172043,8.0,4.173469387755102,17.0,1,1,1,1,3,0,9,0,3,9,10.856480285491095,0.2333333333333333,0.0015810259558776
T02864W,55,55,50,34.4121709545517,5,1,0.0,309,0.0,0.0,0.0,0.0,0.0,1.2204986336044918,3.095,8.0,2.8393162393162394,16.0,1,3,26,1,4,0,8,0,4,8,7.44625760379993,0.4,0.000302071523365
T15646F,55,55,50,66.78737983396982,5,0,0.0,310,0.0,0.0,22.772802070154093,0.0,0.0,0.568969939209443,6.153846153846154,11.0,6.030674846625767,11.0,8,1,1,1,26,0,34,0,26,34,24.867865288223364,0.6111111111111112,0.000202619819779
T03151A,55,55,50,104.227138223332,5,1,0.0,314,0.0,0.0,0.0,0.0,0.0,0.7483680424217303,4.280172413793103,11.0,4.16636197440585,11.0,3,7,1,2,4,0,13,0,4,13,8.03092794762961,0.2083333333333333,0.0045899704570308
T17834P,65,60,55,89.95608251191,4,0,0.032480070306931,315,0.0,0.0,0.0,0.0,0.0,0.0222330501373997,5.252427184466019,10.0,4.728358208955224,10.0,4,11,1,1,0,0,26,0,0,26,50.0,1.0,0.0
T03723O,65,65,60,39.50790364802829,4,0,0.0682687795157775,316,0.0,85.9183037670187,0.0,0.0,60.599751510777125,3.973890041054832,5.097222222222222,10.0,4.5,10.0,1,1,1,1,9,0,18,12,9,30,41.63620881538006,0.75,0.0
T08168D,60,60,55,56.839840121058735,4,1,2.03047001948213,317,0.0,1.8608249887864008,0.0,0.0,0.0,2.744556230222482,3.054054054054054,10.0,3.7231503579952254,11.0,1,9,1,2,0,0,0,0,0,0,5.499643316299609,0.3571428571428571,0.0002903321794876
T12346K,60,60,55,79.32348876905638,5,1,0.0,318,0.0,8.299272134099466,0.0,0.0,0.0,0.201705509799166,3.0863309352517985,7.0,3.2696850393700787,10.0,1,1,1,1,1,0,4,0,1,4,7.99858662849731,0.2222222222222222,0.0004588074584383
T01835N,65,65,60,135.44023486766437,5,1,0.0,319,0.0,0.1312250086073445,0.0,0.0,0.0,2.4734145487818315,4.530516431924883,10.0,4.1417004048583,11.0,3,5,1,1,17,0,31,0,17,31,21.735099905483068,0.2666666666666666,0.0035793259482188
T11501Z,65,65,60,99.60504932988589,4,1,0.0,320,0.0,2.864965811834824,0.0,0.0,0.0,0.6525788905802764,4.6625,10.0,3.4029850746268657,10.0,2,1,1,6,0,0,4,0,0,4,40.73079343604879,0.7083333333333334,0.0042403451743763
T12814R,55,55,50,57.51831575596884,5,0,0.0,321,0.0,0.0,0.0,0.0,0.0,1.7385766374708689,3.4021164021164023,7.0,3.333333333333333,9.0,1,1,1,3,15,0,26,0,15,26,19.9723194101196,0.2857142857142857,0.0028412602154263
T12814R,55,55,50,57.51831575596884,5,1,0.0,321,0.0,0.0,0.0,0.0,0.0,1.7385766374708689,3.4021164021164023,7.0,3.333333333333333,9.0,1,1,1,3,15,0,26,0,15,26,19.9723194101196,0.2857142857142857,0.0028412602154263
T19974I,60,55,50,20.071814417081686,5,1,0.4771926980223444,323,0.0,12.218120173127716,0.0,0.0,0.0,10.31296748669911,3.875,7.0,3.222772277227723,7.0,1,1,1,1,12,0,16,0,12,16,32.28583093144289,0.875,0.0
T01715G,70,65,60,132.84526093818678,2,1,0.0,324,7.811573633489208,0.0,0.0,0.0,16.403091684331912,0.9033057311311864,4.773584905660377,11.0,4.360655737704918,13.0,18,6,29,6,11,0,26,0,11,26,50.0,1.0,0.0116935102144847
T04209F,65,60,55,46.94332254664017,5,1,0.0,326,0.0,0.0,0.0,0.0,13.187520198195768,0.9586044159792022,3.4971751412429377,10.0,3.725274725274725,11.0,2,4,1,1,1,0,3,0,1,3,9.751345273131548,0.5,0.0029819879543031
T17220R,70,65,65,171.7697994275961,3,1,4.788009655148185,328,0.0,5.502846797869164,0.0,0.0,85.74087030750023,0.4599178461438594,5.260606060606061,11.0,4.450704225352113,11.0,16,17,29,7,0,0,8,0,0,8,39.6126284135702,0.1842105263157894,0.0
T08464I,65,65,60,54.545188886942206,2,1,0.0,329,0.0,0.0,0.0,0.0,0.0,6.453372596723385,5.08256880733945,13.0,4.453968253968254,13.0,8,3,1,2,5,0,11,0,5,11,7.03141888426417,0.4285714285714285,0.0334165696758308
T01205P,50,50,45,58.388096955010255,5,1,0.0,330,0.0,0.0,0.0,0.0,93.98214722836084,0.4624229851754829,4.641975308641976,10.0,4.281818181818182,12.0,1,4,1,1,11,0,20,0,11,20,10.307094155811685,0.2857142857142857,0.0003680378471424
T01205P,50,50,45,58.388096955010255,5,1,0.0,330,0.0,0.0,0.0,0.0,93.98214722836084,0.4624229851754829,4.641975308641976,10.0,4.281818181818182,12.0,1,4,1,1,11,0,20,0,11,20,10.307094155811685,0.2857142857142857,0.0003680378471424
T06047N,60,60,55,89.93853614122096,3,1,0.1728591016877058,333,0.0,2.419499968556881,0.0,0.0,42.91031578328008,1.5566203164354733,3.3813559322033897,11.0,3.1988472622478388,11.0,2,1,24,1,20,0,31,0,20,31,30.477473619096067,0.4545454545454545,0.0012919304880177
T11429I,60,60,55,101.34119890117928,5,1,0.0,334,0.0,0.0,0.0,0.0,0.0,2.5359870641853166,3.6484018264840175,10.0,3.8422131147540974,10.0,1,1,1,1,1,0,1,0,1,1,9.484573610052928,0.1666666666666666,0.0073512901350589
T17536I,70,65,60,33.207689353855045,3,1,0.3491719777576328,335,0.0,10.18671129481574,0.0,0.0,0.0,1.656252098413355,3.2142857142857144,10.0,3.8592233009708736,12.0,2,1,1,1,10,0,14,0,10,14,24.798692988627536,0.6,0.0
T20265H,55,50,45,162.0066727969328,4,0,0.3644360427774552,336,0.0,0.0169179026234147,0.0,0.0,92.8214169086896,1.191309142923353,2.769230769230769,10.0,3.51510067114094,11.0,2,1,108,1,33,0,50,0,33,50,9.846461637090012,0.25,0.0002005732817555
T00378F,55,55,50,12.029850303040313,5,1,0.0,339,0.0,0.0,0.0,0.0,100.00000000000004,2.5769226962133893,3.652173913043478,10.0,4.032418952618454,10.0,1,7,1,1,4,0,7,0,4,7,26.52775213354436,0.8333333333333334,1.2555447997217713e-08
T09142X,65,65,60,74.44539536558608,2,1,0.0,340,4.259516516560737,22.002497817200947,0.0,0.0,67.6045653885889,0.1208941831068507,6.057142857142857,14.0,5.505882352941176,14.0,2,2,47,1,4,0,5,5,4,10,14.313667180283066,0.4444444444444444,0.0014327335595825
T03658W,60,55,50,99.87920635256376,5,1,0.0,342,0.0,0.0,0.0,0.0,99.99999999999996,6.0372933534936175,3.2517241379310344,9.0,3.236144578313253,11.0,1,15,1,1,10,0,15,0,10,15,9.631601772415127,0.1818181818181818,0.0015561159470511
T02834Q,65,60,55,65.43673742409443,5,0,0.0,343,0.0,0.5360414489041919,0.0,0.0,0.0,2.55208334344468,2.963235294117647,10.0,3.026315789473684,11.0,4,1,30,1,6,0,8,0,6,8,6.646393770801983,0.3125,0.0012370569025458
T09560L,55,55,50,114.41405661245652,5,1,0.0,345,0.0,0.0,0.0,0.0,79.67154788352241,0.8390577753909088,3.282608695652174,17.0,3.4945054945054945,17.0,4,1,11,1,33,0,43,0,33,43,28.49629276735982,0.5357142857142857,0.0006041304912821
T18917V,50,50,40,62.03731173424889,5,1,0.6089650494191331,346,0.0,19.38224476359085,0.0,0.0,0.0,0.06447880220648,2.8663793103448274,9.0,2.7646153846153845,9.0,1,2,1,1,6,0,20,0,6,20,29.292354338355885,0.625,0.0
T13855E,50,45,40,50.94714761824788,5,0,0.0,348,0.0,0.0,0.0,0.0,100.00000000000004,7.556862912844718,1.2264150943396226,3.0,1.4305555555555556,4.0,1,1,1,3,0,0,0,0,0,0,14.183064260319783,0.5714285714285714,0.000550242508478
