street_id,road_category,signal_count_50m,poi_count_50m,tree_count_50m,transport_count_50m,signal_count_100m,poi_count_100m,tree_count_100m,transport_count_100m,noise_day,noise_evening,noise_night
25,residential,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
26,residential,6,15,1,1,6,22,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
27,residential,6,10,1,1,6,17,1,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
28,tertiary,1,29,1,2,1,38,1,2,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A)
29,residential,6,1,1,3,8,1,25,8,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
30,residential,8,10,1,1,8,14,2,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
31,track,1,1,1,1,1,1,1,1,< 40 dB(A),< 40 dB(A),< 40 dB(A)
32,residential,1,1,18,1,1,7,49,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
33,secondary,2,11,136,1,12,35,316,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
34,residential,12,12,21,1,12,40,46,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
35,living_street,1,3,1,1,5,10,1,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
36,residential,1,3,1,1,3,8,76,4,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
37,tertiary,1,1,1,1,1,1,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
38,residential,1,3,1,1,4,8,8,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
39,residential,4,1,1,1,7,1,1,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
40,residential,6,14,38,1,7,30,97,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
41,residential,1,1,1,1,1,2,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
42,residential,1,4,1,1,1,20,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
43,secondary,4,5,1,1,4,7,1,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
44,living_street,1,1,1,1,1,1,37,1,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
45,residential,3,1,41,1,5,3,97,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
46,residential,1,1,1,1,5,3,14,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
47,tertiary,1,3,1,1,10,8,37,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
48,residential,1,1,1,1,5,14,106,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
49,trunk,1,1,1,2,2,1,1,6,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
50,pedestrian,1,3,1,1,1,12,1,1,55 - 60 dB(A),55 - 60 dB(A),40 - 45 dB(A)
51,residential,1,1,1,1,1,3,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
52,secondary,9,4,40,4,15,11,57,11,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
53,residential,2,1,1,1,4,4,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
54,pedestrian,1,4,1,1,1,15,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
55,residential,2,16,1,1,3,31,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
56,residential,3,23,1,1,12,35,6,4,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
57,residential,1,8,34,3,2,13,52,6,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
58,residential,6,12,64,1,7,23,159,4,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
59,residential,1,4,1,4,1,10,10,7,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
60,residential,1,2,1,1,1,12,8,1,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A)
61,pedestrian,1,12,1,1,2,44,1,1,45 - 50 dB(A),45 - 50 dB(A),55 - 60 dB(A)
62,secondary,4,15,1,1,5,25,30,3,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
63,tertiary,4,1,1,3,10,3,2,4,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
64,secondary,5,4,1,1,8,8,12,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
65,residential,1,1,1,1,2,2,1,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
66,pedestrian,2,3,2,1,4,9,3,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
67,track,1,1,1,1,1,1,1,2,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
68,residential,1,2,1,3,1,2,1,4,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
69,living_street,1,4,1,1,1,25,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
70,residential,1,1,1,2,1,1,1,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
71,living_street,4,15,70,1,10,40,179,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
72,residential,1,3,3,1,1,4,7,1,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A)
73,residential,2,1,4,1,2,4,16,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
74,residential,4,2,1,4,8,5,1,9,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
75,tertiary,2,1,1,5,2,1,1,5,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
76,residential,1,4,1,1,1,5,1,5,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
77,secondary,6,3,33,1,9,11,101,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
78,pedestrian,1,10,28,1,1,25,33,1,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A)
79,residential,1,1,1,1,1,1,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
80,residential,1,1,1,1,1,1,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
81,residential,1,1,1,1,1,1,19,3,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
82,tertiary,1,1,1,1,10,2,1,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
83,residential,1,3,1,1,1,3,1,2,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
84,pedestrian,1,14,1,1,5,31,2,2,45 - 50 dB(A),45 - 50 dB(A),45 - 50 dB(A)
85,residential,1,1,1,1,1,2,1,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
86,secondary,4,23,56,1,5,42,79,2,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
87,residential,3,1,4,2,4,1,4,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
88,residential,1,1,1,1,1,1,24,3,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
89,residential,4,3,1,1,7,7,2,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
90,secondary,1,1,1,3,1,1,1,4,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
91,residential,1,1,1,1,1,3,2,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
92,residential,1,8,1,1,1,24,1,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
93,residential,1,13,8,3,7,29,36,10,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
94,living_street,4,2,58,1,5,7,115,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
95,residential,1,1,1,3,1,1,1,9,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
96,residential,1,1,1,1,1,3,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
97,trunk,11,1,22,4,14,1,32,7,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
98,residential,1,2,1,1,4,9,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
99,tertiary,3,10,1,1,3,27,1,1,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A)
100,residential,1,1,1,1,2,9,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
101,pedestrian,1,3,1,1,1,4,13,2,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
102,residential,1,6,1,1,3,16,1,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
103,primary,7,1,1,3,13,1,2,7,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
104,residential,2,1,12,1,4,1,38,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
105,pedestrian,1,5,1,1,1,11,1,5,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
106,tertiary,1,2,1,1,1,4,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
107,living_street,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
108,pedestrian,1,1,1,1,1,1,1,2,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
109,residential,1,3,53,2,1,4,136,8,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A)
110,living_street,1,7,1,1,1,13,1,5,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
111,living_street,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
112,residential,1,1,1,1,4,3,3,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
113,pedestrian,1,12,1,1,1,32,1,1,55 - 60 dB(A),50 - 55 dB(A),40 - 45 dB(A)
114,residential,3,3,1,1,5,6,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
115,pedestrian,1,1,66,1,2,3,126,1,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
116,residential,2,4,17,1,10,5,146,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
117,residential,2,1,1,1,2,3,1,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
118,residential,1,1,7,1,1,3,18,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
119,residential,1,5,24,2,1,12,24,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
120,pedestrian,2,2,4,1,4,22,5,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
121,residential,1,1,1,1,4,2,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
122,tertiary,4,15,1,2,4,25,2,2,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A)
123,living_street,1,1,34,1,6,11,103,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
124,pedestrian,9,4,1,3,12,23,1,3,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
125,tertiary,3,1,11,2,8,1,31,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
126,residential,5,8,3,3,5,13,3,5,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
127,residential,1,1,2,1,1,5,95,1,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
128,residential,2,4,36,1,9,12,66,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
129,primary,12,3,11,11,23,8,39,24,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
130,tertiary,8,9,1,2,8,9,1,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
131,residential,1,12,1,1,1,28,5,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
132,residential,1,1,1,1,1,1,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
133,residential,2,1,3,1,2,2,16,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
134,secondary,5,3,31,2,9,7,71,6,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
135,living_street,3,1,27,1,5,8,90,6,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
136,residential,1,3,1,1,1,4,1,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
137,tertiary,9,3,1,3,12,22,1,4,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
138,tertiary,2,2,1,1,7,7,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
139,tertiary,3,5,70,1,4,5,163,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
140,living_street,1,2,1,1,1,3,11,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
141,residential,1,4,14,1,1,12,38,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
142,residential,2,1,1,3,2,3,1,8,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
143,pedestrian,1,1,1,2,3,2,1,6,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
144,tertiary,19,1,16,1,21,1,44,7,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
145,living_street,1,1,1,2,1,3,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
146,pedestrian,4,4,1,1,4,7,38,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
147,residential,1,1,1,1,1,1,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
148,residential,1,1,1,1,3,1,1,1,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A)
149,residential,1,1,1,1,1,2,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
150,residential,1,23,1,1,1,55,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
151,residential,1,1,1,1,1,1,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
152,pedestrian,1,22,18,1,1,41,37,1,50 - 55 dB(A),55 - 60 dB(A),60 - 65 dB(A)
153,secondary,3,1,34,1,9,1,60,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
154,motorway,1,2,1,2,1,2,1,3,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
155,residential,1,10,1,1,1,25,3,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
156,secondary,3,2,1,1,6,16,1,5,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
157,residential,16,1,1,1,19,4,1,1,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A)
158,residential,1,1,1,1,1,1,14,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
159,residential,2,2,1,1,11,16,1,1,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
160,residential,1,2,1,1,2,4,61,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
161,living_street,1,1,21,1,2,1,36,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
162,secondary,6,1,14,4,10,14,27,8,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
163,secondary,1,1,1,1,1,1,1,1,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A)
164,residential,1,1,1,1,1,3,1,7,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
165,pedestrian,1,1,1,1,4,3,1,1,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
166,pedestrian,1,23,1,1,1,62,1,1,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
167,pedestrian,1,2,1,1,1,8,1,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
168,tertiary,8,6,127,1,10,11,233,5,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
169,tertiary,6,1,3,1,8,5,17,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
170,residential,1,1,1,1,1,3,28,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
171,residential,1,9,1,1,5,25,20,4,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A)
172,residential,1,2,1,1,1,4,1,5,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
173,tertiary,6,18,2,7,6,41,2,9,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
174,residential,1,1,1,1,1,2,1,4,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
175,residential,1,5,1,1,3,10,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
176,residential,2,3,34,1,8,4,86,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
177,residential,1,1,1,2,1,1,1,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
178,tertiary,1,1,1,1,2,1,1,2,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
179,pedestrian,1,3,1,1,1,15,7,1,55 - 60 dB(A),50 - 55 dB(A),< 40 dB(A)
180,residential,1,4,15,1,1,11,30,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
181,living_street,7,9,1,1,15,26,2,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
182,trunk,1,1,1,1,1,1,1,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
183,residential,5,8,1,1,5,12,1,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
184,tertiary,1,1,1,1,1,1,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
185,living_street,1,1,1,1,1,3,5,1,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
186,pedestrian,1,5,1,1,1,12,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
187,tertiary,6,6,93,1,10,8,258,4,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
188,trunk,1,1,1,1,7,1,1,4,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
189,residential,3,1,1,1,3,1,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
190,residential,1,1,35,1,1,3,116,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
191,residential,1,8,1,1,1,30,20,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
192,residential,1,1,1,2,1,6,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
193,residential,1,1,1,1,3,1,30,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
194,residential,2,2,18,2,3,7,18,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
195,residential,2,8,1,1,4,12,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
196,residential,1,1,1,1,1,2,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
197,residential,1,1,1,5,4,2,1,6,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
198,residential,10,4,43,1,10,4,108,5,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
199,residential,1,5,1,1,1,21,1,1,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A)
200,residential,5,1,1,1,5,5,30,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
201,tertiary,3,3,1,1,7,13,1,2,75 - 80 dB(A),70 - 75 dB(A),65 - 70 dB(A)
202,tertiary,1,1,1,1,8,4,1,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
203,residential,1,1,1,4,1,1,1,8,50 - 55 dB(A),45 - 50 dB(A),45 - 50 dB(A)
204,residential,1,1,1,1,1,1,1,1,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
205,residential,1,1,1,1,9,2,1,4,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
206,secondary,4,1,18,5,13,5,63,8,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
207,residential,1,1,1,1,4,7,2,3,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
208,living_street,1,4,1,1,1,4,1,4,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
209,residential,1,1,1,1,3,3,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
210,residential,1,1,1,1,1,1,1,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
211,pedestrian,1,19,1,1,1,47,2,1,45 - 50 dB(A),45 - 50 dB(A),55 - 60 dB(A)
212,residential,1,1,1,1,1,1,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
213,secondary,3,1,1,1,6,4,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
214,pedestrian,6,1,57,1,7,3,110,1,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
215,residential,2,6,32,1,3,18,99,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
216,residential,1,1,1,1,6,4,1,4,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
217,residential,1,1,1,1,1,1,1,1,< 40 dB(A),< 40 dB(A),< 40 dB(A)
218,residential,1,1,1,1,1,1,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
219,residential,1,9,1,1,1,14,1,10,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
220,pedestrian,1,5,1,1,1,17,5,1,55 - 60 dB(A),50 - 55 dB(A),40 - 45 dB(A)
221,residential,1,1,1,1,1,2,1,3,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
222,residential,6,8,52,3,7,17,100,8,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
223,tertiary,1,1,1,2,1,1,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
224,primary,7,6,86,8,10,34,169,10,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
225,residential,1,1,1,2,1,1,1,2,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
226,residential,1,5,1,1,1,8,14,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
227,pedestrian,1,14,2,1,1,49,2,1,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A)
228,living_street,1,5,8,1,1,19,14,1,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A)
229,residential,1,1,1,2,2,1,1,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
230,tertiary,1,1,1,1,1,10,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
231,tertiary,4,1,1,1,5,6,8,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
232,tertiary,13,7,29,1,20,19,63,4,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
233,residential,6,13,63,1,11,25,128,6,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
234,residential,9,7,17,1,12,16,40,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
235,residential,9,6,1,1,10,15,4,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
236,secondary,10,16,1,1,11,26,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
237,residential,1,11,1,1,1,22,12,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
238,residential,1,4,1,1,1,5,11,1,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A)
239,pedestrian,1,5,1,1,1,21,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
240,residential,1,1,1,1,1,7,1,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
241,residential,1,4,1,2,1,5,1,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
242,residential,1,1,1,1,1,1,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
243,living_street,1,18,1,1,2,34,25,3,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A)
244,residential,4,1,5,1,5,4,34,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
245,living_street,1,1,1,2,1,1,1,4,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
246,residential,4,12,1,1,4,31,3,2,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
247,living_street,1,1,1,1,1,1,1,1,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
248,tertiary,3,1,1,1,4,3,1,4,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
249,residential,1,6,1,1,1,41,1,1,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A)
250,residential,1,1,12,1,1,1,90,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
251,residential,1,1,13,1,1,6,50,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
252,residential,1,1,1,1,1,1,14,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
253,residential,1,1,1,1,1,1,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
254,pedestrian,1,13,2,1,1,37,28,1,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A)
255,pedestrian,1,14,1,1,4,41,2,1,45 - 50 dB(A),45 - 50 dB(A),50 - 55 dB(A)
256,residential,2,1,1,2,5,2,1,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
257,tertiary,1,1,1,1,1,1,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
258,tertiary,6,1,67,1,11,2,143,5,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
259,residential,1,1,1,1,1,5,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
260,residential,5,3,45,1,5,4,89,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
261,residential,3,6,1,1,6,11,1,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
262,residential,6,1,17,5,9,3,32,7,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
263,residential,1,2,1,1,6,6,37,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
264,residential,1,1,1,1,1,2,1,1,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A)
265,residential,1,1,1,1,2,2,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
266,living_street,1,2,70,1,5,3,119,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
267,living_street,1,2,1,1,1,6,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
268,residential,4,8,1,1,10,14,2,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
269,residential,1,16,1,1,1,38,1,1,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A)
270,residential,3,1,1,1,4,4,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
271,living_street,1,1,86,3,1,4,175,5,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
272,living_street,1,2,1,1,4,5,1,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
273,pedestrian,1,7,8,1,1,31,8,3,60 - 65 dB(A),55 - 60 dB(A),< 40 dB(A)
274,tertiary,5,1,67,1,10,5,130,4,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
