road_id,signals_50,transport_100,pois_noisy_100,pois_sensitive_100
1303430372_2293731618_0,3,4,4,1
1303440695_30253584_0,2,2,13,1
1303440697_30253448_0,1,2,3,1
1303440697_2192116959_0,1,2,6,1
1303440704_30558458_0,1,2,5,1
1303440706_7166339417_0,5,2,5,1
1303440706_1303440704_0,5,2,6,1
1303440709_1303440704_0,2,2,2,1
1303440709_8225563582_0,1,2,1,1
1303440728_30333309_0,2,4,13,1
1303440728_1303440737_0,2,3,20,1
1303440737_1860575765_0,3,3,14,1
1303457162_1303457186_0,2,6,20,1
1303457162_30253733_0,2,3,16,1
1303457186_1303457162_0,2,6,20,1
1303457186_1100295145_0,3,5,10,1
1303457189_126753810_0,5,4,7,1
1303457189_1601776177_0,5,4,7,1
1303457199_1601776177_0,1,2,2,1
1303457199_506223391_0,1,2,1,1
1303457245_1303457189_0,7,5,11,1
1303457259_619535108_0,1,2,5,1
1303457259_1303457245_0,3,5,10,1
1303457269_30558451_0,3,10,8,1
1303457269_1601776191_0,2,18,7,2
1303457305_8125229465_0,2,3,6,1
1303457305_30253863_0,3,3,8,2
1303457329_1303457341_0,1,3,18,1
1303457329_30243331_0,2,2,18,1
1303457341_30254087_0,2,4,11,1
1303457357_126656742_0,5,2,9,2
1303457386_30243159_0,2,2,10,1
1303465743_30243159_0,2,2,10,1
1303465744_30254193_0,2,2,9,1
1303465744_1303465743_0,2,2,13,1
1303465750_30333337_0,1,2,10,1
1303465751_1303465757_0,1,3,11,1
1303465751_1303465750_0,1,3,22,1
1303465752_1303465750_0,1,2,12,1
1303465752_1303465757_0,1,4,20,1
1303465757_30333329_0,2,4,15,1
1303465772_30333328_0,1,3,15,1
1303465773_1303465772_0,1,3,22,1
1303465774_364680272_0,2,5,1,1
1303465774_1303465780_0,4,8,4,2
1303465774_1526422858_0,6,12,6,1
1303465780_364670492_0,4,2,3,1
1303465780_974384688_0,2,2,3,1
1305741255_506242742_0,2,2,2,1
1305741255_1305741256_0,4,4,2,1
1305741256_1305741260_0,5,4,3,1
1305741256_559418993_0,7,4,1,1
1305741260_1001228568_0,1,3,3,1
1305741263_597933744_0,3,2,3,1
1305741265_597933742_0,6,3,2,1
1305741270_597933814_0,1,2,1,1
1305741270_1305741275_0,1,2,2,1
1305741275_597933738_0,2,2,3,1
1305741275_1768555378_0,1,2,1,1
1306211534_30617695_0,1,5,4,1
1306211551_1306211579_0,1,5,1,1
1306211551_2665243611_0,3,8,8,1
1306211567_2473393632_0,5,2,10,1
1306211567_4549616600_0,1,2,6,1
1306211579_1306211534_0,1,6,1,1
1306211579_387127536_0,1,5,1,1
1306211583_2473393577_0,4,3,4,1
1307271989_30243389_0,3,3,22,1
1307271989_1286855176_0,2,3,30,1
1307272001_1860569742_0,2,5,17,1
1307272002_866954675_0,1,2,4,2
1307272002_30555009_0,2,3,5,3
1307277321_1305741263_0,4,2,3,1
1307277321_30297366_0,4,2,3,1
1307297616_1307297617_0,3,4,7,2
1307297616_814239845_0,4,5,8,2
1307297617_416885092_0,5,3,3,1
1307298337_568495561_0,1,2,1,1
1307298337_390879715_0,2,3,2,1
1309411132_3299255720_0,7,3,5,2
1309411137_390227104_0,17,3,4,1
1309411137_11305988004_0,14,4,7,1
1310620176_412451010_0,1,3,1,1
1310620176_4578927239_0,1,2,1,1
1310620177_417978595_0,1,4,3,1
1310620180_1532984315_0,1,4,2,1
1310620180_1310620177_0,1,4,3,1
1310620180_1310620192_0,1,6,2,1
1310620192_1310620180_0,1,6,2,1
1310620195_412451016_0,3,8,4,1
1310620195_412451511_0,3,10,4,1
1310620195_5948798216_0,3,10,4,1
1311619294_390057407_0,14,4,1,1
1311619294_126769419_0,5,2,1,1
1311619305_687897127_0,5,8,1,1
1311619305_430537449_0,6,12,1,1
1311619305_823781718_0,9,15,1,4
1311619340_1311619500_0,10,6,21,1
1311619340_442540270_0,5,5,16,1
1311619340_1362899971_0,11,5,23,1
1311619363_442540243_0,19,9,6,1
1311619363_12884439770_0,23,9,6,1
1311619365_1311619514_0,12,10,15,1
1311619365_3141525071_0,15,4,14,1
1311619365_30254222_0,8,4,12,1
1311619368_301572821_0,5,6,14,2
1311619392_1311619407_0,14,4,17,3
1311619392_9782230121_0,7,4,13,1
1311619407_442540257_0,8,2,6,1
1311619407_3141525071_0,10,2,8,1
1311619424_1311619392_0,14,11,20,1
1311619424_1124790711_0,7,8,9,1
1311619445_5260740738_0,5,5,5,2
1311619445_1311619488_0,11,6,5,2
1311619445_1311619368_0,5,5,3,2
1311619485_390227138_0,8,13,1,1
1311619485_687897110_0,9,13,1,1
1311619485_254399269_0,13,15,1,1
1311619488_30247431_0,7,4,4,1
1311619488_1362899971_0,13,6,23,1
1311619488_1311619445_0,11,6,5,2
1311619500_364811899_0,5,2,11,1
1311619500_1311619340_0,10,6,21,1
1311619500_1362900013_0,12,8,20,1
1311619514_1311619363_0,18,10,12,1
1311619514_1311619365_0,12,10,15,1
1311619517_1311619514_0,17,10,11,1
1311619517_1311619363_0,18,9,6,1
1311770048_442540238_0,1,7,7,1
1311770048_30243371_0,6,8,8,1
1311770048_33098957_0,6,20,13,1
1311770050_2495598155_0,14,11,7,1
1311770050_30243053_0,9,15,12,1
1311770051_8043162354_0,14,15,10,1
1311770051_1311770053_0,2,13,11,1
1311770051_442540242_0,1,11,9,1
1311770053_30238029_0,1,3,6,1
1311770053_30243371_0,6,5,10,1
1311770053_1311770051_0,2,13,11,1
1311773884_1311773901_0,2,5,23,1
1311773884_30237634_0,2,4,14,1
1311773901_30237770_0,4,3,16,1
1311833055_559794881_0,6,6,3,1
1311833055_250794418_0,6,6,3,1
1311833057_219029432_0,7,5,12,1
1311833057_219009557_0,7,7,17,2
1311935438_30242968_0,5,4,4,2
1311935438_797407467_0,21,14,5,1
1312053305_1312053334_0,4,3,2,1
1312053305_1312053352_0,2,3,2,2
1312053314_1303430343_0,9,4,1,1
1312053315_2767355572_0,2,6,1,1
1312053315_769906822_0,2,6,1,1
1312053315_1312053375_0,4,6,1,1
1312053315_420892537_0,5,6,1,1
1312053334_1312053363_0,3,2,2,1
1312053337_1312053305_0,1,3,1,2
1312053337_1312053363_0,1,2,2,1
1312053341_387130495_0,4,2,5,1
1312053343_421265639_0,7,6,1,1
1312053343_420892537_0,7,2,1,1
1312053345_434437194_0,5,2,1,2
1312053345_1312053352_0,4,2,2,2
1312053352_1623835963_0,2,2,7,3
1312053359_30295392_0,1,5,9,1
1312053363_1623835968_0,1,2,2,1
1312053363_1312053337_0,1,2,2,1
1312053365_363887569_0,8,2,1,1
1312053365_1312053314_0,7,2,1,1
1312053372_2293731679_0,7,11,1,1
1312053372_1312053384_0,5,11,1,1
1312053375_421265639_0,6,7,1,1
1312053375_420892537_0,4,4,1,1
1312053384_1312053343_0,6,7,1,1
1312053384_448786034_0,4,6,1,1
1312053384_1312053372_0,5,11,1,1
1312339722_1017920131_0,3,2,1,1
1312339723_598220574_0,4,2,1,1
1312339726_30618058_0,1,2,1,1
1312339728_449383072_0,5,9,4,1
1312339728_1139082290_0,12,15,11,1
1312339729_1017920153_0,1,2,1,1
1312339730_667447467_0,1,2,2,1
1312339730_1312339742_0,1,2,1,1
1312339733_478875996_0,1,2,1,1
1312339740_30618089_0,1,3,1,1
1312339740_30618076_0,1,4,1,3
1312339741_2810558866_0,1,2,1,1
1312339742_30617900_0,1,2,1,1
1312339742_1312339733_0,1,2,1,1
1312339746_481122027_0,4,2,1,1
1312339746_481122282_0,1,2,1,1
1313793453_1381889414_0,1,2,3,1
1313793456_8162667537_0,1,3,1,1
1313793458_1313793456_0,2,3,1,1
1313997587_30618113_0,5,3,7,1
1313997587_598221965_0,7,3,7,1
1313997587_4436353871_0,8,4,10,1
1313997591_598219934_0,7,4,1,1
1313997596_1313997605_0,1,2,1,1
1313997602_1313997591_0,3,4,1,1
1313997602_12194900303_0,8,5,1,1
1313997603_1313997605_0,1,2,1,1
1313997603_8162667556_0,4,3,1,1
1313997605_1313997603_0,1,2,1,1
1313997605_598219933_0,1,2,1,1
1313997605_1313997596_0,1,2,1,1
1314438186_13109559626_0,1,2,1,1
1314438188_1297790702_0,1,4,1,1
1314467682_330412974_0,10,4,1,1
1315972380_356295209_0,4,3,1,1
1315972380_356295204_0,6,5,1,1
1315972380_390057406_0,7,6,1,1
1316077961_30295870_0,1,4,1,1
1316077961_30296141_0,1,2,1,1
1316077963_30298832_0,1,2,2,2
1316077963_1316077961_0,1,2,1,1
1316679282_482505199_0,1,2,1,1
1316679286_1316679282_0,1,2,1,1
1316679286_30295892_0,1,4,1,1
1316679287_30296152_0,5,2,1,2
1316679287_1748098646_0,5,2,2,2
1316679293_482505222_0,8,2,2,1
1316679293_30296145_0,2,2,3,1
1329812662_629306823_0,8,3,1,1
1329812662_1261306780_0,8,6,1,1
1337087205_2252583126_0,8,5,1,1
1337087460_412453212_0,6,3,1,2
1337087460_412453202_0,9,11,1,2
1341400287_387127513_0,1,4,2,1
1341400294_1341400287_0,1,2,2,1
1341400294_387127547_0,1,3,2,1
1341408841_1341408849_0,1,5,2,1
1341408841_387127462_0,1,3,2,1
1341408849_1341408841_0,1,5,2,1
1341455855_387127564_0,1,4,4,1
1341455855_253790709_0,1,4,1,1
1341455855_5946251199_0,1,4,1,1
1346281723_762466071_0,2,2,1,1
1349242026_4471541638_0,1,15,1,1
1349242026_430764290_0,3,5,1,1
1349265459_2458217828_0,1,3,1,1
1349534577_1349534848_0,1,2,1,1
1349534577_1349534767_0,1,2,1,1
1349534577_1350171072_0,1,2,1,1
1349534649_1349534767_0,1,2,1,1
1349534663_1375291089_0,5,3,1,1
1349534663_1298758085_0,6,3,1,1
1349534663_1349534848_0,2,3,1,1
1349534767_1349534577_0,1,2,1,1
1349534767_1349534649_0,1,2,1,1
1349534767_1350170314_0,1,2,1,1
1349534848_1349534577_0,1,2,1,1
1349534848_1350171034_0,1,2,1,1
1349534848_1349534663_0,2,3,1,1
1350169980_1350170150_0,1,2,1,1
1350169980_1350170848_0,1,2,1,1
1350170150_1350169980_0,1,2,1,1
1350170152_1350171186_0,1,2,1,1
1350170152_1298742841_0,1,2,1,1
1350170152_1350170301_0,1,2,1,1
1350170218_1350171044_0,1,2,1,1
1350170218_1350171075_0,2,2,1,1
1350170297_1350170772_0,1,2,1,1
1350170301_1350171119_0,1,2,1,1
1350170301_1350170152_0,1,2,1,1
1350170301_1350171075_0,2,2,1,1
1350170314_1350171044_0,1,2,1,1
1350170314_1349534767_0,1,2,1,1
1350170314_11283263092_0,1,2,1,1
1350170403_1350171186_0,1,2,1,1
1350170466_1350170511_0,1,2,1,1
1350170511_1350170772_0,1,2,1,1
1350170511_1298740508_0,1,2,1,1
1350170511_1350170466_0,1,2,1,1
1350170772_1350170511_0,1,2,1,1
1350170772_1350170297_0,1,2,1,1
1350170772_1350171109_0,1,2,1,1
1350170848_1298740483_0,1,2,1,1
1350170848_1298740508_0,1,2,1,1
1350170854_1003235963_0,1,2,1,1
1350170931_1350170218_0,1,2,1,1
1350170931_1350169980_0,1,2,1,1
1350171034_1349534848_0,1,2,1,1
1350171044_1350170314_0,1,2,1,1
1350171044_2683383072_0,1,2,1,1
1350171044_1350170218_0,1,2,1,1
1350171072_1349534577_0,1,2,1,1
1350171072_319774235_0,1,2,1,1
1350171072_3067636560_0,1,2,1,1
1350171075_1298742806_0,3,2,1,1
1350171075_1350170301_0,2,2,1,1
1350171109_1350170772_0,1,2,1,1
1350171119_1350170301_0,1,2,1,1
1350171172_568648969_0,1,2,1,1
1350171186_1350170931_0,1,2,1,1
1350171186_1350170403_0,1,2,1,1
1350215915_2943846078_0,1,3,1,1
1350465926_1350466776_0,1,2,1,1
1350465931_1350466712_0,1,2,1,1
1350465931_1350465982_0,1,2,1,1
1350465931_416116777_0,1,2,1,1
1350465955_1350466290_0,1,2,1,1
1350465982_1350466429_0,1,2,1,1
1350465982_1350465931_0,1,2,1,1
1350465982_1350466290_0,1,2,1,1
1350465987_1350466204_0,1,4,2,1
1350465987_417329463_0,1,4,2,1
1350465987_1350466509_0,1,4,2,1
1350465990_1350466742_0,1,2,1,1
1350465990_1350466978_0,1,2,1,1
1350465990_417329463_0,1,2,1,1
1350466016_1350466211_0,1,2,1,1
1350466016_1350466688_0,1,2,1,1
1350466016_1350466082_0,1,2,1,1
1350466082_1350466016_0,1,2,1,1
1350466082_1350466885_0,1,3,1,1
1350466082_1350466480_0,1,2,1,1
1350466204_1350465987_0,1,4,2,1
1350466211_1350466016_0,1,2,1,1
1350466290_1350466812_0,1,2,1,1
1350466290_1350465982_0,1,2,1,1
1350466290_1350465955_0,1,2,1,1
1350466429_1350465982_0,1,2,1,1
1350466429_1350466857_0,1,2,1,1
1350466429_4236148731_0,1,4,1,1
1350466480_808007297_0,1,2,1,1
1350466480_1350466742_0,1,3,1,1
1350466480_1350466885_0,1,3,1,1
1350466480_1350466082_0,1,2,1,1
1350466509_1350465987_0,1,4,2,1
1350466674_256680641_0,1,2,1,1
1350466674_1071339487_0,1,2,1,1
1350466674_1071339525_0,1,2,1,1
1350466678_1350466697_0,1,2,1,1
1350466688_1350466016_0,1,2,1,1
1350466688_1071400892_0,1,4,1,1
1350466688_256680583_0,5,7,2,2
1350466697_1350466678_0,1,2,1,1
1350466697_2535159267_0,1,2,1,1
1350466697_416116752_0,1,2,1,1
1350466712_1350465931_0,1,2,1,1
1350466742_1350465990_0,1,2,1,1
1350466742_1350466480_0,1,3,1,1
1350466742_319774339_0,1,3,1,1
1350466761_416116752_0,1,4,1,1
1350466776_1350466857_0,1,2,1,1
1350466776_416116584_0,1,2,1,1
1350466776_1350465926_0,1,2,1,1
1350466812_1350466290_0,1,2,1,1
1350466857_1350466776_0,1,2,1,1
1350466857_416116590_0,1,3,1,1
1350466857_1350466429_0,1,2,1,1
1350466885_1350466082_0,1,3,1,1
1350466885_1350466978_0,1,3,1,1
1350466885_1350466480_0,1,3,1,1
1350466978_1350466885_0,1,3,1,1
1350466978_1350465990_0,1,2,1,1
1350466978_416116731_0,1,4,2,1
1350467003_319774964_0,1,4,3,1
1350478836_853138729_0,1,2,1,1
1350478836_9850467919_0,1,2,1,1
1350478849_9850467919_0,1,2,1,1
1350478849_1350478836_0,1,2,1,1
1350478917_1350478836_0,1,2,1,1
1350685765_1350685988_0,1,3,1,1
1350685765_583321739_0,1,3,1,1
1350685765_568490082_0,1,4,1,1
1350685988_1350685765_0,1,3,1,1
1350686077_1350686227_0,1,2,1,1
1350686227_1350686077_0,1,2,1,1
1350686227_1817703603_0,1,2,1,1
1350686296_416115210_0,1,13,1,1
1350812728_2292981003_0,2,2,7,1
1350812728_30254057_0,4,2,12,3
1351456765_904485248_0,1,4,1,1
1351456765_2123195996_0,1,2,1,1
1351489479_1365367835_0,1,2,1,1
1357271772_414683104_0,1,6,9,3
1357271773_1357271853_0,1,2,1,1
1357271773_412452564_0,1,2,1,1
1357271791_1357271829_0,1,4,1,1
1357271791_2704791825_0,1,3,1,1
1357271796_331355856_0,6,4,4,1
1357271811_412371000_0,7,3,6,2
1357271829_1357271791_0,1,4,1,1
1357271844_1357271796_0,5,3,5,1
1357271844_331355854_0,6,4,4,1
1357271853_1357271773_0,1,2,1,1
1357512253_5794183354_0,1,7,15,2
1357512253_30238023_0,2,7,17,2
1362642915_1016384550_0,1,2,1,2
1362899971_1311619488_0,13,6,23,1
1362899971_1311619340_0,11,5,23,1
1362899971_359104407_0,5,4,10,1
1362899977_1400465774_0,6,15,5,1
1362899977_1400442248_0,11,18,6,1
1362900007_26057125_0,9,23,18,1
1362900013_12884134295_0,9,6,10,1
1362900013_1378894231_0,7,5,8,1
1362900013_1311619500_0,12,8,20,1
1363598881_2956932683_0,1,3,1,1
1363598881_1363598895_0,1,4,1,1
1363598891_429742264_0,1,2,1,1
1363598895_6788067150_0,2,5,1,1
1363598895_429742255_0,1,2,1,1
1363606986_600466245_0,1,7,1,1
1363606986_429742245_0,1,3,1,1
1363702653_30295215_0,1,2,6,1
1363702653_1363702666_0,1,2,8,1
1363702659_30295161_0,2,3,9,2
1363702659_1363702653_0,1,2,7,1
1363702666_11256490152_0,1,2,10,1
1365367738_412451014_0,1,6,2,1
1365367835_1365367844_0,1,5,1,1
1365367835_13117186604_0,1,2,1,1
1365367835_1351489479_0,1,2,1,1
1365367844_1365367835_0,1,5,1,1
1365367852_1075648459_0,2,3,1,2
1365367852_30617626_0,1,4,1,2
1365367852_1075648439_0,1,4,1,2
1365781111_4151671157_0,3,3,1,1
1365781111_392351136_0,3,2,1,1
1365781116_1297521201_0,1,2,1,1
1365781116_1297521227_0,2,2,1,2
1365781116_1297521224_0,1,2,1,1
1365781131_5929178675_0,1,2,1,1
1365781131_4416582826_0,3,3,1,1
1365781145_392351451_0,5,3,2,1
1365781145_13737340254_0,5,4,5,1
1365781145_5843978802_0,5,4,3,1
1365781145_6939468887_0,5,6,3,1
1365781180_1365781131_0,1,2,1,1
1365781180_8463439353_0,1,2,1,1
1368518996_82760174_0,1,2,36,5
1368519130_1368519137_0,2,6,23,2
1368519137_60969461_0,1,3,17,1
1368519137_1368519130_0,2,6,23,2
1368967593_1303465773_0,1,2,20,1
1368967593_1303465752_0,1,2,12,1
1368967598_30556749_0,2,2,40,3
1368967605_30554613_0,5,4,41,1
1368967605_30554609_0,2,4,71,2
1368967605_30333341_0,3,4,33,1
1369500099_331356237_0,4,6,7,1
1369500099_30294757_0,1,4,4,1
1369500099_30294708_0,1,4,6,1
1369500099_30294982_0,1,3,3,1
1370543830_583323362_0,1,3,1,1
1371719281_2704791825_0,1,4,1,1
1374308498_364716411_0,1,2,10,2
1374317019_1374317034_0,1,2,1,1
1374317025_1374319503_0,1,2,1,1
1374317026_1374317034_0,1,2,1,1
1374317026_420553137_0,1,2,1,1
1374317026_1374319495_0,1,2,1,1
1374317034_1374317026_0,1,2,1,1
1374317034_1374317019_0,1,2,1,1
1374317034_1374317043_0,1,2,1,1
1374317043_1374317034_0,1,2,1,1
1374317043_420553137_0,1,2,1,1
1374317043_359238607_0,1,3,1,1
1374317062_550587950_0,1,2,1,1
1374319492_1374319498_0,1,2,1,1
1374319492_5935527982_0,1,2,1,1
1374319495_1374317026_0,1,2,1,1
1374319495_1374319503_0,1,2,1,1
1374319495_359238618_0,1,2,1,1
1374319498_420553182_0,1,2,1,1
1374319503_11535341853_0,1,2,1,1
1374319503_1374317025_0,1,2,1,1
1374319503_1374319495_0,1,2,1,1
1374319507_1374319498_0,1,2,1,1
1374319507_359238618_0,1,2,1,1
1374319507_420553137_0,1,2,1,1
1374328784_30314492_0,1,4,2,1
1374328791_359238036_0,1,4,3,1
1374369999_979755128_0,1,2,1,1
1374369999_1374370616_0,1,3,1,1
1374369999_1374370398_0,1,2,1,1
1374370024_1374370319_0,1,6,1,1
1374370024_566450878_0,6,12,1,1
1374370024_1374370379_0,1,7,1,1
1374370026_583321777_0,1,7,1,1
1374370026_256680777_0,1,7,1,1
1374370026_1374370416_0,1,4,1,1
1374370061_1374370619_0,1,2,1,1
1374370061_1374370839_0,1,3,1,1
1374370061_1374370842_0,1,3,1,1
1374370100_1374370838_0,1,6,1,1
1374370100_1374370448_0,1,3,1,1
1374370100_1818028655_0,1,4,1,1
1374370121_1374370817_0,1,2,1,1
1374370182_1374370975_0,1,2,1,1
1374370255_1374370789_0,1,4,1,1
1374370258_534684915_0,1,5,1,1
1374370258_1374370845_0,1,2,1,1
1374370258_1374370568_0,1,3,1,1
1374370319_1374370024_0,1,6,1,1
1374370319_1374370839_0,1,10,1,1
1374370319_1374370348_0,1,3,1,1
1374370348_1374370379_0,1,2,1,1
1374370348_1374370619_0,1,2,1,1
1374370348_1374370319_0,1,3,1,1
1374370362_1374370827_0,1,7,1,1
1374370362_1374370838_0,1,3,1,1
1374370362_1374370416_0,1,6,1,1
1374370366_1374370842_0,1,6,1,1
1374370366_534684808_0,1,7,1,1
1374370366_1374370548_0,1,5,1,1
1374370379_1374370348_0,1,2,1,1
1374370379_1809063155_0,1,2,1,1
1374370379_1374370024_0,1,7,1,1
1374370398_1374370616_0,1,3,1,1
1374370398_1374370918_0,1,2,1,1
1374370398_1374369999_0,1,2,1,1
1374370416_1374370362_0,1,6,1,1
1374370416_1374370026_0,1,4,1,1
1374370416_566450878_0,6,10,1,1
1374370448_1374370100_0,1,3,1,1
1374370519_534683861_0,1,3,1,1
1374370529_979754922_0,1,3,1,1
1374370548_1374370366_0,1,5,1,1
1374370568_534683861_0,1,3,1,1
1374370568_1374370845_0,1,3,1,1
1374370568_1374370258_0,1,3,1,1
1374370574_979754866_0,1,3,1,1
1374370574_979755738_0,1,5,1,1
1374370574_1374370918_0,1,3,1,1
1374370616_1374370398_0,1,3,1,1
1374370616_1374370794_0,1,5,1,1
1374370616_1374369999_0,1,3,1,1
1374370619_1374370348_0,1,2,1,1
1374370619_1809063155_0,1,2,1,1
1374370619_1374370061_0,1,2,1,1
1374370789_1374370839_0,1,3,1,1
1374370789_3343734111_0,1,3,1,1
1374370789_1374370255_0,1,4,1,1
1374370794_1374370616_0,1,5,1,1
1374370817_1374370121_0,1,2,1,1
1374370817_1374370842_0,1,6,1,1
1374370817_1374371016_0,1,3,1,1
1374370827_1374371016_0,1,8,1,1
1374370827_1374370362_0,1,7,1,1
1374370827_1809063155_0,1,4,1,1
1374370838_1374370100_0,1,6,1,1
1374370838_1374371014_0,1,5,1,1
1374370838_1374370362_0,1,3,1,1
1374370839_1374370789_0,1,3,1,1
1374370839_1374370061_0,1,3,1,1
1374370839_1374370319_0,1,10,1,1
1374370842_1374370366_0,1,6,1,1
1374370842_1374370817_0,1,6,1,1
1374370842_1374370061_0,1,3,1,1
1374370845_1374370258_0,1,2,1,1
1374370845_534685040_0,1,2,1,1
1374370845_1374370568_0,1,3,1,1
1374370918_1374370398_0,1,2,1,1
1374370918_534684948_0,1,5,1,1
1374370918_1374370574_0,1,3,1,1
1374370918_979755738_0,1,3,1,1
1374370975_4180259989_0,1,2,1,1
1374370975_1374371014_0,1,2,1,1
1374370975_1374370182_0,1,2,1,1
1374371014_1374370975_0,1,2,1,1
1374371014_979755215_0,1,2,1,1
1374371014_1374370838_0,1,5,1,1
1374371016_1465896597_0,1,2,1,1
1374371016_1374370827_0,1,8,1,1
1374371016_1374370817_0,1,3,1,1
1374538810_561249968_0,1,4,4,1
1374619186_412451710_0,1,2,2,1
1374636407_30238011_0,3,2,20,1
1374636407_12880645535_0,4,2,15,1
1374636541_30237706_0,5,4,32,1
1374757788_359234311_0,5,4,2,3
1374757788_359234339_0,1,2,1,1
1374757842_1374757788_0,1,2,2,1
1374757842_359236960_0,1,2,8,2
1374757842_359236956_0,1,2,1,1
1374800910_1374801002_0,1,3,1,1
1374800911_690679215_0,1,4,1,1
1374800911_359236628_0,1,4,1,1
1374800911_8119152610_0,1,2,1,1
1374800911_1374800974_0,1,2,1,1
1374800915_1374801052_0,1,2,1,1
1374800915_4174384541_0,1,2,1,1
1374800932_4174370011_0,1,3,1,1
1374800938_1374800932_0,1,3,1,1
1374800938_8119152610_0,1,3,1,1
1374800951_4174394695_0,1,3,1,1
1374800951_4174370011_0,1,3,1,1
1374800974_1374801052_0,1,3,1,1
1374800974_1374800911_0,1,2,1,1
1374801002_1374800910_0,1,3,1,1
1374801002_4174394697_0,1,3,1,1
1374801002_5983130784_0,1,3,1,1
1374801052_1374800938_0,1,3,1,1
1374801052_1374800915_0,1,2,1,1
1375061033_269380386_0,3,5,1,1
1375061083_1840721018_0,1,5,1,1
1375061083_1378987648_0,1,4,1,1
1375061083_1375061033_0,1,4,1,1
1375265147_1000063825_0,11,12,8,3
1375265160_1375265188_0,2,3,5,1
1375265160_1002675881_0,9,6,5,1
1375265179_1377842726_0,1,2,5,1
1375265179_269375412_0,2,2,8,1
1375265188_1375265179_0,2,3,7,1
1375265206_269377740_0,3,2,4,1
1375265216_1856466769_0,2,7,1,1
1375272349_269375412_0,2,4,10,1
1375272355_1375272349_0,1,4,4,1
1375272355_692263342_0,5,4,4,1
1375272376_2087204997_0,1,4,2,1
1375272376_31285435_0,1,3,2,1
1375278386_359237515_0,1,2,1,1
1375278405_359237516_0,1,2,4,1
1375291089_1349534663_0,5,3,1,1
1375291089_2466611020_0,5,2,1,1
1375291089_8972734658_0,3,2,1,1
1375310919_1400442249_0,14,12,4,1
1375310919_559032149_0,15,11,5,1
1375310919_1362900007_0,23,25,10,1
1375317255_30313399_0,1,3,3,1
1375540269_1117832735_0,2,2,1,1
1375540269_1043849999_0,1,2,1,1
1375697892_30295105_0,1,2,7,1
1375697911_260723604_0,1,9,21,1
1375697911_30553756_0,1,11,30,1
1375812340_30556625_0,5,2,11,1
1376141830_364719899_0,1,3,3,1
1376141830_1376141876_0,1,3,4,1
1376141876_1376141879_0,1,2,2,1
1376141876_1376141830_0,1,3,4,1
1376141876_364718898_0,1,3,2,1
1376141879_1376141876_0,1,2,2,1
1376141879_1375265216_0,1,4,2,1
1377225849_11282472012_0,18,7,4,1
1377225849_5260740738_0,14,11,17,2
1377225877_30333344_0,1,4,19,1
1377225908_30254436_0,1,2,29,3
1377806812_1377806863_0,4,3,1,1
1377806812_1551112035_0,3,3,2,1
1377806816_11877585718_0,5,3,1,1
1377806816_126781133_0,5,5,1,1
1377806816_1840720998_0,7,5,1,1
1377806827_1377806846_0,4,4,1,1
1377806827_364718311_0,5,4,1,1
1377806835_693196413_0,6,4,2,1
1377806846_1378950924_0,3,4,1,1
1377806846_364719897_0,3,4,1,1
1377806858_126781137_0,2,3,3,1
1377806858_693196406_0,9,7,5,1
1377806863_1377806827_0,5,4,1,1
1377806900_1375265160_0,9,10,3,1
1377806900_1126035505_0,2,5,1,1
1377806906_1377806863_0,5,3,1,1
1377806906_692247839_0,4,3,1,1
1377842696_1377842738_0,2,2,1,1
1377842726_1375265206_0,2,2,6,1
1377842726_1377842696_0,1,2,5,1
1377842738_674790896_0,3,4,3,1
1377842738_269380178_0,2,3,1,1
1377842738_1377842696_0,2,2,1,1
1377933376_1377933378_0,5,4,6,1
1377933376_1377933441_0,5,4,6,1
1377933378_1377933417_0,7,4,5,1
1377933400_356295242_0,3,8,1,1
1377933400_8119424292_0,2,5,1,1
1377933417_356295291_0,7,4,5,1
1377933417_8119424276_0,9,4,5,1
1377933441_8119424254_0,5,4,5,1
1377933441_1377933417_0,7,4,5,1
1377933441_1377933378_0,5,4,6,1
1378060258_1378060299_0,3,2,1,1
1378060258_1378060301_0,1,2,1,1
1378060284_1378060301_0,5,3,2,1
1378060284_692263343_0,5,3,2,1
1378060299_31285281_0,3,2,1,1
1378060299_1378060258_0,3,2,1,1
1378060301_31285435_0,1,2,1,1
1378060301_2087204997_0,1,2,1,1
1378073780_1378073789_0,1,2,5,1
1378073789_998637904_0,1,3,6,1
1378073789_998592654_0,4,2,7,1
1378087178_269383990_0,1,4,5,1
1378087192_557230563_0,3,2,15,1
1378087192_2087204994_0,8,3,16,1
1378087232_998592677_0,2,3,13,1
1378894231_442540269_0,6,5,9,1
1378950924_126781129_0,2,6,1,1
1378950924_364820418_0,2,6,1,1
1378950933_126781129_0,2,6,1,1
1378950933_364820418_0,2,6,1,1
1378987648_1375061083_0,1,4,1,1
1378987659_1378987648_0,1,4,1,1
1378987659_1126035505_0,2,3,1,1
1379008700_1840721011_0,1,4,1,1
1379008700_1840721018_0,1,5,1,1
1379023475_803435608_0,8,18,15,1
1381852561_387127627_0,13,16,6,3
1381852561_402875797_0,9,8,1,1
1381852561_863144004_0,8,3,1,1
1381852565_1381852561_0,7,3,1,1
1381889356_429742259_0,1,6,1,1
