road_id,noise_day,noise_evening,noise_night,road_length,road_category,dist_to_main
1378060284_692263343_0,65,60,55,12.024149966049485,4,22.793541215818486
1381852561_387127627_0,40,40,40,1476.6213434891022,2,0.0
1379023475_803435608_0,70,65,60,75.96454999925267,2,0.0
1379008700_1840721018_0,60,60,55,118.76846124765808,5,71.714193437044
1378987648_1375061083_0,60,55,50,14.71785627237897,5,75.03608015413285
1381889414_2965670786_0,55,50,45,23.717775320258216,6,823.2908517572945
1381889356_429742259_0,50,50,45,83.99950237170957,5,622.4019709892261
1381852561_863144004_0,65,60,55,91.99899313084887,5,0.0
1382873516_30237607_0,65,65,60,87.84996104927114,5,0.0
1381912196_1299414816_0,55,50,45,144.62369042995908,5,70.9337630130945
1381912196_6039142040_0,55,50,45,124.20521530403056,5,146.5959309563716
1381912176_30689175_0,60,60,55,36.89310770279735,5,628.6548278806442
1381889445_30297204_0,55,50,45,115.6139445205352,6,712.1649501774529
1381889445_4365004601_0,50,50,45,4.086416518025663,6,795.4586916312047
1382873617_269381077_0,70,65,60,124.70008235558936,3,0.0
1382873591_1382873554_0,60,60,55,29.82419905288659,5,0.0
1382873567_364991353_0,70,70,65,31.190814633079974,2,0.0
1400465774_1362900007_0,65,60,55,14.25838957131884,3,0.0
1400448339_559765964_0,65,65,60,18.28353462279344,2,0.0
1400448338_1400448339_0,70,70,65,24.207672461094607,2,0.0
1396408887_1396408886_0,65,65,60,152.3754276556798,5,66.78590256744357
4834501701_2264456435_0,55,55,50,74.81041702012521,5,321.95576262902273
4852602038_615815434_0,60,60,55,164.053426164563,4,14.41716590904783
4850661055_2589060116_0,65,65,60,36.57992092075892,5,115.0488003699162
4850190676_4589037149_0,65,65,60,6.865152726272822,4,13.239543497261673
4850174878_750591202_0,65,60,55,138.2349807303068,4,83.25876995573404
4840145821_30238018_0,65,65,60,132.42537499068777,5,133.34949972707568
4834502029_4834502023_0,60,60,55,82.22970086568245,3,0.0
4834502023_192284952_0,65,60,55,78.56218234930597,3,0.0
1382873680_1382873567_0,65,60,55,65.21316941858913,3,0.0
1382873656_1382873516_0,65,65,60,104.40800547483546,3,0.0
1400723037_1400723068_0,65,65,60,231.57196881750963,6,328.6042581374385
1400693909_30252173_0,65,65,60,4.343048503039062,6,75.43601590927118
1400693886_194583692_0,65,65,60,95.2565731175965,3,0.0
1400544022_775644929_0,65,65,60,38.241667000491645,5,358.97155465153816
1400544019_2560076882_0,55,55,50,98.29810101589771,6,229.26977411776926
1400544019_30884299_0,60,55,50,60.78505575947238,6,302.6347821444179
1400530691_11992098841_0,60,60,55,76.25890644542889,6,134.50958780004424
1401840803_347712613_0,65,60,55,1003.5421832708415,1,0.0
1400747755_30243944_0,45,50,60,53.36161052542888,5,306.9514481188517
1400747751_30243942_0,40,40,40,61.61416658354858,5,310.8540909529839
1400747727_2850693122_0,65,60,65,62.111773966250155,6,263.0054431164537
1400723087_26057116_0,60,55,50,134.19688317661223,6,0.0
1401857361_255861698_0,65,65,60,1620.4947625137593,1,0.0
1401841446_876277535_0,60,55,50,119.13650807786406,5,0.0
1401840805_1401857363_0,65,65,60,336.19057723089236,3,0.0
1403050970_1636238518_0,45,45,40,15.172700926093945,5,252.81669256835514
1403050970_30343398_0,50,50,45,66.99716419949542,5,252.81669256835514
1402845495_30343411_0,70,65,60,40.256193211350116,5,0.0
1401857363_1402845495_0,55,55,50,415.52633862604256,3,0.0
1404124266_2558969940_0,50,50,45,90.32415583102058,5,449.11291919818024
1404124266_30312388_0,60,60,55,491.70985865140693,4,325.53466059389797
1403082237_30343571_0,65,60,55,14.628993982258162,4,473.5846325192706
1403075656_30343490_0,55,50,45,15.634303159670948,4,528.3440706870877
1420002195_1420002196_0,55,55,50,135.3638439861842,5,500.9709390947684
1404850802_7039662345_0,50,50,45,97.11400735409606,5,497.8756855349049
1404850802_7039662359_0,55,55,50,119.59093264491918,5,404.4140956098143
1404317225_568811043_0,70,70,65,1424.6967229091345,4,17.779927844727624
4834501688_178508430_0,55,50,45,83.08814249816615,4,314.73728873638646
4834501715_2264456438_0,65,65,60,83.83607664614911,4,59.74226825402543
4834501715_2264456443_0,65,65,60,71.94980809581165,4,140.81007227140498
4834501706_168491440_0,60,60,55,183.98260214219061,4,354.85116036824104
4834501706_2264456435_0,55,55,50,221.00216599590786,5,321.95576262902273
4834501706_30248297_0,55,55,50,13.144093802480175,5,342.5204519804312
1431153170_1431153198_0,45,45,40,89.85401761851084,6,321.933381765982
1431153131_5935529688_0,45,45,40,57.82459674374303,6,360.84712372279364
1431153131_534332665_0,45,45,40,191.71839686562328,6,360.84712372279364
1421429965_1421429967_0,65,65,60,55.65291730340806,6,65.95032916360277
1437748520_1437748518_0,55,50,45,114.15114976070383,6,232.05773745314286
1437748520_30296295_0,55,55,50,44.06665282843732,6,191.3601549325041
1437748517_1437748515_0,60,60,55,52.11673054392327,6,35.80916269964694
1437748515_1437748517_0,60,60,55,52.11673054392326,6,35.80916269964694
1431153202_1431153198_0,45,45,40,104.86697008459524,6,387.728421387289
1431153202_2505271562_0,40,40,40,115.90530452139072,6,288.41096666651475
1431153198_1431153170_0,50,50,45,89.85401761851085,6,321.933381765982
1431153195_1431153170_0,45,45,40,67.36409697032369,6,329.481159013276
1445340182_30554542_0,50,50,45,8.334251971640759,6,207.2316795096818
1437748533_2706292285_0,60,60,55,111.60128113394354,4,15.166513606363848
1437748533_1437748528_0,55,50,45,106.97945106087381,5,16.377637961589627
1437748528_572001922_0,55,50,45,88.45169463901962,5,122.94115041023484
1437748523_425635752_0,50,50,45,72.13426209566991,5,64.14485273795567
1437748523_425635743_0,50,50,45,136.68621617109338,5,64.14485273795567
1437748521_320857509_0,65,60,55,73.43333929746578,5,12.183265574515458
1457780043_60969476_0,65,65,60,30.5724559404107,5,51.95702326975995
1454439253_412464271_0,70,65,60,132.43770956876108,3,0.0
1454439253_412461999_0,70,65,60,201.96242863532154,5,0.0
1454439246_412461999_0,60,60,55,82.70761014561648,5,77.9861554330009
1454439246_11239790234_0,65,65,60,244.04819429456415,4,0.0
1454439246_331356237_0,70,65,60,9.285393213682989,4,77.9861554330009
1457780180_1457780043_0,65,65,60,36.262435774507374,4,20.902570462702474
1457780180_1457780109_0,65,65,60,23.93445303589425,4,0.0
1457780180_431101858_0,65,65,55,86.23782430102315,6,18.31210452786112
1457780109_412398704_0,65,65,60,106.72458048119626,3,0.0
1457780109_568847350_0,65,65,55,101.6342037269549,3,0.0
1457780043_1457780180_0,70,70,65,36.262435774507374,4,20.902570462702474
1469158191_1840720982_0,70,65,60,28.412869107850277,3,0.0
1469158191_364829686_0,70,65,60,388.91511794919353,3,0.0
1465896597_979755215_0,40,40,40,101.79599302757856,5,398.81073881165065
1465896597_979755015_0,40,40,40,337.18414523090536,4,489.0417600954633
1479161820_1479161523_0,65,65,60,91.35307199290574,4,153.57883809753977
1479161523_3184350832_0,65,60,55,73.32625998390724,4,218.2575710101675
1477718847_30237481_0,60,60,55,96.69484947844248,5,0.0
1477718847_1904455769_0,65,65,60,73.40696300351789,3,0.0
1477718847_30294184_0,70,65,60,120.77036288969892,3,0.0
1475044290_1475044289_0,65,60,55,134.94931749065077,5,0.0
1475044289_269382694_0,60,60,55,82.11042561648246,3,0.0
1475044288_3109574424_0,55,50,45,117.0572810253219,5,48.1021442393164
1479334819_10182331320_0,65,65,60,80.80014489806011,6,58.41431461822918
1479334819_1479334915_0,65,65,60,139.8539931083122,4,58.41431461822918
1479334726_4850174878_0,70,65,60,12.168694730713565,5,95.5478730788231
1479334690_1479334626_0,65,60,55,139.33942953266012,6,0.0
4834501661_30238385_0,65,65,60,187.54199119171915,3,0.0
4834501699_10967809658_0,55,55,50,187.93785767565112,4,404.6977989752238
4834501695_2495394055_0,50,50,45,55.05651735450422,5,425.05608288528595
4834501695_4834501691_0,55,55,50,98.63280519843067,4,452.10338030049047
4834501691_4834501695_0,55,55,50,98.63280519843067,4,452.10338030049047
1479334626_1479334690_0,65,65,60,139.33942953266012,6,0.0
1479334626_30685337_0,65,65,60,14.55197727111705,3,0.0
1479161820_506470212_0,65,65,60,127.70035378067223,4,87.09548201038108
1479334951_1479334732_0,65,60,55,139.24541775946213,5,0.0
1479334915_1479334771_0,70,65,60,139.64712963663578,4,95.02549748506671
1479334897_30243361_0,70,65,60,61.804636005249534,5,0.0
1479334879_30243313_0,65,65,60,154.96922710102112,5,129.52761895005736
1479334879_1479334886_0,70,65,60,141.006463526098,4,12.458818973440925
1479334855_3181254555_0,65,65,60,92.76272373571996,4,133.0045474143019
1479334850_1479334951_0,65,65,60,95.6381212791857,5,0.0
1479422584_950190651_0,70,70,65,85.9486168063237,4,16.749332501232622
1479422555_3191418787_0,70,65,60,651.7648727662462,2,0.0
1479334951_30238017_0,60,60,55,122.57019942799135,3,0.0
1483794627_1483794695_0,60,60,55,108.7252716743217,5,0.0
1482469049_966339770_0,65,65,60,150.39204095967517,5,135.396626482895
1482469049_667898752_0,65,65,60,88.15978941247674,5,160.04422739499228
1482182667_243586498_0,55,55,50,796.7674962789946,1,0.0
1480306510_2533347689_0,60,60,55,76.50416248839788,4,12.571595730944441
1480306510_622350685_0,70,70,65,96.13983961051676,5,12.571595730944441
1484164576_1484164576_0,50,45,45,490.6599154045284,6,320.54740425811434
1483861180_1483861011_0,65,65,60,32.96109119545161,4,198.97804813128135
1483860797_1483861162_0,65,65,60,52.87940203480623,4,193.93272319820082
1483794695_1483794627_0,60,60,55,108.72527167432172,5,0.0
1483794627_5936863414_0,65,60,55,98.50529427083893,6,0.0
1483794627_3208632836_0,65,60,55,108.8118230529977,3,0.0
1484829178_1484829140_0,45,45,40,52.39438343358786,6,251.14847205962383
1484829178_1484829160_0,50,50,45,68.7251281995279,6,288.487554833723
1484829160_2449580477_0,50,50,45,40.93973512863802,6,352.0468311893624
1484829160_1484829178_0,50,45,40,68.7251281995279,6,288.487554833723
1484829160_2742735137_0,45,45,40,35.4674725192143,6,341.4317675374685
1484829140_1484829178_0,45,45,40,52.39438343358786,6,251.14847205962383
1484829140_1484829198_0,50,50,45,144.84719689735977,6,251.14847205962383
1484164576_1484164576_1,50,45,45,490.65991540452836,6,320.54740425811434
1487126966_30558453_0,70,70,65,134.2783415169482,6,0.0
1485622290_412398695_0,65,65,60,75.62451802761055,3,0.0
1496412815_8175209748_0,65,60,55,23.804447574963753,5,92.19560948699157
1496412815_12238344500_0,70,65,60,22.53195887943645,5,96.66343099972319
1496385013_1496385009_0,55,55,50,32.20193308730674,5,30.60220114883024
1496385009_1496385013_0,55,55,50,32.20193308730674,5,30.60220114883024
1496385006_412362696_0,55,50,45,130.43237096462025,5,75.06243979214564
1487379449_412549132_0,55,55,50,65.62691156894854,5,53.00355115814784
1506156402_1506156403_0,60,55,50,74.72741788056504,5,282.5730108190153
1506154303_1506156402_0,55,55,50,360.32777803842635,5,149.59105271164026
1506154303_30688819_0,55,55,50,146.92226875446303,5,149.59105271164026
1503027493_1503027492_0,60,60,55,92.27641100251176,6,94.74662883917128
4834501688_30298929_0,50,50,40,132.43901367967058,5,391.11788883661364
4834501685_2264456446_0,60,60,55,65.44632184771302,4,152.1953868938509
4834501684_5644568122_0,65,65,60,27.932981065154284,4,102.52404921743533
4834501669_2984948749_0,60,60,55,191.56197834047583,3,0.0
1503027492_1503027493_0,60,60,55,92.27641100251176,6,94.74662883917128
1526422858_1303465774_0,70,70,65,63.78160749478407,4,58.61598062600702
1526422858_364670487_0,70,70,65,33.67498819741515,4,31.495405305197274
1520865918_387127682_0,45,45,40,107.04351515175276,5,84.18069179864084
1514106961_30298891_0,60,60,55,69.08966135019465,5,244.46059054728468
1514106961_1514106960_0,60,60,55,58.61840425763213,5,310.98002419158036
1514106960_2525386221_0,60,55,50,97.70308012084838,5,326.6867150266591
1514106960_2264456431_0,50,50,45,54.32324035393701,5,326.6867150266591
1532752078_1532752077_0,65,65,60,134.1280159026298,2,0.0
1532752077_30248535_0,70,65,60,130.95593065938004,2,0.0
1528760851_30294177_0,60,60,55,98.75969300400342,5,50.71725961110062
1528732109_690679209_0,65,65,60,211.66481355065687,4,2.9550807245357884
1528727078_681936233_0,70,65,60,40.30588050363293,5,31.89001150802106
1528717122_30251173_0,70,70,60,59.59828286360572,3,0.0
1526596969_1526596963_0,55,55,50,113.21057278811426,5,301.73332028733546
1526596963_568847326_0,55,50,50,51.899927859736266,5,250.68930159768743
1526542623_412453978_0,70,65,60,22.328942102445488,4,10.804893086160327
1532984315_2630581373_0,45,45,40,94.738968147315,5,677.723526976038
1532984315_1310620180_0,60,55,50,4.98294002929439,5,675.0923861722816
1532752086_10177414029_0,70,65,60,115.86208052429248,4,0.0
1532752084_10182310913_0,65,65,60,118.6878630101487,2,0.0
1532752081_10177414047_0,70,70,65,118.24725696550097,5,0.0
1532752081_1532752080_0,70,65,60,133.14617939430775,2,0.0
4736087618_30313171_0,60,60,55,142.658820534488,4,165.4489971084518
4834501659_1495940226_0,65,60,60,56.45746654857521,3,0.0
4834501656_4834501659_0,60,60,60,54.391845999471904,3,0.0
4834501650_4834501653_0,60,60,55,54.5425752407549,3,0.0
4834501649_4834501650_0,60,60,55,16.316050076830617,3,0.0
4834501645_4834501648_0,65,65,60,51.95115098672105,3,0.0
4834501641_4834501645_0,65,60,55,48.65620234625999,3,0.0
4834501641_4538123412_0,60,60,55,13.844751189350653,5,0.0
1532752080_10182331327_0,70,70,65,120.61068100858759,2,0.0
1532752078_30246862_0,70,65,60,132.8821311620369,3,0.0
1532984392_387127584_0,65,65,60,53.24403044700348,5,351.09027512290317
1532984392_1532984351_0,50,50,45,188.75250403864524,6,351.09027512290317
1532984351_1532984392_0,55,55,50,188.75250403864524,6,351.09027512290317
1532984351_412452134_0,60,60,55,23.494382081118594,5,507.1048538847769
1551112040_692807367_0,70,70,65,84.17354170994247,5,83.50490172358977
1551112035_1723184949_0,65,65,60,81.17409556203245,5,213.91711735767063
1551112026_6064789701_0,65,65,60,145.52765238208622,4,257.7193375912521
1575396667_30914460_0,55,55,50,92.86425636523788,5,301.20212468959687
1575396667_3085906940_0,50,45,40,149.73883325707672,6,305.61893319450866
1567435229_359236400_0,60,60,55,37.69163659508038,4,17.02652013868719
1563507928_30689056_0,45,45,40,208.02227850076994,5,364.6035939186222
1555628857_687897083_0,55,50,45,133.0164810345154,5,328.91518431514976
1555628857_35120259_0,60,60,55,7.989974194133838,5,322.4816375377604
1551112054_8397656591_0,65,60,55,17.8105512935795,5,326.8984426895142
1551112040_1584415322_0,60,60,55,29.33176399034311,4,83.50490172358977
1588281327_387127643_0,70,65,60,101.99981791420674,5,464.779414515044
1588281317_1046613011_0,50,50,45,75.1151491671403,5,199.50262110344164
1588281289_1588281317_0,55,50,45,68.13431992314014,5,190.7321321163178
1584415327_11117566675_0,65,65,60,146.3976124713501,5,17.78496526121207
1584415322_1551112040_0,60,60,55,29.331763990343106,4,83.50490172358977
1584415322_30313376_0,60,60,55,154.99023143759857,5,57.396768422725884
1595524645_1771982085_0,70,70,65,99.43150247544017,2,0.0
1595240068_30343269_0,60,60,55,105.4500855898033,5,147.81659952318324
1592978370_387127694_0,60,60,55,80.67912415150475,2,0.0
1599256331_4251653388_0,55,50,45,14.54889411205569,5,585.345259452602
1599256242_1297790631_0,65,60,55,80.11572453019897,5,169.82564972017244
1599256242_834395537_0,65,60,55,230.66229778684718,5,131.8441574295309
1599256199_1599256602_0,55,55,50,196.1183648357868,5,325.7055497916918
1599256199_1599255986_0,50,50,45,631.8140519214993,5,276.4952795599609
1599256170_834395537_0,40,40,40,117.04145770487678,5,161.88158485860652
1601776177_1601776198_0,60,55,50,188.67819378514272,5,81.93442874277605
1601776162_30297377_0,60,60,55,148.48491041207734,4,21.078469558754296
1599256614_1599256331_0,50,50,45,135.42384691953146,6,586.2227505127753
1599256602_1599256199_0,55,55,50,196.1183648357868,5,325.7055497916918
1599256331_9378519453_0,45,45,40,115.09517171532977,5,570.3807733877865
1599256331_1599256614_0,50,50,45,135.42384691953146,6,586.2227505127753
1613639964_1613639995_0,60,55,55,343.5181825215263,5,83.57680828727533
1610134946_425611711_0,60,60,55,31.578761563816485,5,728.8618584710715
1610134825_425612117_0,60,55,50,31.23939649545381,5,718.4757242057902
1603753674_30243342_0,65,65,60,175.7135658014708,2,0.0
1603753674_7507211481_0,70,70,65,44.15033823115009,4,0.0
1601776198_506223397_0,65,65,60,81.94766328563752,4,0.0
4697774030_8465472214_0,60,60,55,85.49807167494386,5,129.76798638791107
4834209607_4834212396_0,65,65,60,133.35494140227325,5,19.179447194952143
4834209607_30243878_0,65,60,55,127.85003653917154,5,19.179529025402797
4804203390_3762069452_0,65,60,55,246.59426778659082,5,92.67093721619239
1601776177_1303457199_0,60,55,50,21.2774895494093,5,235.2541980800514
1613654137_6788605473_0,60,60,60,36.113428987423184,3,0.0
1613654102_1613639987_0,55,50,50,73.10178013301054,5,60.15933930369913
1613654079_2344314669_0,60,60,60,37.89229594681773,3,0.0
1613639995_1613639964_0,60,55,55,343.51818252152634,5,83.57680828727533
1613639987_1613654102_0,55,50,50,73.10178013301054,5,60.15933930369913
1621899798_1621899825_0,60,60,55,122.85099254186764,5,400.68990988586955
1614010934_1614010928_0,70,65,60,45.37769646671991,3,0.0
1614010928_1614010934_0,70,65,60,45.3776964667199,3,0.0
4690881901_30297970_0,50,50,40,90.82884103307444,5,170.56326060929896
4688436066_4834501699_0,55,55,50,179.44352230118454,4,464.7264774149194
4719409243_30237645_0,70,70,65,268.62320769648056,5,0.0
4719409243_71643529_0,65,65,65,150.03666712789413,3,0.0
1613682462_4005942352_0,70,70,60,418.36247401218924,4,80.05797307295485
1621899823_30312481_0,60,60,55,135.89036763947865,5,390.32642036583405
1621899821_30312484_0,55,50,50,133.5395159133611,5,391.812061835773
1621899821_1621899834_0,60,60,60,149.37417848780038,5,406.89778695893017
1621899820_1621899836_0,55,55,50,68.45344772740894,5,400.31874499281145
1621899820_365566117_0,70,65,60,130.91681895434468,6,270.2094389585753
1621899818_1621899820_0,60,60,50,66.68868844656,5,401.0848584355578
1621899817_536428053_0,65,65,60,148.61727411542296,4,265.38990023134096
